wavelength (nm), n, k
2.06641969e2, 1.31065600, 2.45736600
2.07333079e2, 1.30168400, 2.49785200
2.08028828e2, 1.31032600, 2.49306800
2.08729261e2, 1.31563200, 2.51429400
2.09434428e2, 1.31646100, 2.52312600
2.10144375e2, 1.31898800, 2.53750800
2.10859152e2, 1.32200900, 2.55082000
2.11578808e2, 1.32258500, 2.56387600
2.12303393e2, 1.32327100, 2.57796200
2.13032958e2, 1.32569200, 2.59488000
2.13767554e2, 1.32996800, 2.60791400
2.14507234e2, 1.33211100, 2.62500500
2.15252051e2, 1.33574300, 2.64249000
2.16002058e2, 1.33744600, 2.65972000
2.16757310e2, 1.33928000, 2.67729700
2.17517862e2, 1.34476400, 2.69720600
2.18283770e2, 1.35009100, 2.71537200
2.19055091e2, 1.35497700, 2.73542000
2.19831882e2, 1.36221400, 2.75720200
2.20614202e2, 1.36584600, 2.77840000
2.21402109e2, 1.37066900, 2.80034600
2.22195665e2, 1.37552600, 2.82199200
2.22994930e2, 1.38230200, 2.84495900
2.23799966e2, 1.39107600, 2.86948200
2.24610836e2, 1.39846400, 2.89484200
2.25427602e2, 1.40757800, 2.92064900
2.26250331e2, 1.41493500, 2.94572400
2.27079087e2, 1.42571500, 2.97227800
2.27913936e2, 1.43631700, 2.99985600
2.28754947e2, 1.44744200, 3.02862600
2.29602188e2, 1.45933700, 3.05877900
2.30455727e2, 1.47169400, 3.08874300
2.31315637e2, 1.48511900, 3.12038800
2.32181987e2, 1.49917300, 3.15362700
2.33054852e2, 1.51485000, 3.18789600
2.33934304e2, 1.53121000, 3.22308700
2.34820419e2, 1.54799600, 3.26105600
2.35713272e2, 1.56668700, 3.30055100
2.36612941e2, 1.58833100, 3.34191500
2.37519504e2, 1.60826400, 3.38683500
2.38433041e2, 1.63396300, 3.43294600
2.39353632e2, 1.66187500, 3.48182800
2.40281359e2, 1.69333800, 3.53414300
2.41216306e2, 1.72861500, 3.58784100
2.42158557e2, 1.77150200, 3.64486900
2.43108199e2, 1.81964100, 3.70386300
2.44065318e2, 1.87619700, 3.76296900
2.45030003e2, 1.94215100, 3.82367300
2.46002344e2, 2.01895500, 3.88244700
2.46982433e2, 2.10768600, 3.93617100
2.47970363e2, 2.20740800, 3.98285500
2.48966227e2, 2.31509300, 4.01753100
2.49970124e2, 2.42779600, 4.03985600
2.50982148e2, 2.54524800, 4.04981900
2.52002401e2, 2.65997600, 4.04787400
2.53030982e2, 2.77141400, 4.03552900
2.54067994e2, 2.87801100, 4.01233500
2.55113542e2, 2.98477500, 3.98213100
2.56167730e2, 3.08347100, 3.94257200
2.57230667e2, 3.17771900, 3.89765400
2.58302461e2, 3.26740800, 3.84617600
2.59383224e2, 3.34860900, 3.78910800
2.60473070e2, 3.42485700, 3.72895200
2.61572112e2, 3.49370200, 3.66576200
2.62680469e2, 3.55535900, 3.60055500
2.63798258e2, 3.61094800, 3.53580600
2.64925601e2, 3.66076700, 3.47017100
2.66062621e2, 3.70507900, 3.40832700
2.67209442e2, 3.74648100, 3.34577900
2.68366193e2, 3.78788200, 3.28651800
2.69533003e2, 3.82929600, 3.22919500
2.70710003e2, 3.87221200, 3.16963700
2.71897327e2, 3.91541300, 3.10520400
2.73095113e2, 3.95507800, 3.03386900
2.74303498e2, 3.98789200, 2.95572100
2.75522625e2, 4.01016800, 2.87581700
2.76752637e2, 4.02589300, 2.79632900
2.77993680e2, 4.03269300, 2.71881900
2.79245904e2, 4.03221200, 2.64476700
2.80509460e2, 4.02738200, 2.57406900
2.81784503e2, 4.01738900, 2.50740100
2.83071190e2, 4.00398000, 2.44468500
2.84369682e2, 3.98597200, 2.38728800
2.85680141e2, 3.96657600, 2.33396700
2.87002734e2, 3.94578600, 2.28457200
2.88337631e2, 3.92194600, 2.24007100
2.89685003e2, 3.89817500, 2.19892300
2.91045027e2, 3.87309500, 2.16212600
2.92417880e2, 3.84893200, 2.12959700
2.93803747e2, 3.82428900, 2.10018100
2.95202813e2, 3.80095600, 2.07408200
2.96615266e2, 3.77808100, 2.05080600
2.98041301e2, 3.75596700, 2.03100400
2.99481114e2, 3.73499800, 2.01315400
3.00934906e2, 3.71543100, 1.99702100
3.02402881e2, 3.69696400, 1.98324000
3.03885248e2, 3.67899300, 1.97122500
3.05382220e2, 3.66225600, 1.96122700
3.06894013e2, 3.64676900, 1.95209400
3.08420849e2, 3.63221100, 1.94367700
3.09962953e2, 3.61847400, 1.93699900
3.11520556e2, 3.60558900, 1.93199500
3.13093892e2, 3.59376200, 1.92738500
3.14683201e2, 3.58351200, 1.92404400
3.16288728e2, 3.57378400, 1.92135100
3.17910721e2, 3.56564100, 1.91996700
3.19549436e2, 3.55774500, 1.91938000
3.21205133e2, 3.55104400, 1.91936100
3.22878076e2, 3.54529600, 1.92017900
3.24568537e2, 3.54066500, 1.92177600
3.26276793e2, 3.53697500, 1.92380800
3.28003125e2, 3.53413900, 1.92683800
3.29747823e2, 3.53180600, 1.93042600
3.31511180e2, 3.53102800, 1.93438100
3.33293498e2, 3.53070500, 1.93905500
3.35095085e2, 3.53170100, 1.94467300
3.36916254e2, 3.53407700, 1.95042700
3.38757326e2, 3.53678200, 1.95679000
3.40618630e2, 3.54073400, 1.96322600
3.42500501e2, 3.54522900, 1.97120500
3.44403281e2, 3.55189500, 1.97920200
3.46327322e2, 3.55954600, 1.98748000
3.48272981e2, 3.56768300, 1.99745200
3.50240625e2, 3.57770600, 2.00739200
3.52230629e2, 3.58855300, 2.01810100
3.54243375e2, 3.60094000, 2.02986300
3.56279257e2, 3.61516700, 2.04225700
3.58338674e2, 3.63063700, 2.05518200
3.60422039e2, 3.64776400, 2.06902900
3.62529770e2, 3.66771000, 2.08360600
3.64662298e2, 3.68967900, 2.09970200
3.66820063e2, 3.71499600, 2.11757500
3.69003516e2, 3.74345400, 2.13622100
3.71213118e2, 3.77673100, 2.15756300
3.73449341e2, 3.81597100, 2.17980300
3.75712671e2, 3.86335300, 2.20365900
3.78003601e2, 3.92060700, 2.22684900
3.80322642e2, 3.99155900, 2.24419800
3.82670313e2, 4.07703200, 2.24771300
3.85047147e2, 4.16827200, 2.22844600
3.87453692e2, 4.25275700, 2.18663200
3.89890507e2, 4.31958600, 2.13061700
3.92358169e2, 4.36913600, 2.07288600
3.94857265e2, 4.40477800, 2.02134500
3.97388402e2, 4.43312500, 1.97975300
3.99952198e2, 4.45975000, 1.94872200
4.02549290e2, 4.49062300, 1.92783600
4.05180331e2, 4.53280700, 1.91842400
4.07845991e2, 4.60010300, 1.91622600
4.10546958e2, 4.70487900, 1.90109700
4.13283938e2, 4.83826500, 1.83586600
4.16057655e2, 4.95460100, 1.70401200
4.18868856e2, 5.01610100, 1.54166100
4.21718304e2, 5.02736900, 1.38386800
4.24606785e2, 5.00636500, 1.24309900
4.27535108e2, 4.96799600, 1.12548500
4.30504102e2, 4.92165300, 1.02635700
4.33514620e2, 4.87194600, 9.42515000e-1
4.36567540e2, 4.82038300, 8.73495000e-1
4.39663763e2, 4.77339900, 8.12217000e-1
4.42804219e2, 4.72511500, 7.63224000e-1
4.45989861e2, 4.68093900, 7.14647000e-1
4.49221671e2, 4.63696000, 6.74183000e-1
4.52500662e2, 4.59501400, 6.39121000e-1
4.55827872e2, 4.55549700, 6.03361000e-1
4.59204375e2, 4.51774200, 5.74718000e-1
4.62631273e2, 4.48167000, 5.49313000e-1
4.66109704e2, 4.44676000, 5.24198000e-1
4.69640838e2, 4.41406200, 5.05939000e-1
4.73225883e2, 4.38261700, 4.80302000e-1
4.76866082e2, 4.35269500, 4.61865000e-1
4.80562718e2, 4.32395600, 4.41206000e-1
4.84317114e2, 4.29640200, 4.27195000e-1
4.88130635e2, 4.27041700, 4.09082000e-1
4.92004688e2, 4.24437100, 3.96105000e-1
4.95940725e2, 4.21986100, 3.82672000e-1
4.99940247e2, 4.19631700, 3.70099000e-1
5.04004802e2, 4.17373600, 3.57337000e-1
5.08135989e2, 4.15206100, 3.44342000e-1
5.12335460e2, 4.13056000, 3.33570000e-1
5.16604922e2, 4.11063900, 3.19792000e-1
5.20946140e2, 4.09073900, 3.09697000e-1
5.25360938e2, 4.07236200, 2.97470000e-1
5.29851202e2, 4.05366500, 2.89223000e-1
5.34418885e2, 4.03534900, 2.82204000e-1
5.39066006e2, 4.01790000, 2.75619000e-1
5.43794655e2, 4.00146200, 2.67011000e-1
5.48606997e2, 3.98571200, 2.57012000e-1
5.53505274e2, 3.96961600, 2.50831000e-1
5.58491808e2, 3.95506500, 2.42309000e-1
5.63569006e2, 3.94050600, 2.36348000e-1
5.68739364e2, 3.92722100, 2.25518000e-1
5.74005469e2, 3.91377000, 2.15641000e-1
5.79370006e2, 3.90040500, 2.09807000e-1
5.84835761e2, 3.88766500, 2.04749000e-1
5.90405625e2, 3.87560600, 1.98737000e-1
5.96082602e2, 3.86343400, 1.93772000e-1
6.01869812e2, 3.85270800, 1.88365000e-1
