wavelength (nm), n, k
2.63798258e2, 2.04900000, 3.99700000
2.65208944e2, 2.06800000, 4.05200000
2.66634798e2, 2.11300000, 4.08900000
2.68076068e2, 2.14700000, 4.17300000
2.69533003e2, 2.18600000, 4.25100000
2.71005861e2, 2.25100000, 4.30700000
2.72494904e2, 2.30600000, 4.36700000
2.74000401e2, 2.37100000, 4.44400000
2.75522625e2, 2.45000000, 4.51500000
2.77061858e2, 2.53000000, 4.57600000
2.78618385e2, 2.64700000, 4.66300000
2.80192500e2, 2.75600000, 4.73700000
2.81784503e2, 2.85200000, 4.79300000
2.83394700e2, 2.96300000, 4.85800000
2.85023405e2, 3.09900000, 4.89600000
2.86670939e2, 3.24100000, 4.95400000
2.88337631e2, 3.40800000, 4.98700000
2.90023816e2, 3.57000000, 5.02400000
2.91729838e2, 3.77400000, 5.02600000
2.93456050e2, 3.96000000, 5.00000000
2.95202813e2, 4.18700000, 4.96800000
2.96970494e2, 4.36200000, 4.87000000
2.98759473e2, 4.53500000, 4.75400000
3.00570136e2, 4.70000000, 4.63000000
3.02402881e2, 4.82600000, 4.47600000
3.04258114e2, 4.91300000, 4.32400000
3.06136250e2, 4.98000000, 4.17500000
3.08037717e2, 5.02500000, 4.04300000
3.09962953e2, 5.06000000, 3.91200000
3.11912406e2, 5.08500000, 3.79100000
3.13886535e2, 5.10900000, 3.70900000
3.15885812e2, 5.11800000, 3.61600000
3.17910721e2, 5.13300000, 3.52700000
3.19961758e2, 5.13500000, 3.44900000
3.22039432e2, 5.14800000, 3.36800000
3.24144265e2, 5.16200000, 3.31900000
3.26276793e2, 5.16800000, 3.25300000
3.28437566e2, 5.18900000, 3.18900000
3.30627150e2, 5.19100000, 3.14600000
3.32846124e2, 5.21100000, 3.09200000
3.35095085e2, 5.22600000, 3.05200000
3.37374643e2, 5.23900000, 2.99800000
3.39685428e2, 5.27200000, 2.96200000
3.42028086e2, 5.27700000, 2.92000000
3.44403281e2, 5.31000000, 2.87900000
3.46811696e2, 5.33000000, 2.85700000
3.49254032e2, 5.36400000, 2.81700000
3.51731011e2, 5.40900000, 2.78700000
3.54243375e2, 5.44500000, 2.75900000
3.56791889e2, 5.49900000, 2.72300000
3.59377337e2, 5.54300000, 2.70400000
3.62000529e2, 5.60600000, 2.67900000
3.64662298e2, 5.70500000, 2.64400000
3.67363500e2, 5.78200000, 2.60200000
3.70105019e2, 5.90000000, 2.52600000
3.72887763e2, 6.01900000, 2.44400000
3.75712671e2, 6.13500000, 2.31800000
3.78580706e2, 6.25700000, 2.15700000
3.81492866e2, 6.34500000, 1.96900000
3.84450175e2, 6.39800000, 1.75900000
3.87453692e2, 6.39900000, 1.53500000
3.90504508e2, 6.34500000, 1.31800000
3.93603750e2, 6.29200000, 1.11200000
3.96752580e2, 6.18300000, 9.65000000e-1
3.99952198e2, 6.06700000, 8.15000000e-1
4.03203842e2, 5.97000000, 6.97000000e-1
4.06508791e2, 5.85500000, 6.26000000e-1
4.09868368e2, 5.76100000, 5.35000000e-1
4.13283938e2, 5.66000000, 4.68000000e-1
4.16756912e2, 5.56400000, 4.17000000e-1
4.20288750e2, 5.47700000, 3.65000000e-1
4.23880962e2, 5.39500000, 3.36000000e-1
4.27535108e2, 5.31700000, 3.01000000e-1
4.31252804e2, 5.24500000, 2.69000000e-1
4.35035724e2, 5.17700000, 2.39000000e-1
4.38885597e2, 5.10600000, 2.24000000e-1
4.42804219e2, 5.04700000, 2.08000000e-1
4.46793446e2, 4.98700000, 1.92000000e-1
4.50855205e2, 4.93500000, 1.67000000e-1
4.54991491e2, 4.88200000, 1.48000000e-1
4.59204375e2, 4.82900000, 1.39000000e-1
4.63496005e2, 4.78200000, 1.32000000e-1
4.67868609e2, 4.73600000, 1.13000000e-1
4.72324500e2, 4.69200000, 1.04000000e-1
4.76866082e2, 4.64800000, 1.03000000e-1
4.81495850e2, 4.60800000, 9.30000000e-2
4.86216397e2, 4.56900000, 8.60000000e-2
4.91030421e2, 4.53500000, 7.20000000e-2
4.95940725e2, 4.49800000, 7.20000000e-2
5.00950227e2, 4.46600000, 6.70000000e-2
5.06061964e2, 4.43000000, 6.10000000e-2
5.11279098e2, 4.39900000, 5.50000000e-2
5.16604922e2, 4.37000000, 4.70000000e-2
5.22042869e2, 4.34200000, 4.20000000e-2
5.27596516e2, 4.31300000, 4.20000000e-2
5.33269597e2, 4.28500000, 3.60000000e-2
5.39066006e2, 4.26000000, 3.20000000e-2
5.44989808e2, 4.23300000, 3.00000000e-2
5.51045250e2, 4.20700000, 2.90000000e-2
5.57236770e2, 4.18900000, 2.10000000e-2
5.63569006e2, 4.16500000, 2.10000000e-2
5.70046811e2, 4.14300000, 2.00000000e-2
5.76675262e2, 4.12200000, 2.00000000e-2
5.83459677e2, 4.10300000, 1.70000000e-2
5.90405625e2, 4.08400000, 1.60000000e-2
5.97518946e2, 4.06800000, 1.60000000e-2
6.04805762e2, 4.05060000, 1.30000000e-2
6.12272500e2, 4.03200000, 1.20000000e-2
6.19925906e2, 4.01400000, 1.20000000e-2
6.27773070e2, 3.99500000, 1.20000000e-2
6.35821443e2, 3.97700000, 1.00000000e-2
6.44078864e2, 3.96300000, 1.20000000e-2
6.52553586e2, 3.95200000, 1.10000000e-2
6.61254300e2, 3.93400000, 9.00000000e-3
6.70190169e2, 3.92300000, 9.00000000e-3
6.79370856e2, 3.90900000, 7.00000000e-3
6.88806563e2, 3.89700000, 7.00000000e-3
6.98508064e2, 3.88280000, 7.00000000e-3
7.08486750e2, 3.87410000, 6.20000000e-3
7.18754674e2, 3.86200000, 4.20000000e-3
7.29324596e2, 3.84800000, 2.00000000e-3
7.40210038e2, 3.83700000, 6.00000000e-4
7.51425341e2, 3.82900000, 1.30000000e-3
7.62985731e2, 3.81900000, 1.30000000e-3
7.74907383e2, 3.80800000, 2.00000000e-3
7.87207500e2, 3.79800000, 1.00000000e-3
7.99904395e2, 3.78900000, 6.00000000e-4
