wavelength (nm), n, k
2.40000000e2, 1.62410000, 3.10850000
2.42000000e2, 1.62660000, 3.13750000
2.44000000e2, 1.65520000, 3.18910000
2.46000000e2, 1.67540000, 3.24790000
2.48000000e2, 1.68790000, 3.28990000
2.50000000e2, 1.70760000, 3.35290000
2.52000000e2, 1.73900000, 3.41270000
2.54000000e2, 1.77240000, 3.48100000
2.56000000e2, 1.78760000, 3.53920000
2.58000000e2, 1.82900000, 3.61310000
2.60000000e2, 1.86200000, 3.68010000
2.62000000e2, 1.91580000, 3.75950000
2.64000000e2, 1.95760000, 3.83310000
2.66000000e2, 2.01680000, 3.92040000
2.68000000e2, 2.08120000, 4.00080000
2.70000000e2, 2.14850000, 4.08740000
2.72000000e2, 2.23300000, 4.17900000
2.74000000e2, 2.34340000, 4.27820000
2.76000000e2, 2.45660000, 4.38480000
2.78000000e2, 2.59950000, 4.47670000
2.80000000e2, 2.77300000, 4.56360000
2.82000000e2, 2.98690000, 4.61900000
2.84000000e2, 3.21480000, 4.63200000
2.86000000e2, 3.44830000, 4.59560000
2.88000000e2, 3.68490000, 4.51090000
2.90000000e2, 3.86360000, 4.38520000
2.92000000e2, 4.00210000, 4.24850000
2.94000000e2, 4.09840000, 4.10660000
2.96000000e2, 4.19380000, 3.96280000
2.98000000e2, 4.23390000, 3.83580000
3.00000000e2, 4.27330000, 3.72190000
3.02000000e2, 4.30369400, 3.61141900
3.04000000e2, 4.32180000, 3.51460000
3.06000000e2, 4.33068100, 3.42980600
3.08000000e2, 4.33340000, 3.35540000
3.10000000e2, 4.33291900, 3.29046900
3.12000000e2, 4.33260000, 3.23120000
3.14000000e2, 4.33871800, 3.17215600
3.16000000e2, 4.34550000, 3.11730000
3.18000000e2, 4.34812500, 3.07001900
3.20000000e2, 4.35000000, 3.02660000
3.22000000e2, 4.35366200, 2.98407500
3.24000000e2, 4.35690000, 2.94360000
3.26000000e2, 4.35710600, 2.90507500
3.28000000e2, 4.35800000, 2.86930000
3.30000000e2, 4.36356300, 2.83785000
3.32000000e2, 4.37040000, 2.80830000
3.34000000e2, 4.37660600, 2.77783800
3.36000000e2, 4.38170000, 2.74920000
3.38000000e2, 4.38327500, 2.72518100
3.40000000e2, 4.38520000, 2.70280000
3.42000000e2, 4.39210000, 2.67951900
3.44000000e2, 4.39930000, 2.65680000
3.46000000e2, 4.40198100, 2.63560700
3.48000000e2, 4.40520000, 2.61490000
3.50000000e2, 4.41353800, 2.59358700
3.52000000e2, 4.42360000, 2.57280000
3.54000000e2, 4.43353100, 2.55360000
3.56000000e2, 4.44330000, 2.53510000
3.58000000e2, 4.45189300, 2.51661200
3.60000000e2, 4.46040000, 2.49860000
3.62000000e2, 4.46970000, 2.48176900
3.64000000e2, 4.47940000, 2.46470000
3.66000000e2, 4.48911200, 2.44603700
3.68000000e2, 4.49970000, 2.42630000
3.70000000e2, 4.51244400, 2.40578700
3.72000000e2, 4.52570000, 2.38380000
3.74000000e2, 4.53895000, 2.35871200
3.76000000e2, 4.55010000, 2.33360000
3.78000000e2, 4.55544900, 2.31211200
3.80000000e2, 4.55930000, 2.29090000
3.82000000e2, 4.56548700, 2.26723100
3.84000000e2, 4.57170000, 2.24290000
3.86000000e2, 4.57720000, 2.21873700
3.88000000e2, 4.58110000, 2.19490000
3.90000000e2, 4.58163700, 2.17210700
3.92000000e2, 4.58070000, 2.14950000
3.94000000e2, 4.58029400, 2.12573100
3.96000000e2, 4.57830000, 2.10300000
3.98000000e2, 4.57228800, 2.08308100
4.00000000e2, 4.56520000, 2.06590000
4.02000000e2, 4.55964400, 2.05241300
4.04000000e2, 4.55420000, 2.04130000
