wavelength (nm), n, k
2.06641969e2, 1.38522500, 2.41968100
2.07333079e2, 1.37425800, 2.43886200
2.08028828e2, 1.38473400, 2.44404800
2.08729261e2, 1.37602500, 2.45656300
2.09434428e2, 1.37132900, 2.47176400
2.10144375e2, 1.37038100, 2.48582000
2.10859152e2, 1.37122200, 2.49512800
2.11578808e2, 1.36910900, 2.51133900
2.12303393e2, 1.36584500, 2.53508000
2.13032958e2, 1.36810300, 2.54780400
2.13767554e2, 1.37039900, 2.56502100
2.14507234e2, 1.37411700, 2.58844900
2.15252051e2, 1.37867900, 2.60555000
2.16002058e2, 1.37996800, 2.62479600
2.16757310e2, 1.38609900, 2.64685800
2.17517862e2, 1.38910300, 2.66900100
2.18283770e2, 1.39268300, 2.69004400
2.19055091e2, 1.39857600, 2.71322100
2.19831882e2, 1.40700200, 2.73641300
2.20614202e2, 1.41196900, 2.75995000
2.21402109e2, 1.42194400, 2.78461000
2.22195665e2, 1.43088200, 2.81043700
2.22994930e2, 1.44235200, 2.83674600
2.23799966e2, 1.45239700, 2.86062600
2.24610836e2, 1.46256600, 2.88843300
2.25427602e2, 1.47496600, 2.91531800
2.26250331e2, 1.48950700, 2.94217800
2.27079087e2, 1.50282300, 2.97060800
2.27913936e2, 1.51740600, 2.99858500
2.28754947e2, 1.53517900, 3.02974900
2.29602188e2, 1.55344500, 3.05921700
2.30455727e2, 1.57210100, 3.08952000
2.31315637e2, 1.59196700, 3.12001300
2.32181987e2, 1.61415900, 3.15205000
2.33054852e2, 1.63647200, 3.18434900
2.33934304e2, 1.66049500, 3.21666200
2.34820419e2, 1.68598100, 3.25048200
2.35713272e2, 1.71268900, 3.28442900
2.36612941e2, 1.74041000, 3.31926200
2.37519504e2, 1.77257500, 3.35440900
2.38433041e2, 1.80496900, 3.39187100
2.39353632e2, 1.83884300, 3.42893300
2.40281359e2, 1.87727700, 3.46550500
2.41216306e2, 1.91790600, 3.50381700
2.42158557e2, 1.96121500, 3.54188200
2.43108199e2, 2.00710200, 3.58109000
2.44065318e2, 2.05689000, 3.62035500
2.45030003e2, 2.11211100, 3.65898800
2.46002344e2, 2.17153100, 3.69764800
2.46982433e2, 2.23723900, 3.73571800
2.47970363e2, 2.30443300, 3.77190300
2.48966227e2, 2.38258600, 3.80203100
2.49970124e2, 2.46582700, 3.83172600
2.50982148e2, 2.55478100, 3.85575600
2.52002401e2, 2.64644700, 3.86997600
2.53030982e2, 2.73993400, 3.88072400
2.54067994e2, 2.83151600, 3.88339200
2.55113542e2, 2.92402200, 3.88179100
2.56167730e2, 3.01590300, 3.88018300
2.57230667e2, 3.11337200, 3.87688700
2.58302461e2, 3.22066100, 3.86632300
2.59383224e2, 3.33502100, 3.84401500
