wavelength (nm), n, k
2.06641969e2, 1.36773000, 2.40863500
2.07333079e2, 1.36670600, 2.42523100
2.08028828e2, 1.36351300, 2.43705400
2.08729261e2, 1.36385000, 2.44933800
2.09434428e2, 1.36177100, 2.45985700
2.10144375e2, 1.36029900, 2.47511500
2.10859152e2, 1.35545700, 2.48874500
2.11578808e2, 1.35850900, 2.50579800
2.12303393e2, 1.36055700, 2.52515600
2.13032958e2, 1.35678000, 2.54164900
2.13767554e2, 1.35367200, 2.56009400
2.14507234e2, 1.35782600, 2.57920300
2.15252051e2, 1.36064800, 2.60047300
2.16002058e2, 1.36502700, 2.62241600
2.16757310e2, 1.36515700, 2.64225500
2.17517862e2, 1.36887900, 2.66658300
2.18283770e2, 1.37264500, 2.69101700
2.19055091e2, 1.37992800, 2.71482000
2.19831882e2, 1.38341500, 2.73882300
2.20614202e2, 1.39051000, 2.76771700
2.21402109e2, 1.39854200, 2.79158900
2.22195665e2, 1.40606500, 2.81879800
2.22994930e2, 1.41450000, 2.84671300
2.23799966e2, 1.42439400, 2.87482500
2.24610836e2, 1.43594400, 2.90439500
2.25427602e2, 1.44753300, 2.93476100
2.26250331e2, 1.46101000, 2.96533700
2.27079087e2, 1.47579700, 2.99976600
2.27913936e2, 1.49061700, 3.03251400
2.28754947e2, 1.50760100, 3.06801800
2.29602188e2, 1.52818500, 3.10423900
2.30455727e2, 1.54918400, 3.14218300
2.31315637e2, 1.57370600, 3.17930700
2.32181987e2, 1.59973700, 3.21615200
2.33054852e2, 1.62932200, 3.25453600
2.33934304e2, 1.66072200, 3.29332800
2.34820419e2, 1.69499700, 3.33093700
2.35713272e2, 1.73278100, 3.36708800
2.36612941e2, 1.77187800, 3.40451400
2.37519504e2, 1.81282100, 3.44081000
2.38433041e2, 1.85713400, 3.47546100
2.39353632e2, 1.90258800, 3.50961000
2.40281359e2, 1.95116400, 3.54188100
2.41216306e2, 2.00170200, 3.57543800
2.42158557e2, 2.05512900, 3.60543600
2.43108199e2, 2.11008100, 3.63453200
2.44065318e2, 2.16777500, 3.66226100
2.45030003e2, 2.22657800, 3.68888400
2.46002344e2, 2.28951900, 3.71488400
2.46982433e2, 2.35527700, 3.74051200
2.47970363e2, 2.42572500, 3.76286500
2.48966227e2, 2.50100100, 3.78353500
2.49970124e2, 2.58155700, 3.80038500
2.50982148e2, 2.66446300, 3.81039400
2.52002401e2, 2.74906300, 3.81525000
2.53030982e2, 2.83313000, 3.81458900
2.54067994e2, 2.91452200, 3.80718100
2.55113542e2, 2.99608200, 3.79702000
2.56167730e2, 3.07359700, 3.78392400
2.57230667e2, 3.15182400, 3.77368500
2.58302461e2, 3.23273000, 3.76488000
2.59383224e2, 3.32213600, 3.75656300
2.60473070e2, 3.42415400, 3.74210900
2.61572112e2, 3.53780300, 3.71099900
2.62680469e2, 3.65111500, 3.65593300
2.63798258e2, 3.75052200, 3.58220900
2.64925601e2, 3.83758200, 3.50077300
2.66062621e2, 3.91206000, 3.41868100
2.67209442e2, 3.98393800, 3.33362300
2.68366193e2, 4.05236900, 3.23731600
2.69533003e2, 4.10681700, 3.12737200
2.70710003e2, 4.13910700, 3.01151100
2.71897327e2, 4.15010400, 2.90117900
2.73095113e2, 4.14531200, 2.80164300
2.74303498e2, 4.13100100, 2.71404300
2.75522625e2, 4.11179900, 2.63928000
2.76752637e2, 4.08955900, 2.57409300
2.77993680e2, 4.06728800, 2.51819900
2.79245904e2, 4.04551300, 2.46881300
2.80509460e2, 4.02450800, 2.42639300
2.81784503e2, 4.00380500, 2.38882100
2.83071190e2, 3.98528600, 2.35506700
2.84369682e2, 3.96864900, 2.32617700
2.85680141e2, 3.95346500, 2.30001700
2.87002734e2, 3.93925200, 2.27739400
2.88337631e2, 3.92748000, 2.25633500
2.89685003e2, 3.91642800, 2.23817200
2.91045027e2, 3.90810500, 2.22200200
2.92417880e2, 3.90198500, 2.20677400
2.93803747e2, 3.89651500, 2.19434500
2.95202813e2, 3.89331900, 2.18348100
2.96615266e2, 3.89169400, 2.17341900
2.98041301e2, 3.89252800, 2.16433400
2.99481114e2, 3.89408400, 2.15682900
3.00934906e2, 3.89803800, 2.15006800
3.02402881e2, 3.90366300, 2.14375100
3.03885248e2, 3.91121400, 2.13833400
3.05382220e2, 3.92077300, 2.13330100
3.06894013e2, 3.93244500, 2.12837200
3.08420849e2, 3.94593100, 2.12372200
3.09962953e2, 3.96204900, 2.11913200
3.11520556e2, 3.98002500, 2.11429800
3.13093892e2, 4.00017500, 2.10990200
3.14683201e2, 4.02380300, 2.10462800
3.16288728e2, 4.04946900, 2.09848900
3.17910721e2, 4.07794400, 2.09166600
3.19549436e2, 4.11007400, 2.08282100
3.21205133e2, 4.14512000, 2.07138300
3.22878076e2, 4.18363500, 2.05712100
3.24568537e2, 4.22442000, 2.03744000
3.26276793e2, 4.26670600, 2.01332800
3.28003125e2, 4.30944200, 1.98297200
3.29747823e2, 4.35069800, 1.94805800
3.31511180e2, 4.39066300, 1.90903200
3.33293498e2, 4.42800000, 1.86524600
3.35095085e2, 4.46254700, 1.81963800
3.36916254e2, 4.49483000, 1.77379600
3.38757326e2, 4.52492800, 1.72615000
3.40618630e2, 4.55577800, 1.67536200
3.42500501e2, 4.58576000, 1.62018800
3.44403281e2, 4.61338900, 1.56101200
3.46327322e2, 4.64256000, 1.49299600
3.48272981e2, 4.65741400, 1.42435400
3.50240625e2, 4.66847700, 1.34933500
3.52230629e2, 4.67239300, 1.27101400
3.54243375e2, 4.66650000, 1.19916700
3.56279257e2, 4.65393000, 1.12831400
3.58338674e2, 4.63600900, 1.06200500
3.60422039e2, 4.61345900, 1.00100700
3.62529770e2, 4.58868800, 9.43815000e-1
3.64662298e2, 4.56171800, 8.90362000e-1
3.66820063e2, 4.53185300, 8.43581000e-1
3.69003516e2, 4.50251400, 7.97599000e-1
3.71213118e2, 4.47273300, 7.56404000e-1
3.73449341e2, 4.44277500, 7.18797000e-1
3.75712671e2, 4.41311500, 6.84523000e-1
3.78003601e2, 4.38496900, 6.51483000e-1
3.80322642e2, 4.35773100, 6.20989000e-1
3.82670313e2, 4.33048700, 5.92562000e-1
3.85047147e2, 4.30315800, 5.66585000e-1
3.87453692e2, 4.27710300, 5.40734000e-1
3.89890507e2, 4.25099000, 5.17570000e-1
3.92358169e2, 4.22619900, 4.96117000e-1
3.94857265e2, 4.20148700, 4.74233000e-1
3.97388402e2, 4.17798900, 4.55156000e-1
3.99952198e2, 4.15493800, 4.36930000e-1
4.02549290e2, 4.13286000, 4.19404000e-1
4.05180331e2, 4.11148500, 3.99825000e-1
4.07845991e2, 4.09059400, 3.83260000e-1
4.10546958e2, 4.06985400, 3.68602000e-1
4.13283938e2, 4.05042400, 3.52885000e-1
4.16057655e2, 4.03124700, 3.36511000e-1
4.18868856e2, 4.01277700, 3.23905000e-1
4.21718304e2, 3.99535800, 3.07616000e-1
4.24606785e2, 3.97800500, 2.92069000e-1
4.27535108e2, 3.96098900, 2.76093000e-1
4.30504102e2, 3.94331800, 2.60703000e-1
4.33514620e2, 3.92534300, 2.45532000e-1
4.36567540e2, 3.90694800, 2.33642000e-1
4.39663763e2, 3.88898100, 2.19021000e-1
4.42804219e2, 3.87173000, 2.04689000e-1
4.45989861e2, 3.85347400, 1.92287000e-1
4.49221671e2, 3.83571800, 1.85834000e-1
4.52500662e2, 3.81895500, 1.73774000e-1
4.55827872e2, 3.80214200, 1.67151000e-1
4.59204375e2, 3.78686800, 1.60720000e-1
4.62631273e2, 3.77265100, 1.52386000e-1
4.66109704e2, 3.76129000, 1.45080000e-1
4.69640838e2, 3.75474900, 1.34214000e-1
4.73225883e2, 3.74608800, 1.20248000e-1
4.76866082e2, 3.73829500, 1.03979000e-1
4.80562718e2, 3.72626900, 8.45740000e-2
4.84317114e2, 3.71208700, 6.43180000e-2
4.88130635e2, 3.69125000, 4.15080000e-2
4.92004688e2, 3.66321800, 2.39970000e-2
4.95940725e2, 3.63535600, 1.29190000e-2
4.99940247e2, 3.60796900, 5.02300000e-3
5.04004802e2, 3.58001900, 2.55800000e-3
5.08135989e2, 3.55679700, 3.76400000e-3
5.12335460e2, 3.53706200, 4.18900000e-3
5.16604922e2, 3.51875500, 3.47400000e-3
5.20946140e2, 3.50017200, 2.58000000e-3
5.25360938e2, 3.48268100, 3.59000000e-3
5.29851202e2, 3.46816200, 4.24700000e-3
5.34418885e2, 3.45434400, 3.21600000e-3
5.39066006e2, 3.44021600, 2.73500000e-3
5.43794655e2, 3.42887100, 2.92100000e-3
5.48606997e2, 3.41481800, 8.01000000e-4
5.53505274e2, 3.40028800, 1.10000000e-5
5.58491808e2, 3.38890500, 0.00000000
5.63569006e2, 3.37766000, 0.00000000
5.68739364e2, 3.36677600, 0.00000000
5.74005469e2, 3.35516100, 0.00000000
5.79370006e2, 3.34408600, 0.00000000
5.84835761e2, 3.33273000, 0.00000000
5.90405625e2, 3.32229900, 0.00000000
5.96082602e2, 3.31234200, 0.00000000
6.01869812e2, 3.30231600, 0.00000000
6.07770497e2, 3.29393400, 0.00000000
6.13788026e2, 3.28552300, 0.00000000
6.19925906e2, 3.27709400, 0.00000000
6.26187784e2, 3.26864000, 0.00000000
6.32577456e2, 3.26016300, 0.00000000
6.39098873e2, 3.25161600, 0.00000000
6.45756153e2, 3.24370400, 0.00000000
6.52553586e2, 3.23602000, 0.00000000
6.59495645e2, 3.22909300, 0.00000000
6.66586996e2, 3.22223400, 0.00000000
6.73832507e2, 3.21536000, 0.00000000
6.81237260e2, 3.20843300, 0.00000000
6.88806563e2, 3.20182400, 0.00000000
6.96545962e2, 3.19582100, 0.00000000
7.04461257e2, 3.18970600, 0.00000000
7.12558513e2, 3.18425400, 0.00000000
7.20844077e2, 3.17836100, 0.00000000
7.29324596e2, 3.17300400, 0.00000000
7.38007031e2, 3.16777600, 0.00000000
7.46898682e2, 3.16253000, 0.00000000
7.56007203e2, 3.15727700, 0.00000000
7.65340625e2, 3.15201500, 0.00000000
7.74907383e2, 3.14669700, 0.00000000
7.84716337e2, 3.14187500, 0.00000000
7.94776803e2, 3.13751500, 0.00000000
8.05098580e2, 3.13310400, 0.00000000
8.15691982e2, 3.12868500, 0.00000000
8.26567875e2, 3.12426000, 0.00000000
