wavelength (nm), n, k
2.06641969e2, 1.02300000, 2.77400000
2.08378456e2, 1.06250000, 2.80225000
2.10144375e2, 1.10800000, 2.83100000
2.11940481e2, 1.15750000, 2.85600000
2.13767554e2, 1.20900000, 2.87300000
2.15626402e2, 1.26268800, 2.87337500
2.17517862e2, 1.31000000, 2.86600000
2.19442799e2, 1.34006200, 2.85581200
2.21402109e2, 1.36000000, 2.84600000
2.23396723e2, 1.37293700, 2.84200000
2.25427602e2, 1.38000000, 2.84200000
2.27495745e2, 1.38350000, 2.84506200
2.29602188e2, 1.38300000, 2.85400000
2.31748002e2, 1.37762500, 2.87150000
2.33934304e2, 1.37100000, 2.89700000
2.36162250e2, 1.36637500, 2.93143800
2.38433041e2, 1.36400000, 2.97300000
2.40747925e2, 1.36506200, 3.02000000
2.43108199e2, 1.37000000, 3.07300000
2.45515210e2, 1.37981200, 3.13218700
2.47970363e2, 1.39400000, 3.19700000
2.50475114e2, 1.41206300, 3.26681300
2.53030982e2, 1.43500000, 3.34200000
2.55639549e2, 1.46356300, 3.42206300
2.58302461e2, 1.49800000, 3.50900000
2.61021434e2, 1.53756300, 3.60375000
2.63798258e2, 1.58600000, 3.70900000
2.66634798e2, 1.64393700, 3.82593700
2.69533003e2, 1.72000000, 3.96000000
2.72494904e2, 1.80968700, 4.12093700
2.75522625e2, 1.95300000, 4.29700000
2.78618385e2, 2.19768900, 4.51418800
2.81784503e2, 2.51600000, 4.66900000
2.85023405e2, 2.93675200, 4.64237500
2.88337631e2, 3.33800000, 4.50700000
2.91729838e2, 3.58512500, 4.27256300
2.95202813e2, 3.74500000, 4.00900000
2.98759473e2, 3.83018700, 3.79775100
3.02402881e2, 3.86900000, 3.61400000
3.06136250e2, 3.89381200, 3.46275100
3.09962953e2, 3.90500000, 3.33600000
3.13886535e2, 3.91375000, 3.22856300
3.17910721e2, 3.92000000, 3.13700000
3.22039432e2, 3.92756200, 3.05675000
3.26276793e2, 3.93600000, 2.98600000
3.30627150e2, 3.94631200, 2.92156200
3.35095085e2, 3.95800000, 2.86300000
3.39685428e2, 3.97068700, 2.80906200
3.44403281e2, 3.98500000, 2.75900000
3.49254032e2, 4.00106200, 2.71200000
3.54243375e2, 4.02000000, 2.66700000
3.59377337e2, 4.04356300, 2.62412500
3.64662298e2, 4.07000000, 2.57900000
3.70105019e2, 4.10031200, 2.52656200
3.75712671e2, 4.12800000, 2.46900000
3.81492866e2, 4.14712500, 2.40543700
3.87453692e2, 4.15700000, 2.34000000
3.93603750e2, 4.15450000, 2.27381300
3.99952198e2, 4.14100000, 2.21500000
4.06508791e2, 4.11331200, 2.17250000
4.13283938e2, 4.08200000, 2.14500000
4.20288750e2, 4.05593800, 2.13556300
4.27535108e2, 4.03700000, 2.14000000
4.35035724e2, 4.03025000, 2.15650000
4.42804219e2, 4.03500000, 2.18100000
4.50855205e2, 4.05225000, 2.20875000
4.59204375e2, 4.08200000, 2.24000000
4.67868609e2, 4.12393700, 2.27350000
4.76866082e2, 4.18000000, 2.30900000
4.86216397e2, 4.24925000, 2.34637500
4.95940725e2, 4.34000000, 2.38400000
5.06061964e2, 4.45675000, 2.43275000
5.16604922e2, 4.61000000, 2.45500000
5.27596516e2, 4.83906300, 2.40775000
5.39066006e2, 5.06200000, 2.31800000
5.51045250e2, 5.17168700, 2.20087500
5.63569006e2, 5.28300000, 2.04900000
5.76675262e2, 5.53931200, 1.86850000
5.90405625e2, 5.74800000, 1.63400000
6.04805762e2, 5.71543700, 1.27600000
6.19925906e2, 5.58800000, 9.33000000e-1
6.35821443e2, 5.44518800, 7.50313000e-1
6.52553586e2, 5.29400000, 6.38000000e-1
6.70190169e2, 5.17275000, 5.56750000e-1
6.88806563e2, 5.06700000, 5.00000000e-1
7.08486750e2, 4.97618700, 4.45375000e-1
7.29324596e2, 4.89700000, 4.01000000e-1
7.51425341e2, 4.82625000, 3.69750000e-1
7.74907383e2, 4.76300000, 3.45000000e-1
7.99904395e2, 4.70543700, 3.24750000e-1
8.26567875e2, 4.65300000, 2.98000000e-1
8.55070216e2, 4.60368700, 2.42500000e-1
8.85608438e2, 4.56000000, 1.90000000e-1
9.18408750e2, 4.52637500, 1.74500000e-1
9.53732164e2, 4.49500000, 1.67000000e-1
9.91881450e2, 4.45562500, 1.44813000e-1
1.03320984e3, 4.42000000, 1.23000000e-1
1.07813201e3, 4.40156300, 1.11631000e-1
1.12713801e3, 4.38500000, 1.03000000e-1
1.18081125e3, 4.35531200, 9.11000000e-2
1.23985181e3, 4.32500000, 8.09000000e-2
1.30510717e3, 4.30187500, 8.06210000e-2
1.37761313e3, 4.28500000, 7.45000000e-2
1.45864919e3, 4.28343700, 4.00220000e-2
1.54981477e3, 4.27500000, 5.67000000e-3
1.65313575e3, 4.23162500, 1.30900000e-3
1.77121688e3, 4.18000000, 2.80000000e-4
1.90746433e3, 4.13312500, 3.14700000e-3
2.06641969e3, 4.10400000, 0.00000000
2.25427602e3, 4.08600000, 0.00000000
2.47970363e3, 4.07400000, 0.00000000
