wavelength (nm), n, k
2.06641969e2, 1.37713500, 2.42638500
2.07333079e2, 1.36339300, 2.44071600
2.08028828e2, 1.37288500, 2.46759400
2.08729261e2, 1.37142300, 2.47072000
2.09434428e2, 1.36767500, 2.48494900
2.10144375e2, 1.36605500, 2.49328000
2.10859152e2, 1.36336200, 2.51161600
2.11578808e2, 1.36596700, 2.53360900
2.12303393e2, 1.36354400, 2.54390100
2.13032958e2, 1.36341500, 2.56269000
2.13767554e2, 1.36518700, 2.58069100
2.14507234e2, 1.36832800, 2.60098300
2.15252051e2, 1.36831000, 2.62092900
2.16002058e2, 1.36863100, 2.64260500
2.16757310e2, 1.37148100, 2.66696900
2.17517862e2, 1.37475500, 2.68831300
2.18283770e2, 1.38109800, 2.70912700
2.19055091e2, 1.38362400, 2.73340600
2.19831882e2, 1.39391200, 2.75968200
2.20614202e2, 1.39934000, 2.78244200
2.21402109e2, 1.40702700, 2.80860100
2.22195665e2, 1.41566400, 2.83626400
2.22994930e2, 1.42616700, 2.86165100
2.23799966e2, 1.43675100, 2.88872000
2.24610836e2, 1.44758800, 2.91811000
2.25427602e2, 1.46145600, 2.94610000
2.26250331e2, 1.47376500, 2.97385500
2.27079087e2, 1.48966800, 3.00443700
2.27913936e2, 1.50586500, 3.03646600
2.28754947e2, 1.52399100, 3.06764200
2.29602188e2, 1.54434000, 3.09857300
2.30455727e2, 1.56227000, 3.13326100
2.31315637e2, 1.58500400, 3.16638100
2.32181987e2, 1.60818200, 3.19840500
2.33054852e2, 1.63337300, 3.23283800
2.33934304e2, 1.66154600, 3.26869800
2.34820419e2, 1.69042700, 3.30378400
2.35713272e2, 1.72119600, 3.33796400
2.36612941e2, 1.75632200, 3.37398000
2.37519504e2, 1.78867200, 3.40881600
2.38433041e2, 1.82835400, 3.44515200
2.39353632e2, 1.86726800, 3.48063800
2.40281359e2, 1.90939000, 3.51484100
2.41216306e2, 1.95326500, 3.55034400
2.42158557e2, 1.99957300, 3.58554700
2.43108199e2, 2.04895800, 3.61999600
2.44065318e2, 2.10116800, 3.65500900
2.45030003e2, 2.15660500, 3.68890900
2.46002344e2, 2.21619000, 3.72261400
2.46982433e2, 2.28262200, 3.75673900
2.47970363e2, 2.35433400, 3.78839300
2.48966227e2, 2.43099100, 3.81598900
2.49970124e2, 2.51269600, 3.83945400
2.50982148e2, 2.59862400, 3.85864500
2.52002401e2, 2.68693900, 3.86938800
2.53030982e2, 2.77674300, 3.87333600
2.54067994e2, 2.86256600, 3.87199300
2.55113542e2, 2.94875400, 3.86515400
2.56167730e2, 3.03282200, 3.85951400
2.57230667e2, 3.11895600, 3.85647400
2.58302461e2, 3.21355700, 3.85342300
2.59383224e2, 3.32056300, 3.84449100
2.60473070e2, 3.43857700, 3.81881900
2.61572112e2, 3.55480500, 3.77184500
2.62680469e2, 3.66110600, 3.70752200
2.63798258e2, 3.75830300, 3.63705300
2.64925601e2, 3.85067100, 3.56384900
2.66062621e2, 3.93840700, 3.48244600
2.67209442e2, 4.02372800, 3.38449800
2.68366193e2, 4.09505500, 3.27113800
2.69533003e2, 4.14415900, 3.14940600
2.70710003e2, 4.17110000, 3.02851100
2.71897327e2, 4.17847100, 2.91641400
2.73095113e2, 4.17364700, 2.81505100
2.74303498e2, 4.15998300, 2.72485800
2.75522625e2, 4.14185000, 2.64470700
2.76752637e2, 4.11885500, 2.57455700
2.77993680e2, 4.09606700, 2.51266100
