wavelength (nm), n, k
2.06641969e2, 1.26400000, 2.47200000
2.08378456e2, 1.27282800, 2.52092200
2.10144375e2, 1.28800000, 2.55700000
2.11940481e2, 1.30012500, 2.59100000
2.13767554e2, 1.31100000, 2.62500000
2.15626402e2, 1.31793800, 2.66518800
2.17517862e2, 1.32500000, 2.71000000
2.19442799e2, 1.33575000, 2.76025000
2.21402109e2, 1.34900000, 2.81500000
2.23396723e2, 1.36456200, 2.87312500
2.25427602e2, 1.38300000, 2.93600000
2.27495745e2, 1.40431300, 3.00406300
2.29602188e2, 1.43000000, 3.07900000
2.31748002e2, 1.46118800, 3.16162500
2.33934304e2, 1.49900000, 3.25500000
2.36162250e2, 1.54062500, 3.36106300
2.38433041e2, 1.59900000, 3.48400000
2.40747925e2, 1.67731200, 3.63574900
2.43108199e2, 1.80200000, 3.79500000
2.45515210e2, 2.01162400, 3.96124900
2.47970363e2, 2.27300000, 4.08400000
2.50475114e2, 2.58268900, 4.10087500
2.53030982e2, 2.89000000, 4.04700000
2.55639549e2, 3.13856400, 3.92606200
2.58302461e2, 3.34200000, 3.77000000
2.61021434e2, 3.48756300, 3.61137500
2.63798258e2, 3.59800000, 3.45200000
2.66634798e2, 3.69050000, 3.30625100
2.69533003e2, 3.76900000, 3.16900000
2.72494904e2, 3.84531200, 3.04856300
2.75522625e2, 3.91300000, 2.91900000
2.78618385e2, 3.97775000, 2.74431200
2.81784503e2, 4.01500000, 2.56300000
2.85023405e2, 3.99143700, 2.40118700
2.88337631e2, 3.93900000, 2.26000000
2.91729838e2, 3.87712500, 2.15181300
2.95202813e2, 3.81000000, 2.06900000
2.98759473e2, 3.74862500, 2.01012500
3.02402881e2, 3.69200000, 1.96900000
3.06136250e2, 3.64306300, 1.93925000
3.09962953e2, 3.60100000, 1.92000000
3.13886535e2, 3.56612500, 1.90862500
3.17910721e2, 3.53800000, 1.90400000
3.22039432e2, 3.51656200, 1.90412500
3.26276793e2, 3.50100000, 1.90900000
3.30627150e2, 3.49006200, 1.91818700
3.35095085e2, 3.48500000, 1.93100000
3.39685428e2, 3.48675000, 1.94637500
3.44403281e2, 3.49500000, 1.96500000
3.49254032e2, 3.50956200, 1.98718800
3.54243375e2, 3.53100000, 2.01300000
3.59377337e2, 3.55868800, 2.04212500
3.64662298e2, 3.59600000, 2.07600000
3.70105019e2, 3.64225000, 2.11506200
3.75712671e2, 3.70900000, 2.16200000
3.81492866e2, 3.80337500, 2.23925000
3.87453692e2, 3.93800000, 2.28800000
3.93603750e2, 4.16131200, 2.23725000
3.99952198e2, 4.37300000, 2.14600000
4.06508791e2, 4.43425000, 2.05231300
4.13283938e2, 4.50900000, 1.94800000
4.20288750e2, 4.79481300, 1.86775000
4.27535108e2, 5.05200000, 1.72100000
4.35035724e2, 5.05600000, 1.36024900
4.42804219e2, 4.95900000, 9.91000000e-1
4.50855205e2, 4.83331200, 8.07688000e-1
4.59204375e2, 4.69400000, 6.96000000e-1
4.67868609e2, 4.58637500, 6.05188000e-1
4.76866082e2, 4.49200000, 5.39000000e-1
4.86216397e2, 4.40787600, 4.84563000e-1
4.95940725e2, 4.33300000, 4.41000000e-1
5.06061964e2, 4.26562500, 4.03063000e-1
5.16604922e2, 4.20500000, 3.71000000e-1
5.27596516e2, 4.14993700, 3.43875000e-1
5.39066006e2, 4.10000000, 3.20000000e-1
5.51045250e2, 4.05450000, 2.97063000e-1
5.63569006e2, 4.01300000, 2.76000000e-1
5.76675262e2, 3.97493700, 2.57063000e-1
5.90405625e2, 3.94000000, 2.40000000e-1
6.04805762e2, 3.90768700, 2.25250000e-1
6.19925906e2, 3.87800000, 2.11000000e-1
6.35821443e2, 3.85068800, 1.94938000e-1
6.52553586e2, 3.82600000, 1.79000000e-1
6.70190169e2, 3.80493800, 1.65438000e-1
6.88806563e2, 3.78500000, 1.51000000e-1
7.08486750e2, 3.76356200, 1.31063000e-1
7.29324596e2, 3.74200000, 1.12000000e-1
7.51425341e2, 3.72043800, 9.97500000e-2
7.74907383e2, 3.70000000, 9.10000000e-2
7.99904395e2, 3.68362500, 8.90820000e-2
8.26567875e2, 3.66600000, 8.00000000e-2
8.55070216e2, 3.64257500, 4.02630000e-2
8.85608438e2, 3.61400000, 1.69000000e-3
9.18408750e2, 3.57607500, 4.04900000e-3
9.53732164e2, 3.53880000, 0.00000000
9.91881450e2, 3.51303700, 1.06000000e-4
1.03320984e3, 3.49200000, 0.00000000
1.07813201e3, 3.47233800, 0.00000000
1.12713801e3, 3.45460000, 0.00000000
1.18081125e3, 3.43823100, 0.00000000
1.23985181e3, 3.42320000, 0.00000000
1.30510717e3, 3.40931200, 0.00000000
1.37761313e3, 3.39650000, 0.00000000
1.45864919e3, 3.38464400, 0.00000000
1.54981477e3, 3.37370000, 0.00000000
1.65313575e3, 3.36360600, 0.00000000
1.77121688e3, 3.35430000, 0.00000000
1.90746433e3, 3.34569500, 0.00000000
2.06641969e3, 3.33780000, 0.00000000
2.25427602e3, 3.33060000, 0.00000000
2.47970363e3, 3.32400000, 0.00000000
