wavelength (nm), n, k
2.40000000e2, 2.35546400, 4.11604500
2.45000000e2, 1.99388500, 3.64445700
2.50000000e2, 2.34743800, 3.84147800
2.55000000e2, 2.82181300, 3.84694100
2.60000000e2, 3.27999900, 3.68200700
2.65000000e2, 3.55680200, 3.43354700
2.70000000e2, 3.73709100, 3.17104500
2.75000000e2, 3.86468700, 2.86280300
2.80000000e2, 3.90705700, 2.63797800
2.85000000e2, 3.89447200, 2.38051500
2.90000000e2, 3.82386700, 2.21370700
2.95000000e2, 3.75307500, 2.07348200
3.00000000e2, 3.68907900, 1.99667600
3.05000000e2, 3.62721300, 1.92866800
3.10000000e2, 3.57707500, 1.88975100
3.15000000e2, 3.52884600, 1.86710600
3.20000000e2, 3.50179100, 1.84676400
3.25000000e2, 3.47221000, 1.83333300
3.30000000e2, 3.45714000, 1.83242100
3.35000000e2, 3.44375600, 1.83314200
3.40000000e2, 3.43789400, 1.83965900
3.45000000e2, 3.43357500, 1.85186800
3.50000000e2, 3.44010200, 1.86400700
3.55000000e2, 3.45367200, 1.88251700
3.60000000e2, 3.46098800, 1.89867200
3.65000000e2, 3.48438000, 1.91689600
3.70000000e2, 3.51487400, 1.93720500
3.75000000e2, 3.54949200, 1.95305800
3.80000000e2, 3.58819200, 1.97830400
3.85000000e2, 3.64880100, 2.01467400
3.90000000e2, 3.69573000, 2.03235000
3.95000000e2, 3.77284300, 2.04959500
4.00000000e2, 3.88226700, 2.04722200
4.05000000e2, 3.98356000, 2.00972100
4.10000000e2, 4.03882000, 1.95923000
4.15000000e2, 4.08592100, 1.91657700
4.20000000e2, 4.10534300, 1.90412000
4.25000000e2, 4.14167300, 1.93512800
4.30000000e2, 4.24863100, 1.98559200
4.35000000e2, 4.41310300, 1.96973500
4.40000000e2, 4.58698300, 1.88212600
4.45000000e2, 4.75105300, 1.72571900
4.50000000e2, 4.84552600, 1.52785600
4.55000000e2, 4.86452000, 1.34255600
4.60000000e2, 4.83585800, 1.16100300
4.65000000e2, 4.78313600, 1.03715200
4.70000000e2, 4.72268500, 9.30072000e-1
