wavelength (nm), n, k
2.75829102e2, 3.87470000, 3.02840000
2.76752637e2, 3.90540000, 2.99100000
2.77682377e2, 3.93350000, 2.95150000
2.78618385e2, 3.96400000, 2.89890000
2.79560724e2, 3.98820000, 2.84550000
2.80509460e2, 4.00540000, 2.79590000
2.81464657e2, 4.00620000, 2.73740000
2.82426381e2, 3.99860000, 2.68610000
2.83394700e2, 3.99100000, 2.63300000
2.84369682e2, 3.99570000, 2.58440000
2.85351395e2, 3.99170000, 2.53670000
2.86339911e2, 3.97810000, 2.49400000
2.87335298e2, 3.96850000, 2.45860000
2.88337631e2, 3.96060000, 2.42290000
2.89346981e2, 3.94470000, 2.38320000
2.90363422e2, 3.93000000, 2.34620000
2.91387030e2, 3.91260000, 2.31250000
2.92417880e2, 3.89450000, 2.28160000
2.93456050e2, 3.87690000, 2.25120000
2.94501618e2, 3.86230000, 2.22970000
2.95554663e2, 3.84360000, 2.20280000
2.96615266e2, 3.82320000, 2.17950000
2.97683509e2, 3.80560000, 2.15770000
2.98759473e2, 3.79060000, 2.13980000
2.99843244e2, 3.77540000, 2.11640000
3.00934906e2, 3.76030000, 2.09850000
3.02034546e2, 3.75040000, 2.08480000
3.03142253e2, 3.73260000, 2.06770000
3.04258114e2, 3.71670000, 2.05370000
3.05382220e2, 3.70520000, 2.04450000
3.06514663e2, 3.69380000, 2.03590000
3.07655537e2, 3.67800000, 2.02640000
3.08804935e2, 3.66480000, 2.01780000
3.09962953e2, 3.65340000, 2.01050000
3.11129690e2, 3.63920000, 1.99850000
3.12305243e2, 3.62870000, 1.99080000
3.13489712e2, 3.62130000, 1.98860000
3.14683201e2, 3.60710000, 1.98520000
3.15885812e2, 3.59790000, 1.98110000
3.17097650e2, 3.59210000, 1.97460000
3.18318822e2, 3.58660000, 1.97200000
3.19549436e2, 3.57970000, 1.97040000
3.20789602e2, 3.57270000, 1.97030000
3.22039432e2, 3.56630000, 1.96840000
3.23299039e2, 3.55890000, 1.96490000
3.24568537e2, 3.55410000, 1.96380000
3.25848045e2, 3.55110000, 1.96590000
3.27137682e2, 3.54340000, 1.96720000
3.28437566e2, 3.53630000, 1.96560000
3.29747823e2, 3.53400000, 1.96670000
3.31068575e2, 3.52980000, 1.96660000
3.32399950e2, 3.52580000, 1.96630000
3.33742076e2, 3.52350000, 1.96690000
3.35095085e2, 3.52360000, 1.96660000
3.36459108e2, 3.52400000, 1.96760000
3.37834281e2, 3.52630000, 1.96730000
3.39220742e2, 3.53190000, 1.96740000
3.40618630e2, 3.53320000, 1.96880000
3.42028086e2, 3.53560000, 1.97360000
3.43449256e2, 3.53950000, 1.98060000
3.44882285e2, 3.53980000, 1.98340000
3.46327322e2, 3.54290000, 1.98820000
3.47784520e2, 3.54650000, 1.99520000
3.49254032e2, 3.55040000, 2.00070000
3.50736015e2, 3.55440000, 2.00720000
3.52230629e2, 3.55870000, 2.01400000
3.53738035e2, 3.56320000, 2.01950000
3.55258399e2, 3.56900000, 2.02660000
3.56791889e2, 3.57450000, 2.03470000
3.58338674e2, 3.57940000, 2.04380000
3.59898930e2, 3.58660000, 2.05210000
3.61472832e2, 3.59600000, 2.05940000
3.63060560e2, 3.60590000, 2.06670000
3.64662298e2, 3.61590000, 2.07410000
3.66278231e2, 3.62760000, 2.08260000
3.67908550e2, 3.63890000, 2.09280000
3.69553446e2, 3.65160000, 2.10280000
3.71213118e2, 3.66740000, 2.11470000
3.72887763e2, 3.68320000, 2.12680000
3.74577587e2, 3.70020000, 2.14020000
3.76282796e2, 3.72000000, 2.15310000
3.78003601e2, 3.74010000, 2.16480000
3.79740218e2, 3.76070000, 2.17750000
3.81492866e2, 3.78460000, 2.19280000
3.83261766e2, 3.81080000, 2.20720000
3.85047147e2, 3.83900000, 2.22410000
3.86849240e2, 3.87260000, 2.24250000
3.88668280e2, 3.91270000, 2.26050000
3.90504508e2, 3.95790000, 2.27700000
3.92358169e2, 4.00960000, 2.29020000
3.94229511e2, 4.06900000, 2.29800000
3.96118790e2, 4.13090000, 2.29620000
3.98026264e2, 4.19660000, 2.28420000
3.99952198e2, 4.26310000, 2.26220000
4.01896860e2, 4.32160000, 2.23010000
4.03860525e2, 4.37430000, 2.19190000
4.05843474e2, 4.41860000, 2.15200000
4.07845991e2, 4.45450000, 2.11090000
4.09868368e2, 4.48400000, 2.07410000
4.11910901e2, 4.50860000, 2.04260000
4.13973894e2, 4.53270000, 2.01780000
4.16057655e2, 4.55790000, 1.99940000
4.18162500e2, 4.58810000, 1.98740000
4.20288750e2, 4.62870000, 1.98020000
4.22436734e2, 4.68210000, 1.97170000
4.24606785e2, 4.75190000, 1.95540000
4.26799247e2, 4.83440000, 1.92370000
