wavelength (nm), n, k
2.75829102e2, 3.98510000, 3.13650000
2.76752637e2, 4.01490000, 3.09240000
2.77682377e2, 4.05080000, 3.04410000
2.78618385e2, 4.08520000, 2.99600000
2.79560724e2, 4.11240000, 2.95020000
2.80509460e2, 4.13660000, 2.90390000
2.81464657e2, 4.15870000, 2.85870000
2.82426381e2, 4.17610000, 2.81580000
2.83394700e2, 4.19360000, 2.76920000
2.84369682e2, 4.20860000, 2.72140000
2.85351395e2, 4.21660000, 2.67760000
2.86339911e2, 4.22180000, 2.63560000
2.87335298e2, 4.22350000, 2.59380000
2.88337631e2, 4.22240000, 2.55350000
2.89346981e2, 4.22400000, 2.51470000
2.90363422e2, 4.22780000, 2.47750000
2.91387030e2, 4.22900000, 2.44300000
2.92417880e2, 4.22740000, 2.41230000
2.93456050e2, 4.22710000, 2.38240000
2.94501618e2, 4.22810000, 2.35250000
2.95554663e2, 4.22690000, 2.32550000
2.96615266e2, 4.22440000, 2.30190000
2.97683509e2, 4.22210000, 2.28060000
2.98759473e2, 4.22140000, 2.26010000
2.99843244e2, 4.22420000, 2.24110000
3.00934906e2, 4.22800000, 2.22470000
3.02034546e2, 4.23100000, 2.21030000
3.03142253e2, 4.23370000, 2.19550000
3.04258114e2, 4.23690000, 2.17860000
3.05382220e2, 4.24260000, 2.16150000
3.06514663e2, 4.24860000, 2.14600000
3.07655537e2, 4.25550000, 2.13020000
3.08804935e2, 4.26510000, 2.11280000
3.09962953e2, 4.27510000, 2.09710000
3.11129690e2, 4.28550000, 2.08420000
3.12305243e2, 4.29670000, 2.07170000
3.13489712e2, 4.30810000, 2.05850000
3.14683201e2, 4.32080000, 2.04450000
3.15885812e2, 4.33580000, 2.02890000
3.17097650e2, 4.35180000, 2.01380000
3.18318822e2, 4.36850000, 2.00070000
3.19549436e2, 4.38620000, 1.98710000
3.20789602e2, 4.40470000, 1.97020000
3.22039432e2, 4.42470000, 1.95110000
3.23299039e2, 4.44700000, 1.93090000
3.24568537e2, 4.47060000, 1.90870000
3.25848045e2, 4.49250000, 1.88330000
3.27137682e2, 4.51140000, 1.85490000
3.28437566e2, 4.52770000, 1.82450000
3.29747823e2, 4.54160000, 1.79230000
3.31068575e2, 4.55450000, 1.75930000
3.32399950e2, 4.56660000, 1.72610000
3.33742076e2, 4.57850000, 1.69040000
3.35095085e2, 4.59390000, 1.65270000
3.36459108e2, 4.61300000, 1.61550000
3.37834281e2, 4.63290000, 1.57780000
3.39220742e2, 4.65080000, 1.53730000
3.40618630e2, 4.66570000, 1.49500000
3.42028086e2, 4.67790000, 1.45210000
3.43449256e2, 4.68870000, 1.40830000
3.44882285e2, 4.69790000, 1.36370000
3.46327322e2, 4.70440000, 1.31890000
3.47784520e2, 4.70770000, 1.27300000
3.49254032e2, 4.70850000, 1.22640000
3.50736015e2, 4.70720000, 1.17950000
3.52230629e2, 4.70330000, 1.13210000
3.53738035e2, 4.69560000, 1.08500000
3.55258399e2, 4.68460000, 1.03930000
3.56791889e2, 4.67140000, 9.95260000e-1
3.58338674e2, 4.65690000, 9.53050000e-1
3.59898930e2, 4.64150000, 9.13410000e-1
3.61472832e2, 4.62460000, 8.76130000e-1
3.63060560e2, 4.60620000, 8.39650000e-1
3.64662298e2, 4.58680000, 8.04660000e-1
3.66278231e2, 4.56650000, 7.71390000e-1
3.67908550e2, 4.54520000, 7.39240000e-1
3.69553446e2, 4.52300000, 7.08410000e-1
3.71213118e2, 4.50070000, 6.78810000e-1
3.72887763e2, 4.47880000, 6.50960000e-1
3.74577587e2, 4.45700000, 6.25150000e-1
3.76282796e2, 4.43540000, 6.01010000e-1
3.78003601e2, 4.41410000, 5.77090000e-1
3.79740218e2, 4.39290000, 5.52960000e-1
3.81492866e2, 4.37170000, 5.29760000e-1
3.83261766e2, 4.35060000, 5.07350000e-1
3.85047147e2, 4.32930000, 4.85560000e-1
3.86849240e2, 4.30800000, 4.64460000e-1
3.88668280e2, 4.28670000, 4.43690000e-1
3.90504508e2, 4.26590000, 4.24080000e-1
3.92358169e2, 4.24540000, 4.06490000e-1
3.94229511e2, 4.22500000, 3.90110000e-1
3.96118790e2, 4.20490000, 3.74340000e-1
3.98026264e2, 4.18500000, 3.59480000e-1
3.99952198e2, 4.16560000, 3.45520000e-1
4.01896860e2, 4.14640000, 3.32460000e-1
4.03860525e2, 4.12740000, 3.19890000e-1
4.05843474e2, 4.10870000, 3.06750000e-1
4.07845991e2, 4.09050000, 2.92650000e-1
4.09868368e2, 4.07290000, 2.79150000e-1
4.11910901e2, 4.05580000, 2.67360000e-1
4.13973894e2, 4.03890000, 2.56120000e-1
4.16057655e2, 4.02260000, 2.45120000e-1
4.18162500e2, 4.00680000, 2.34820000e-1
4.20288750e2, 3.99130000, 2.24910000e-1
4.22436734e2, 3.97550000, 2.14770000e-1
4.24606785e2, 3.95950000, 2.03850000e-1
4.26799247e2, 3.94340000, 1.93060000e-1
4.29014468e2, 3.92790000, 1.83350000e-1
4.31252804e2, 3.91350000, 1.74170000e-1
4.33514620e2, 3.90050000, 1.65050000e-1
4.35800286e2, 3.88750000, 1.55950000e-1
4.38110181e2, 3.87210000, 1.47000000e-1
4.40444694e2, 3.85490000, 1.38280000e-1
4.42804219e2, 3.83810000, 1.30430000e-1
4.45189161e2, 3.82240000, 1.24150000e-1
4.47599932e2, 3.80650000, 1.18490000e-1
4.50036956e2, 3.79140000, 1.12710000e-1
4.52500662e2, 3.77720000, 1.06750000e-1
4.54991491e2, 3.76340000, 1.00600000e-1
4.57509894e2, 3.74990000, 9.49360000e-2
4.60056331e2, 3.73600000, 9.04290000e-2
4.62631273e2, 3.72260000, 8.68190000e-2
4.65235202e2, 3.70990000, 8.29460000e-2
4.67868609e2, 3.69720000, 7.80870000e-2
4.70531997e2, 3.68490000, 7.25020000e-2
4.73225883e2, 3.67240000, 6.67270000e-2
4.75950792e2, 3.66010000, 6.15940000e-2
4.78707264e2, 3.64880000, 5.71540000e-2
4.81495850e2, 3.63720000, 5.25250000e-2
4.84317114e2, 3.62500000, 4.78150000e-2
4.87171636e2, 3.61210000, 4.33530000e-2
4.90060005e2, 3.59850000, 3.90790000e-2
4.92982828e2, 3.58600000, 3.52250000e-2
4.95940725e2, 3.57420000, 3.21270000e-2
4.98934331e2, 3.56190000, 2.94830000e-2
5.01964297e2, 3.55050000, 2.65430000e-2
5.05031288e2, 3.54030000, 2.35560000e-2
5.08135989e2, 3.52930000, 2.09510000e-2
5.11279098e2, 3.51750000, 1.83310000e-2
5.14461333e2, 3.50690000, 1.53870000e-2
5.17683429e2, 3.49680000, 1.24050000e-2
5.20946140e2, 3.48530000, 9.60020000e-3
5.24250238e2, 3.47400000, 6.94220000e-3
5.27596516e2, 3.46360000, 3.94370000e-3
5.30985787e2, 3.45290000, 1.11580000e-3
5.34418885e2, 3.44070000, 0.00000000
5.37896665e2, 3.42880000, 0.00000000
5.41420006e2, 3.41850000, 0.00000000
5.44989808e2, 3.40810000, 0.00000000
5.48606997e2, 3.39820000, 0.00000000
5.52272522e2, 3.38910000, 0.00000000
5.55987360e2, 3.38080000, 0.00000000
5.59752511e2, 3.37340000, 0.00000000
5.63569006e2, 3.36510000, 0.00000000
5.67437901e2, 3.35580000, 0.00000000
5.71360282e2, 3.34790000, 0.00000000
5.75337268e2, 3.34130000, 0.00000000
5.79370006e2, 3.33370000, 0.00000000
5.83459677e2, 3.32580000, 0.00000000
5.87607494e2, 3.31910000, 0.00000000
5.91814708e2, 3.31260000, 0.00000000
5.96082602e2, 3.30580000, 0.00000000
6.00412500e2, 3.29840000, 0.00000000
6.04805762e2, 3.29120000, 0.00000000
6.09263790e2, 3.28470000, 0.00000000
6.13788026e2, 3.27780000, 0.00000000
6.18379957e2, 3.27100000, 0.00000000
6.23041112e2, 3.26480000, 0.00000000
6.27773070e2, 3.25930000, 0.00000000
6.32577456e2, 3.25390000, 0.00000000
6.37455945e2, 3.24820000, 0.00000000
6.42410266e2, 3.24250000, 0.00000000
6.47442200e2, 3.23690000, 0.00000000
6.52553586e2, 3.23200000, 0.00000000
6.57746320e2, 3.22710000, 0.00000000
6.63022360e2, 3.22170000, 0.00000000
6.68383727e2, 3.21600000, 0.00000000
6.73832507e2, 3.20970000, 0.00000000
6.79370856e2, 3.20410000, 0.00000000
6.85001002e2, 3.19980000, 0.00000000
6.90725244e2, 3.19550000, 0.00000000
6.96545962e2, 3.19010000, 0.00000000
7.02465616e2, 3.18530000, 0.00000000
7.08486750e2, 3.18180000, 0.00000000
7.14611996e2, 3.17720000, 0.00000000
7.20844077e2, 3.17160000, 0.00000000
7.27185814e2, 3.16720000, 0.00000000
7.33640126e2, 3.16350000, 0.00000000
7.40210038e2, 3.15860000, 0.00000000
7.46898682e2, 3.15450000, 0.00000000
7.53709309e2, 3.15090000, 0.00000000
7.60645284e2, 3.14630000, 0.00000000
7.67710101e2, 3.14170000, 0.00000000
7.74907383e2, 3.13780000, 0.00000000
7.82240891e2, 3.13450000, 0.00000000
7.89714531e2, 3.13120000, 0.00000000
7.97332356e2, 3.12750000, 0.00000000
8.05098580e2, 3.12380000, 0.00000000
8.13017582e2, 3.12020000, 0.00000000
8.21093916e2, 3.11710000, 0.00000000
8.29332316e2, 3.11360000, 0.00000000
8.37737711e2, 3.10960000, 0.00000000
8.46315231e2, 3.10670000, 0.00000000
8.55070216e2, 3.10390000, 0.00000000
8.64008232e2, 3.10060000, 0.00000000
8.73135080e2, 3.09740000, 0.00000000
8.82456806e2, 3.09370000, 0.00000000
8.91979722e2, 3.08940000, 0.00000000
9.01710409e2, 3.08630000, 0.00000000
9.11655745e2, 3.08440000, 0.00000000
9.21822909e2, 3.08190000, 0.00000000
9.32219408e2, 3.07900000, 0.00000000
9.42853090e2, 3.07610000, 0.00000000
9.53732164e2, 3.07320000, 0.00000000
9.64865224e2, 3.06990000, 0.00000000
9.76261270e2, 3.06660000, 0.00000000
9.87929731e2, 3.06440000, 0.00000000
