wavelength (nm), n, k
2.29602188e2, 1.84348300, 2.42327400
2.30028166e2, 1.86227300, 2.42900300
2.30455727e2, 1.88148500, 2.43432500
2.30884881e2, 1.90111200, 2.43920900
2.31315637e2, 1.92114100, 2.44362200
2.31748002e2, 1.94156300, 2.44753300
2.32181987e2, 1.96235900, 2.45091000
2.32617601e2, 1.98351500, 2.45371900
2.33054852e2, 2.00500700, 2.45592900
2.33493750e2, 2.02681300, 2.45750800
2.33934304e2, 2.04890300, 2.45842400
2.34376524e2, 2.07125000, 2.45864700
2.34820419e2, 2.09381700, 2.45814800
2.35265999e2, 2.11657100, 2.45690100
2.35713272e2, 2.13946900, 2.45488000
2.36162250e2, 2.16247000, 2.45206300
2.36612941e2, 2.18552600, 2.44843000
2.37065356e2, 2.20859200, 2.44396600
2.37519504e2, 2.23161400, 2.43865900
2.37975396e2, 2.25454100, 2.43249800
2.38433041e2, 2.27731600, 2.42548100
2.38892450e2, 2.29988700, 2.41760800
2.39353632e2, 2.32219400, 2.40888400
2.39816598e2, 2.34418300, 2.39931900
2.40281359e2, 2.36579500, 2.38892900
2.40747925e2, 2.38697700, 2.37773300
2.41216306e2, 2.40767400, 2.36575700
2.41686513e2, 2.42783200, 2.35303200
2.42158557e2, 2.44740400, 2.33959200
2.42632449e2, 2.46634100, 2.32547600
2.43108199e2, 2.48460300, 2.31072700
2.43585818e2, 2.50214800, 2.29539400
2.44065318e2, 2.51894400, 2.27952400
2.44546709e2, 2.53495900, 2.26317200
2.45030003e2, 2.55016900, 2.24639200
2.45515210e2, 2.56455200, 2.22924000
2.46002344e2, 2.57809600, 2.21177300
2.46491414e2, 2.59078800, 2.19404900
2.46982433e2, 2.60262700, 2.17612400
2.47475412e2, 2.61360800, 2.15805700
2.47970363e2, 2.62374000, 2.13990200
2.48467297e2, 2.63302900, 2.12171300
2.48966227e2, 2.64149000, 2.10354200
2.49467166e2, 2.64913900, 2.08543900
2.49970124e2, 2.65599700, 2.06745000
2.50475114e2, 2.66208600, 2.04961900
2.50982148e2, 2.66743300, 2.03198600
2.51491240e2, 2.67206500, 2.01459100
2.52002401e2, 2.67601300, 1.99746600
2.52515644e2, 2.67909000, 1.98091800
2.53030982e2, 2.68176100, 1.96442900
2.53548428e2, 2.68384500, 1.94829500
2.54067994e2, 2.68537500, 1.93253800
2.54589695e2, 2.68638500, 1.91717600
2.55113542e2, 2.68690900, 1.90222500
2.55639549e2, 2.68698100, 1.88769800
2.56167730e2, 2.68663400, 1.87360500
2.56698098e2, 2.68590000, 1.85995400
2.57230667e2, 2.68481000, 1.84675200
2.57765450e2, 2.68339600, 1.83400000
2.58302461e2, 2.68168600, 1.82170200
2.58841715e2, 2.67970900, 1.80985700
2.59383224e2, 2.67749200, 1.79846600
2.59927005e2, 2.67506200, 1.78752400
2.60473070e2, 2.67244300, 1.77702800
2.61021434e2, 2.66965900, 1.76697200
2.61572112e2, 2.66673200, 1.75735100
2.62125119e2, 2.66368200, 1.74815800
2.62680469e2, 2.66053100, 1.73938600
2.63238177e2, 2.65729700, 1.73102700
2.63798258e2, 2.65399600, 1.72307200
2.64360728e2, 2.65064600, 1.71551200
2.64925601e2, 2.64726200, 1.70833900
2.65492894e2, 2.64385800, 1.70154400
2.66062621e2, 2.64044700, 1.69511600
2.66634798e2, 2.63704200, 1.68904600
2.67209442e2, 2.63365300, 1.68332500
2.67786569e2, 2.63029300, 1.67794300
2.68366193e2, 2.62697000, 1.67289100
2.68948333e2, 2.62369300, 1.66816000
2.69533003e2, 2.62047100, 1.66374000
2.70120221e2, 2.61731200, 1.65962300
2.70710003e2, 2.61422200, 1.65579800
2.71302366e2, 2.61120800, 1.65225900
2.71897327e2, 2.60827500, 1.64899600
2.72494904e2, 2.60543000, 1.64600100
2.73095113e2, 2.60267700, 1.64326800
2.73697972e2, 2.60002000, 1.64078700
2.74303498e2, 2.59746400, 1.63855100
2.74911710e2, 2.59501200, 1.63655500
2.75522625e2, 2.59266900, 1.63479000
2.76136261e2, 2.59043600, 1.63325100
2.76752637e2, 2.58831700, 1.63193200
2.77371770e2, 2.58631400, 1.63082700
2.77993680e2, 2.58443100, 1.62993100
2.78618385e2, 2.58266900, 1.62923800
2.79245904e2, 2.58102900, 1.62874400
2.79876256e2, 2.57951500, 1.62844400
2.80509460e2, 2.57812700, 1.62833500
2.81145536e2, 2.57686900, 1.62841300
2.81784503e2, 2.57574000, 1.62867500
2.82426381e2, 2.57474400, 1.62911700
2.83071190e2, 2.57388200, 1.62973800
2.83718950e2, 2.57315400, 1.63053500
2.84369682e2, 2.57256400, 1.63150600
2.85023405e2, 2.57211300, 1.63265100
2.85680141e2, 2.57180300, 1.63396800
2.86339911e2, 2.57163600, 1.63545700
2.87002734e2, 2.57161400, 1.63711900
2.87668634e2, 2.57174100, 1.63895300
2.88337631e2, 2.57201800, 1.64096200
2.89009747e2, 2.57245000, 1.64314700
2.89685003e2, 2.57304000, 1.64551000
2.90363422e2, 2.57379200, 1.64805600
2.91045027e2, 2.57471200, 1.65078600
2.91729838e2, 2.57580600, 1.65370700
2.92417880e2, 2.57708100, 1.65682300
2.93109176e2, 2.57854500, 1.66014100
2.93803747e2, 2.58020800, 1.66366700
2.94501618e2, 2.58208100, 1.66741000
2.95202813e2, 2.58417900, 1.67137700
2.95907354e2, 2.58651700, 1.67557700
2.96615266e2, 2.58911500, 1.68002100
2.97326574e2, 2.59199500, 1.68471600
2.98041301e2, 2.59518400, 1.68967300
2.98759473e2, 2.59871400, 1.69489800
2.99481114e2, 2.60262000, 1.70039800
3.00206250e2, 2.60694300, 1.70617700
3.00934906e2, 2.61173200, 1.71223400
3.01667108e2, 2.61704000, 1.71856300
3.02402881e2, 2.62292500, 1.72515000
3.03142253e2, 2.62945100, 1.73197300
3.03885248e2, 2.63668600, 1.73899900
3.04631895e2, 2.64470000, 1.74618300
3.05382220e2, 2.65356400, 1.75346400
3.06136250e2, 2.66334700, 1.76076600
3.06894013e2, 2.67411200, 1.76799600
3.07655537e2, 2.68591300, 1.77504300
3.08420849e2, 2.69879200, 1.78178100
3.09189978e2, 2.71277100, 1.78806500
3.09962953e2, 2.72785300, 1.79374000
3.10739803e2, 2.74401300, 1.79863800
3.11520556e2, 2.76119700, 1.80258700
3.12305243e2, 2.77932000, 1.80541700
3.13093892e2, 2.79825900, 1.80696300
3.13886535e2, 2.81786200, 1.80707800
3.14683201e2, 2.83794300, 1.80563500
3.15483922e2, 2.85828700, 1.80254000
3.16288728e2, 2.87866000, 1.79773700
3.17097650e2, 2.89881300, 1.79121300
3.17910721e2, 2.91849800, 1.78299700
3.18727972e2, 2.93746900, 1.77317100
3.19549436e2, 2.95550200, 1.76185400
3.20375145e2, 2.97239600, 1.74920900
