wavelength (nm), n, k
3.97388402e2, 4.68553400, 9.90990000e-1
3.99952198e2, 4.65390300, 9.26633000e-1
4.02549290e2, 4.62052700, 8.67606000e-1
4.05180331e2, 4.58715700, 8.13400000e-1
4.07845991e2, 4.55237600, 7.65616000e-1
4.10546958e2, 4.51718500, 7.23221000e-1
4.13283938e2, 4.48295300, 6.83894000e-1
4.16057655e2, 4.44933100, 6.50906000e-1
4.18868856e2, 4.41717000, 6.19621000e-1
4.21718304e2, 4.38710000, 5.87958000e-1
4.24606785e2, 4.35698700, 5.60417000e-1
4.27535108e2, 4.32779700, 5.34196000e-1
4.30504102e2, 4.29958100, 5.09222000e-1
4.33514620e2, 4.27192400, 4.87916000e-1
4.36567540e2, 4.24484700, 4.67444000e-1
4.39663763e2, 4.21969500, 4.47928000e-1
4.42804219e2, 4.19465000, 4.28680000e-1
4.45989861e2, 4.17064900, 4.12486000e-1
4.49221671e2, 4.14691300, 3.96229000e-1
4.52500662e2, 4.12474800, 3.79811000e-1
4.55827872e2, 4.10186000, 3.67931000e-1
4.59204375e2, 4.08049700, 3.55479000e-1
4.62631273e2, 4.06019800, 3.42568000e-1
4.66109704e2, 4.03913600, 3.31979000e-1
4.69640838e2, 4.02105500, 3.19081000e-1
4.73225883e2, 4.00053500, 3.09280000e-1
4.76866082e2, 3.98516200, 2.92655000e-1
4.80562718e2, 3.96665400, 2.83212000e-1
4.84317114e2, 3.95066000, 2.71499000e-1
4.88130635e2, 3.93428600, 2.61408000e-1
4.92004688e2, 3.91789300, 2.53297000e-1
4.95940725e2, 3.90325100, 2.45263000e-1
4.99940247e2, 3.88840000, 2.37770000e-1
5.04004802e2, 3.87535400, 2.31091000e-1
5.08135989e2, 3.86285900, 2.23058000e-1
5.12335460e2, 3.85106800, 2.14542000e-1
5.16604922e2, 3.83758900, 2.04766000e-1
5.20946140e2, 3.82373000, 1.96250000e-1
5.25360938e2, 3.80894800, 1.86812000e-1
5.29851202e2, 3.79308500, 1.78424000e-1
5.34418885e2, 3.77698000, 1.70402000e-1
5.39066006e2, 3.76066900, 1.64004000e-1
5.43794655e2, 3.74633000, 1.58100000e-1
5.48606997e2, 3.73207000, 1.51523000e-1
5.53505274e2, 3.71894200, 1.45543000e-1
5.58491808e2, 3.70614200, 1.39188000e-1
5.63569006e2, 3.69559500, 1.33143000e-1
5.68739364e2, 3.68571500, 1.24900000e-1
5.74005469e2, 3.67599600, 1.16143000e-1
5.79370006e2, 3.66640600, 1.07562000e-1
5.84835761e2, 3.66042000, 1.00435000e-1
5.90405625e2, 3.66429400, 8.78600000e-2
5.96082602e2, 3.66373200, 5.26230000e-2
6.01869812e2, 3.63574300, 2.00700000e-2
6.07770497e2, 3.60663700, 4.06300000e-3
6.13788026e2, 3.57807800, 9.55000000e-4
6.19925906e2, 3.55793300, 1.71900000e-3
6.26187784e2, 3.53791000, 1.19200000e-3
6.32577456e2, 3.52204300, 3.20600000e-3
6.39098873e2, 3.50775700, 2.22700000e-3
6.45756153e2, 3.49301800, 9.44000000e-4
6.52553586e2, 3.47694500, 3.20000000e-5
6.59495645e2, 3.46210100, 2.42200000e-3
6.66586996e2, 3.45127600, 3.54600000e-3
6.73832507e2, 3.43948600, 2.38100000e-3
6.81237260e2, 3.42779500, 1.27800000e-3
6.88806563e2, 3.41693400, 1.17000000e-4
6.96545962e2, 3.40706100, 0.00000000
7.04461257e2, 3.39672200, 0.00000000
7.12558513e2, 3.38526700, 0.00000000
7.20844077e2, 3.37549700, 0.00000000
7.29324596e2, 3.36810400, 0.00000000
7.38007031e2, 3.36055500, 0.00000000
7.46898682e2, 3.35203900, 0.00000000
7.56007203e2, 3.34338500, 0.00000000
7.65340625e2, 3.33636400, 0.00000000
7.74907383e2, 3.32851900, 0.00000000
7.84716337e2, 3.32004700, 0.00000000
7.94776803e2, 3.31197800, 0.00000000
8.05098580e2, 3.30334600, 0.00000000
8.15691982e2, 3.29302000, 0.00000000
8.26567875e2, 3.28329100, 0.00000000
