wavelength (nm), n, k
2.75829102e2, 3.40700000, 3.29820000
2.76752637e2, 3.43690000, 3.26570000
2.77682377e2, 3.46680000, 3.22190000
2.78618385e2, 3.50150000, 3.18020000
2.79560724e2, 3.52590000, 3.14570000
2.80509460e2, 3.55890000, 3.10240000
2.81464657e2, 3.59320000, 3.06760000
2.82426381e2, 3.63010000, 3.02710000
2.83394700e2, 3.66300000, 2.98840000
2.84369682e2, 3.68980000, 2.95570000
2.85351395e2, 3.70510000, 2.92130000
2.86339911e2, 3.71270000, 2.88500000
2.87335298e2, 3.72280000, 2.84270000
2.88337631e2, 3.72860000, 2.80140000
2.89346981e2, 3.73070000, 2.76420000
2.90363422e2, 3.73690000, 2.72140000
2.91387030e2, 3.74360000, 2.68290000
2.92417880e2, 3.75340000, 2.64510000
2.93456050e2, 3.75920000, 2.61260000
2.94501618e2, 3.76520000, 2.58590000
2.95554663e2, 3.76760000, 2.55620000
2.96615266e2, 3.76760000, 2.52260000
2.97683509e2, 3.76700000, 2.49010000
2.98759473e2, 3.76250000, 2.46270000
2.99843244e2, 3.75830000, 2.43550000
3.00934906e2, 3.75740000, 2.41020000
3.02034546e2, 3.75550000, 2.38460000
3.03142253e2, 3.75400000, 2.35660000
3.04258114e2, 3.74820000, 2.33200000
3.05382220e2, 3.74490000, 2.30890000
3.06514663e2, 3.74130000, 2.28450000
3.07655537e2, 3.73710000, 2.26250000
3.08804935e2, 3.73340000, 2.24250000
3.09962953e2, 3.72700000, 2.22510000
3.11129690e2, 3.71750000, 2.20800000
3.12305243e2, 3.71130000, 2.19150000
3.13489712e2, 3.70340000, 2.17580000
3.14683201e2, 3.69610000, 2.16040000
3.15885812e2, 3.68770000, 2.14410000
3.17097650e2, 3.68300000, 2.12620000
3.18318822e2, 3.67760000, 2.11250000
3.19549436e2, 3.67570000, 2.10240000
3.20789602e2, 3.67050000, 2.08980000
3.22039432e2, 3.66250000, 2.07600000
3.23299039e2, 3.65230000, 2.06680000
3.24568537e2, 3.64470000, 2.05600000
3.25848045e2, 3.63930000, 2.04610000
3.27137682e2, 3.63770000, 2.03610000
3.28437566e2, 3.63430000, 2.02930000
3.29747823e2, 3.63300000, 2.02280000
3.31068575e2, 3.63190000, 2.02010000
3.32399950e2, 3.63300000, 2.01660000
3.33742076e2, 3.63130000, 2.01100000
3.35095085e2, 3.63030000, 2.00530000
3.36459108e2, 3.62770000, 1.99960000
3.37834281e2, 3.62530000, 1.99140000
3.39220742e2, 3.62600000, 1.98350000
3.40618630e2, 3.62560000, 1.97810000
