wavelength (nm), n, k
1.90746433e2, 9.05764000e-1, 2.36889800
1.92225087e2, 9.20753000e-1, 2.39584800
1.93726846e2, 9.36644500e-1, 2.42266800
1.95252254e2, 9.53357800e-1, 2.44929100
1.96801875e2, 9.70619700e-1, 2.47491900
1.98376290e2, 9.88055900e-1, 2.49838000
1.99976099e2, 1.00589700, 2.52072700
2.01601921e2, 1.02410400, 2.54201900
2.03254396e2, 1.04309900, 2.56406800
2.04934184e2, 1.06405600, 2.59071800
2.06641969e2, 1.08466900, 2.61593700
2.08378456e2, 1.10125600, 2.63126300
2.10144375e2, 1.11911800, 2.64781100
2.11940481e2, 1.14163500, 2.67252900
2.13767554e2, 1.16757800, 2.70209800
2.15626402e2, 1.19230900, 2.73059500
2.17517862e2, 1.21523900, 2.75840900
2.19442799e2, 1.24666300, 2.79305100
2.21402109e2, 1.27486100, 2.82764600
2.23396723e2, 1.30932600, 2.86325200
2.25427602e2, 1.34857000, 2.89869000
2.27495745e2, 1.39392600, 2.93191600
2.29602188e2, 1.44238500, 2.95564300
2.31748002e2, 1.49026800, 2.96852900
2.33934304e2, 1.52677200, 2.97515100
2.36162250e2, 1.54948700, 2.98418600
2.38433041e2, 1.56644100, 3.00243000
2.40747925e2, 1.58065000, 3.02996800
2.43108199e2, 1.59546100, 3.06535200
2.45515210e2, 1.61397900, 3.10791200
2.47970363e2, 1.63537800, 3.15692400
2.50475114e2, 1.66185500, 3.21115700
2.53030982e2, 1.69168700, 3.27052100
2.55639549e2, 1.72779000, 3.33471100
2.58302461e2, 1.76943200, 3.40480300
2.61021434e2, 1.81767000, 3.48255700
2.63798258e2, 1.87624900, 3.57027100
2.66634798e2, 1.94895200, 3.67013000
2.69533003e2, 2.04486600, 3.77924800
2.72494904e2, 2.17032800, 3.88762200
2.75522625e2, 2.32670900, 3.98285700
2.78618385e2, 2.56589800, 4.08044100
2.81784503e2, 2.70460600, 4.11629200
2.85023405e2, 2.93086900, 4.16142000
2.88337631e2, 3.22129100, 4.15190900
2.91729838e2, 3.49900000, 4.01195000
2.95202813e2, 3.66852400, 3.81508800
2.98759473e2, 3.75867200, 3.64771600
3.02402881e2, 3.81647500, 3.51624700
3.06136250e2, 3.86053400, 3.41428300
3.09962953e2, 3.90192000, 3.33136600
3.13886535e2, 3.94780100, 3.26240500
3.17910721e2, 3.99668600, 3.20356600
3.22039432e2, 4.05173100, 3.15086400
3.26276793e2, 4.11216100, 3.10275400
3.30627150e2, 4.17658300, 3.05785800
3.35095085e2, 4.24518100, 3.01568300
3.39685428e2, 4.31812200, 2.97793700
3.44403281e2, 4.40151600, 2.94399400
3.49254032e2, 4.50213600, 2.91930500
3.54243375e2, 4.64364700, 2.90497500
3.59377337e2, 4.86946800, 2.87355700
3.64662298e2, 5.16694200, 2.70247000
3.70105019e2, 5.35553200, 2.34999400
3.75712671e2, 5.30651500, 2.03651000
3.81492866e2, 5.24120300, 1.72552700
3.87453692e2, 5.15570500, 1.57044900
3.93603750e2, 5.02532100, 1.42821800
3.99952198e2, 4.95736100, 1.32079700
4.06508791e2, 4.88601200, 1.24384600
4.13283938e2, 4.82464500, 1.16217000
4.20288750e2, 4.77048300, 1.09099700
4.27535108e2, 4.72189600, 1.02668400
4.35035724e2, 4.67492700, 9.64511200e-1
4.42804219e2, 4.63122200, 9.05225600e-1
4.50855205e2, 4.59014300, 8.47347300e-1
4.59204375e2, 4.55124700, 7.90924000e-1
4.67868609e2, 4.51394000, 7.35589600e-1
4.76866082e2, 4.47855800, 6.83643800e-1
4.86216397e2, 4.44423400, 6.35839800e-1
4.95940725e2, 4.41073500, 5.91174600e-1
5.06061964e2, 4.37753800, 5.49408300e-1
5.16604922e2, 4.34416900, 5.09490300e-1
5.27596516e2, 4.31038000, 4.70185500e-1
5.39066006e2, 4.27593000, 4.31724700e-1
5.51045250e2, 4.24235900, 3.95197200e-1
5.63569006e2, 4.20360900, 3.57824400e-1
5.76675262e2, 4.15988800, 3.19939600e-1
5.90405625e2, 4.12489000, 2.89236000e-1
6.04805762e2, 4.09673300, 2.64280400e-1
6.19925906e2, 4.06830000, 2.38663600e-1
6.35821443e2, 4.03984500, 2.13003100e-1
6.52553586e2, 4.00858800, 1.87446000e-1
6.70190169e2, 3.97525700, 1.62257200e-1
6.88806563e2, 3.94290300, 1.40388100e-1
7.08486750e2, 3.91187100, 1.21407000e-1
7.29324596e2, 3.88097500, 1.03639400e-1
7.51425341e2, 3.84956800, 8.71025100e-2
7.74907383e2, 3.82139600, 7.12362900e-2
7.99904395e2, 3.79538900, 5.58002700e-2
8.26567875e2, 3.76559900, 4.29327000e-2
8.55070216e2, 3.73324500, 3.35367700e-2
8.85608438e2, 3.70044600, 2.19337300e-2
9.18408750e2, 3.66946900, 7.93799800e-3
9.53732164e2, 3.64118200, 1.14672800e-3
9.91881450e2, 3.61433800, 1.12445300e-3
1.03320984e3, 3.59256900, 1.10651300e-3
1.07813201e3, 3.57449300, 1.09170100e-3
1.12713801e3, 3.55894100, 0.00000000
1.18081125e3, 3.54616300, 1.06864100e-3
1.23985181e3, 3.53049100, 1.05596600e-3
1.30510717e3, 3.51221400, 0.00000000
1.37761313e3, 3.49868000, 0.00000000
1.45864919e3, 3.48979500, 0.00000000
1.54981477e3, 3.47820500, 0.00000000
1.65313575e3, 3.46589800, 0.00000000
1.77121688e3, 3.45474800, 0.00000000
1.90746433e3, 3.44666400, 0.00000000
2.06641969e3, 3.44354900, 0.00000000
2.25427602e3, 3.44853200, 0.00000000
2.47970363e3, 3.46136000, 0.00000000
