wavelength (nm), n, k
2.25000000e2, 1.10240700, 2.42615300
2.30000000e2, 1.19041800, 2.45316600
2.35000000e2, 1.25708900, 2.45648500
2.40000000e2, 1.29058600, 2.45617100
2.45000000e2, 1.29765500, 2.47361100
2.50000000e2, 1.29452900, 2.51765100
2.55000000e2, 1.29455900, 2.58635000
2.60000000e2, 1.30506700, 2.67435600
2.65000000e2, 1.32954300, 2.77700400
2.70000000e2, 1.37014900, 2.89112400
2.75000000e2, 1.42921000, 3.01453200
2.80000000e2, 1.50983000, 3.14546400
2.85000000e2, 1.61665400, 3.28035500
2.90000000e2, 1.75499100, 3.41439400
2.95000000e2, 1.93033000, 3.53874700
3.00000000e2, 2.14577200, 3.63944100
3.05000000e2, 2.39752200, 3.69758800
3.10000000e2, 2.66964800, 3.69406700
3.15000000e2, 2.93342400, 3.61984300
3.20000000e2, 3.15738300, 3.48558700
3.25000000e2, 3.32366800, 3.31869800
3.30000000e2, 3.43489200, 3.14737700
3.35000000e2, 3.50518300, 2.98761500
3.40000000e2, 3.54791500, 2.84252700
3.45000000e2, 3.56956100, 2.71156400
3.50000000e2, 3.57331900, 2.59569500
3.55000000e2, 3.56337100, 2.49752200
3.60000000e2, 3.54599800, 2.41836000
3.65000000e2, 3.52780200, 2.35637900
3.70000000e2, 3.51338200, 2.30693400
3.75000000e2, 3.50399000, 2.26436700
3.80000000e2, 3.49771900, 2.22423800
3.85000000e2, 3.49113000, 2.18483400
3.90000000e2, 3.48135400, 2.14710400
3.95000000e2, 3.46733100, 2.11330900
4.00000000e2, 3.44974000, 2.08554300
4.05000000e2, 3.43019000, 2.06496800
4.10000000e2, 3.41042600, 2.05179100
4.15000000e2, 3.39190400, 2.04557800
4.20000000e2, 3.37566200, 2.04559500
4.25000000e2, 3.36237100, 2.05105100
4.30000000e2, 3.35244500, 2.06122700
4.35000000e2, 3.34614100, 2.07553000
4.40000000e2, 3.34365500, 2.09350700
4.45000000e2, 3.34520100, 2.11483100
4.50000000e2, 3.35106600, 2.13926900
4.55000000e2, 3.36168000, 2.16663800
4.60000000e2, 3.37766600, 2.19673600
4.65000000e2, 3.39988700, 2.22924300
4.70000000e2, 3.42947100, 2.26356600
4.75000000e2, 3.46777100, 2.29863900
4.80000000e2, 3.51620900, 2.33265400
4.85000000e2, 3.57589600, 2.36356700
4.90000000e2, 3.64718800, 2.38606200
4.95000000e2, 3.72851800, 2.39621800
5.00000000e2, 3.81600400, 2.38963300
5.05000000e2, 3.90338900, 2.36365700
5.10000000e2, 3.98321400, 2.31884000
5.15000000e2, 4.04891000, 2.25931200
5.20000000e2, 4.09668100, 2.19165100
5.25000000e2, 4.12615100, 2.12287300
5.30000000e2, 4.13965800, 2.05870900
5.35000000e2, 4.14051000, 2.00336400
5.40000000e2, 4.13349600, 1.95764100
5.45000000e2, 4.12112300, 1.92213300
5.50000000e2, 4.10741000, 1.89698700
5.55000000e2, 4.09389300, 1.88103500
5.60000000e2, 4.08217600, 1.87329800
5.65000000e2, 4.07348100, 1.87279900
5.70000000e2, 4.06878300, 1.87861600
5.75000000e2, 4.06892100, 1.88987600
5.80000000e2, 4.07466800, 1.90572800
5.85000000e2, 4.08677700, 1.92528300
5.90000000e2, 4.10599100, 1.94755900
5.95000000e2, 4.13302600, 1.97141000
6.00000000e2, 4.16851700, 1.99546800
6.05000000e2, 4.21293200, 2.01810200
6.10000000e2, 4.26644700, 2.03741300
6.15000000e2, 4.32881000, 2.05127600
6.20000000e2, 4.39920200, 2.05746800
6.25000000e2, 4.47614200, 2.05385200
6.30000000e2, 4.55747000, 2.03863300
6.35000000e2, 4.64045600, 2.01063100
6.40000000e2, 4.72202500, 1.96949600
6.45000000e2, 4.79909300, 1.91581800
6.50000000e2, 4.86890600, 1.85108000
6.55000000e2, 4.92934800, 1.77745200
6.60000000e2, 4.97910100, 1.69749700
6.65000000e2, 5.01767300, 1.61384900
6.70000000e2, 5.04529300, 1.52894500
6.75000000e2, 5.06273400, 1.44484800
6.80000000e2, 5.07111100, 1.36315800
6.85000000e2, 5.07170200, 1.28501500
6.90000000e2, 5.06581200, 1.21114800
6.95000000e2, 5.05467000, 1.14195000
7.00000000e2, 5.03938300, 1.07755700
7.05000000e2, 5.02091200, 1.01791700
7.10000000e2, 5.00006500, 9.62860000e-1
7.15000000e2, 4.97750900, 9.12136000e-1
7.20000000e2, 4.95378500, 8.65456000e-1
7.25000000e2, 4.92932700, 8.22510000e-1
7.30000000e2, 4.90447700, 7.82993000e-1
7.35000000e2, 4.87950100, 7.46607000e-1
7.40000000e2, 4.85460800, 7.13072000e-1
7.45000000e2, 4.82995100, 6.82127000e-1
7.50000000e2, 4.80565100, 6.53532000e-1
7.55000000e2, 4.78179300, 6.27068000e-1
7.60000000e2, 4.75844000, 6.02539000e-1
7.65000000e2, 4.73563600, 5.79765000e-1
7.70000000e2, 4.71340600, 5.58586000e-1
7.75000000e2, 4.69176900, 5.38857000e-1
7.80000000e2, 4.67073000, 5.20448000e-1
7.85000000e2, 4.65029100, 5.03243000e-1
7.90000000e2, 4.63044600, 4.87137000e-1
7.95000000e2, 4.61118700, 4.72037000e-1
8.00000000e2, 4.59250100, 4.57857000e-1
8.05000000e2, 4.57437600, 4.44521000e-1
8.10000000e2, 4.55679500, 4.31962000e-1
8.15000000e2, 4.53974200, 4.20116000e-1
8.20000000e2, 4.52320200, 4.08929000e-1
8.25000000e2, 4.50653500, 3.98142000e-1
