wavelength (nm), n, k
2.63798258e2, 2.03400000, 4.01600000
2.65208944e2, 2.07700000, 4.07500000
2.66634798e2, 2.11100000, 4.14300000
2.68076068e2, 2.16100000, 4.20000000
2.69533003e2, 2.19000000, 4.27900000
2.71005861e2, 2.25000000, 4.35700000
2.72494904e2, 2.31000000, 4.43000000
2.74000401e2, 2.38100000, 4.49500000
2.75522625e2, 2.45800000, 4.57100000
2.77061858e2, 2.55000000, 4.65700000
2.78618385e2, 2.64900000, 4.70200000
2.80192500e2, 2.75500000, 4.79800000
2.81784503e2, 2.88300000, 4.85900000
2.83394700e2, 3.02600000, 4.91600000
2.85023405e2, 3.16300000, 4.97200000
2.86670939e2, 3.30400000, 5.00100000
2.88337631e2, 3.49000000, 5.05600000
2.90023816e2, 3.68200000, 5.07800000
2.91729838e2, 3.87600000, 5.06400000
2.93456050e2, 4.09800000, 5.03200000
2.95202813e2, 4.31900000, 4.95200000
2.96970494e2, 4.48100000, 4.86300000
2.98759473e2, 4.65600000, 4.70500000
3.00570136e2, 4.78500000, 4.57200000
3.02402881e2, 4.88200000, 4.42000000
3.04258114e2, 4.96900000, 4.26800000
3.06136250e2, 5.03500000, 4.12000000
3.08037717e2, 5.07100000, 3.98800000
3.09962953e2, 5.08800000, 3.87900000
3.11912406e2, 5.10500000, 3.76500000
3.13886535e2, 5.13800000, 3.65200000
3.15885812e2, 5.13800000, 3.57000000
3.17910721e2, 5.14600000, 3.47800000
3.19961758e2, 5.14600000, 3.41400000
3.22039432e2, 5.14800000, 3.34600000
3.24144265e2, 5.17500000, 3.27900000
3.26276793e2, 5.17700000, 3.22200000
3.28437566e2, 5.18600000, 3.16300000
3.30627150e2, 5.20700000, 3.12400000
3.32846124e2, 5.21300000, 3.07400000
3.35095085e2, 5.23500000, 3.03500000
3.37374643e2, 5.24800000, 2.99100000
3.39685428e2, 5.27200000, 2.95200000
3.42028086e2, 5.30100000, 2.91300000
3.44403281e2, 5.32100000, 2.87800000
3.46811696e2, 5.35800000, 2.85000000
3.49254032e2, 5.38400000, 2.80800000
3.51731011e2, 5.41800000, 2.80600000
3.54243375e2, 5.46500000, 2.75900000
3.56791889e2, 5.51800000, 2.74700000
3.59377337e2, 5.59800000, 2.71600000
3.62000529e2, 5.66500000, 2.68300000
3.64662298e2, 5.76100000, 2.65500000
3.67363500e2, 5.88000000, 2.60300000
3.70105019e2, 6.00800000, 2.53000000
3.72887763e2, 6.13800000, 2.41700000
3.75712671e2, 6.26400000, 2.29100000
3.78580706e2, 6.39300000, 2.07100000
3.81492866e2, 6.46800000, 1.85500000
3.84450175e2, 6.47400000, 1.60600000
3.87453692e2, 6.43300000, 1.36700000
3.90504508e2, 6.35700000, 1.15700000
3.93603750e2, 6.26200000, 9.66000000e-1
3.96752580e2, 6.15300000, 8.26000000e-1
3.99952198e2, 6.02800000, 7.03000000e-1
4.03203842e2, 5.91600000, 6.00000000e-1
4.06508791e2, 5.80100000, 5.16000000e-1
4.09868368e2, 5.70000000, 4.47000000e-1
4.13283938e2, 5.60100000, 3.99000000e-1
4.16756912e2, 5.51300000, 3.54000000e-1
4.20288750e2, 5.43000000, 3.15000000e-1
4.23880962e2, 5.34200000, 2.85000000e-1
4.27535108e2, 5.26700000, 2.56000000e-1
4.31252804e2, 5.19600000, 2.38000000e-1
4.35035724e2, 5.13000000, 2.07000000e-1
4.38885597e2, 5.06000000, 1.93000000e-1
4.42804219e2, 5.00200000, 1.77000000e-1
4.46793446e2, 4.95000000, 1.46000000e-1
4.50855205e2, 4.89400000, 1.39000000e-1
4.54991491e2, 4.84300000, 1.29000000e-1
4.59204375e2, 4.79200000, 1.17000000e-1
4.63496005e2, 4.74500000, 1.08000000e-1
4.67868609e2, 4.69900000, 1.04000000e-1
4.72324500e2, 4.65600000, 9.00000000e-2
4.76866082e2, 4.61500000, 8.60000000e-2
4.81495850e2, 4.57700000, 7.40000000e-2
4.86216397e2, 4.53300000, 7.10000000e-2
4.91030421e2, 4.50100000, 6.30000000e-2
4.95940725e2, 4.46800000, 5.60000000e-2
5.00950227e2, 4.43400000, 5.10000000e-2
5.06061964e2, 4.40000000, 5.00000000e-2
5.11279098e2, 4.37000000, 4.30000000e-2
5.16604922e2, 4.34200000, 3.60000000e-2
5.22042869e2, 4.31200000, 3.50000000e-2
5.27596516e2, 4.28400000, 3.10000000e-2
5.33269597e2, 4.25800000, 3.00000000e-2
5.39066006e2, 4.23300000, 2.60000000e-2
5.44989808e2, 4.20800000, 2.50000000e-2
5.51045250e2, 4.18600000, 2.10000000e-2
5.57236770e2, 4.16400000, 2.00000000e-2
5.63569006e2, 4.14200000, 1.80000000e-2
5.70046811e2, 4.12100000, 1.80000000e-2
5.76675262e2, 4.10300000, 1.30000000e-2
5.83459677e2, 4.08200000, 1.40000000e-2
5.90405625e2, 4.06400000, 1.20000000e-2
5.97518946e2, 4.04800000, 1.30000000e-2
6.04805762e2, 4.02970000, 1.10000000e-2
6.12272500e2, 4.01300000, 1.00000000e-2
6.19925906e2, 3.99400000, 8.00000000e-3
6.27773070e2, 3.97900000, 7.00000000e-3
6.35821443e2, 3.96200000, 7.00000000e-3
6.44078864e2, 3.94700000, 7.00000000e-3
6.52553586e2, 3.93500000, 8.00000000e-3
6.61254300e2, 3.91700000, 7.00000000e-3
6.70190169e2, 3.90270000, 6.00000000e-3
6.79370856e2, 3.89180000, 6.00000000e-3
6.88806563e2, 3.87900000, 6.00000000e-3
6.98508064e2, 3.86700000, 6.00000000e-3
7.08486750e2, 3.85700000, 5.00000000e-3
7.18754674e2, 3.84800000, 4.00000000e-3
7.29324596e2, 3.83600000, 2.00000000e-3
7.40210038e2, 3.82400000, 1.30000000e-3
7.51425341e2, 3.81600000, 1.00000000e-3
7.62985731e2, 3.80500000, 1.50000000e-3
7.74907383e2, 3.79600000, 2.00000000e-3
7.87207500e2, 3.78800000, 1.50000000e-3
7.99904395e2, 3.77800000, 1.50000000e-3
8.13017582e2, 3.77000000, 2.10000000e-3
8.26567875e2, 3.75700000, 2.00000000e-3
