wavelength (nm), n, k
2.75829102e2, 4.19720000, 3.02120000
2.76752637e2, 4.21440000, 2.96820000
2.77682377e2, 4.23160000, 2.91390000
2.78618385e2, 4.24740000, 2.86250000
2.79560724e2, 4.25990000, 2.81050000
2.80509460e2, 4.26910000, 2.75720000
2.81464657e2, 4.27550000, 2.70300000
2.82426381e2, 4.28110000, 2.65040000
2.83394700e2, 4.28740000, 2.60480000
2.84369682e2, 4.29050000, 2.56470000
2.85351395e2, 4.28940000, 2.52750000
2.86339911e2, 4.28800000, 2.49460000
2.87335298e2, 4.28550000, 2.46300000
2.88337631e2, 4.28060000, 2.43350000
2.89346981e2, 4.27420000, 2.41000000
2.90363422e2, 4.26630000, 2.39030000
2.91387030e2, 4.25760000, 2.37060000
2.92417880e2, 4.25050000, 2.35320000
2.93456050e2, 4.24670000, 2.33850000
2.94501618e2, 4.24360000, 2.32460000
2.95554663e2, 4.23970000, 2.31130000
2.96615266e2, 4.23670000, 2.29500000
2.97683509e2, 4.23660000, 2.27770000
2.98759473e2, 4.24030000, 2.26490000
2.99843244e2, 4.24640000, 2.25330000
3.00934906e2, 4.25350000, 2.24060000
3.02034546e2, 4.26170000, 2.23020000
3.03142253e2, 4.27130000, 2.22140000
3.04258114e2, 4.28150000, 2.21220000
3.05382220e2, 4.29240000, 2.20320000
3.06514663e2, 4.30590000, 2.19420000
3.07655537e2, 4.32260000, 2.18440000
3.08804935e2, 4.34280000, 2.17460000
3.09962953e2, 4.36320000, 2.16590000
3.11129690e2, 4.38230000, 2.15700000
3.12305243e2, 4.40430000, 2.14590000
3.13489712e2, 4.43210000, 2.13180000
3.14683201e2, 4.46400000, 2.11430000
3.15885812e2, 4.49450000, 2.09480000
3.17097650e2, 4.52240000, 2.07370000
3.18318822e2, 4.55000000, 2.04870000
3.19549436e2, 4.57780000, 2.01990000
3.20789602e2, 4.60800000, 1.99010000
3.22039432e2, 4.63900000, 1.95950000
3.23299039e2, 4.67230000, 1.92720000
3.24568537e2, 4.70910000, 1.89330000
3.25848045e2, 4.74270000, 1.85730000
3.27137682e2, 4.76980000, 1.81840000
3.28437566e2, 4.78950000, 1.77640000
3.29747823e2, 4.80210000, 1.72950000
3.31068575e2, 4.81050000, 1.67650000
3.32399950e2, 4.81810000, 1.62080000
3.33742076e2, 4.82720000, 1.56490000
3.35095085e2, 4.83760000, 1.50770000
3.36459108e2, 4.85010000, 1.44890000
3.37834281e2, 4.86140000, 1.39030000
3.39220742e2, 4.86670000, 1.33150000
3.40618630e2, 4.86660000, 1.27290000
3.42028086e2, 4.86210000, 1.21520000
3.43449256e2, 4.85270000, 1.15750000
3.44882285e2, 4.83960000, 1.10110000
3.46327322e2, 4.82350000, 1.04770000
3.47784520e2, 4.80440000, 9.97910000e-1
3.49254032e2, 4.78290000, 9.50800000e-1
3.50736015e2, 4.76000000, 9.05040000e-1
3.52230629e2, 4.73550000, 8.61300000e-1
3.53738035e2, 4.70970000, 8.20670000e-1
3.55258399e2, 4.68270000, 7.83830000e-1
3.56791889e2, 4.65480000, 7.50590000e-1
3.58338674e2, 4.62660000, 7.19760000e-1
3.59898930e2, 4.59880000, 6.90930000e-1
3.61472832e2, 4.57090000, 6.64050000e-1
3.63060560e2, 4.54250000, 6.39170000e-1
3.64662298e2, 4.51480000, 6.14270000e-1
3.66278231e2, 4.48920000, 5.87490000e-1
3.67908550e2, 4.46480000, 5.60670000e-1
3.69553446e2, 4.44080000, 5.35220000e-1
3.71213118e2, 4.41750000, 5.12090000e-1
3.72887763e2, 4.39440000, 4.92390000e-1
3.74577587e2, 4.37080000, 4.74940000e-1
3.76282796e2, 4.34680000, 4.57410000e-1
3.78003601e2, 4.32360000, 4.39030000e-1
3.79740218e2, 4.30110000, 4.20770000e-1
3.81492866e2, 4.27890000, 4.02660000e-1
3.83261766e2, 4.25770000, 3.84550000e-1
3.85047147e2, 4.23740000, 3.67790000e-1
3.86849240e2, 4.21720000, 3.53510000e-1
3.88668280e2, 4.19710000, 3.41160000e-1
3.90504508e2, 4.17700000, 3.29890000e-1
3.92358169e2, 4.15700000, 3.19310000e-1
3.94229511e2, 4.13740000, 3.07750000e-1
3.96118790e2, 4.11840000, 2.95060000e-1
3.98026264e2, 4.09950000, 2.82550000e-1
3.99952198e2, 4.08110000, 2.70080000e-1
4.01896860e2, 4.06360000, 2.58680000e-1
4.03860525e2, 4.04620000, 2.47560000e-1
