wavelength (nm), n, k
2.25000000e2, 1.10096400, 2.41747100
2.30000000e2, 1.18975600, 2.44864400
2.35000000e2, 1.26022300, 2.45502200
2.40000000e2, 1.29872500, 2.45470300
2.45000000e2, 1.30960000, 2.46957700
2.50000000e2, 1.30836600, 2.51022200
2.55000000e2, 1.30893300, 2.57580000
2.60000000e2, 1.31932200, 2.66123300
2.65000000e2, 1.34346100, 2.76176200
2.70000000e2, 1.38373200, 2.87404300
2.75000000e2, 1.44256800, 2.99572200
2.80000000e2, 1.52313700, 3.12487000
2.85000000e2, 1.63012100, 3.25771100
2.90000000e2, 1.76879100, 3.38914400
2.95000000e2, 1.94443000, 3.50993700
3.00000000e2, 2.15956600, 3.60568800
3.05000000e2, 2.40929800, 3.65740500
3.10000000e2, 2.67627500, 3.64681100
3.15000000e2, 2.93106200, 3.56702800
3.20000000e2, 3.14343100, 3.43121400
3.25000000e2, 3.29836200, 3.26765500
3.30000000e2, 3.40092300, 3.10325800
3.35000000e2, 3.46602300, 2.95185300
3.40000000e2, 3.50649800, 2.81491900
3.45000000e2, 3.52789100, 2.69115100
3.50000000e2, 3.53262100, 2.58134600
3.55000000e2, 3.52435300, 2.48817700
3.60000000e2, 3.50903200, 2.41308800
3.65000000e2, 3.49303000, 2.35440000
3.70000000e2, 3.48079200, 2.30762200
3.75000000e2, 3.47348200, 2.26726200
3.80000000e2, 3.46917300, 2.22902800
3.85000000e2, 3.46446100, 2.19131500
3.90000000e2, 3.45652900, 2.15512700
3.95000000e2, 3.44436100, 2.12273900
4.00000000e2, 3.42865600, 2.09623800
4.05000000e2, 3.41102200, 2.07677800
4.10000000e2, 3.39319800, 2.06456400
4.15000000e2, 3.37662600, 2.05916900
4.20000000e2, 3.36233600, 2.05987100
4.25000000e2, 3.35099700, 2.06589800
4.30000000e2, 3.34302700, 2.07654700
4.35000000e2, 3.33869500, 2.09124500
4.40000000e2, 3.33822200, 2.10955300
4.45000000e2, 3.34185100, 2.13115600
4.50000000e2, 3.34992100, 2.15582000
4.55000000e2, 3.36292300, 2.18334700
4.60000000e2, 3.38156100, 2.21348900
4.65000000e2, 3.40679000, 2.24583300
4.70000000e2, 3.43982900, 2.27962400
4.75000000e2, 3.48207700, 2.31353000
4.80000000e2, 3.53489200, 2.34536900
4.85000000e2, 3.59912700, 2.37264200
4.90000000e2, 3.67445200, 2.38963600
4.95000000e2, 3.75833900, 2.39236100
5.00000000e2, 3.84577600, 2.37697300
5.05000000e2, 3.92971700, 2.34212700
5.10000000e2, 4.00280000, 2.29008600
5.15000000e2, 4.05955700, 2.22638900
5.20000000e2, 4.09783800, 2.15813800
5.25000000e2, 4.11876100, 2.09193600
5.30000000e2, 4.12557000, 2.03257600
5.35000000e2, 4.12184400, 1.98328200
5.40000000e2, 4.11168100, 1.94373500
5.45000000e2, 4.09904900, 1.91493800
5.50000000e2, 4.08583300, 1.89583200
5.55000000e2, 4.07389700, 1.88545800
5.60000000e2, 4.06464900, 1.88280700
5.65000000e2, 4.05919100, 1.88691000
5.70000000e2, 4.05844400, 1.89684600
5.75000000e2, 4.06324000, 1.91172600
5.80000000e2, 4.07437500, 1.93063600
5.85000000e2, 4.09263300, 1.95257600
5.90000000e2, 4.11877400, 1.97639200
5.95000000e2, 4.15348800, 2.00070400
6.00000000e2, 4.19730300, 2.02386300
6.05000000e2, 4.25046900, 2.04393100
6.10000000e2, 4.31280300, 2.05872200
6.15000000e2, 4.38354400, 2.06591800
6.20000000e2, 4.46124000, 2.06326100
6.25000000e2, 4.54371700, 2.04882000
6.30000000e2, 4.62817200, 2.02128100
6.35000000e2, 4.71141500, 1.98019400
6.40000000e2, 4.79020500, 1.92610200
6.45000000e2, 4.86163200, 1.86050100
6.50000000e2, 4.92344400, 1.78563600
6.55000000e2, 4.97423400, 1.70418100
6.60000000e2, 5.01347300, 1.61889500
6.65000000e2, 5.04139600, 1.53233400
6.70000000e2, 5.05882000, 1.44665100
6.75000000e2, 5.06692100, 1.36351200
6.80000000e2, 5.06704300, 1.28409300
6.85000000e2, 5.06054900, 1.20913500
6.90000000e2, 5.04872500, 1.13902900
6.95000000e2, 5.03271700, 1.07389700
7.00000000e2, 5.01351600, 1.01366900
7.05000000e2, 4.99195500, 9.58154900e-1
7.10000000e2, 4.96871300, 9.07084200e-1
7.15000000e2, 4.94434200, 8.60148500e-1
7.20000000e2, 4.91928000, 8.17023500e-1
7.25000000e2, 4.89386900, 7.77388600e-1
7.30000000e2, 4.86837900, 7.40934100e-1
7.35000000e2, 4.84301300, 7.07369300e-1
7.40000000e2, 4.81792500, 6.76425200e-1
7.45000000e2, 4.79323200, 6.47855400e-1
7.50000000e2, 4.76901800, 6.21436200e-1
7.55000000e2, 4.74534000, 5.96965400e-1
7.60000000e2, 4.72224000, 5.74260800e-1
7.65000000e2, 4.69974300, 5.53158800e-1
7.70000000e2, 4.67786200, 5.33512500e-1
7.75000000e2, 4.65660300, 5.15190400e-1
7.80000000e2, 4.63596300, 4.98074600e-1
7.85000000e2, 4.61593600, 4.82059000e-1
7.90000000e2, 4.59651100, 4.67049200e-1
7.95000000e2, 4.57767500, 4.52959700e-1
8.00000000e2, 4.55941200, 4.39713700e-1
8.05000000e2, 4.54170700, 4.27242500e-1
8.10000000e2, 4.52454100, 4.15483800e-1
8.15000000e2, 4.50727100, 4.04169800e-1
8.20000000e2, 4.49113900, 3.93680000e-1
8.25000000e2, 4.47549300, 3.83749500e-1
