wavelength (nm), n, k
2.00000000e2, 1.43500000, 1.75500000
2.05426357e2, 1.43500000, 1.74842000
2.10852713e2, 1.43765000, 1.70916000
2.16279070e2, 1.41824000, 1.73524000
2.21705426e2, 1.41361000, 1.79593000
2.27131783e2, 1.43368000, 1.87004000
2.32558140e2, 1.48409000, 1.94961000
2.37984496e2, 1.55246000, 2.01715000
2.43410853e2, 1.62516000, 2.08022000
2.48837209e2, 1.72018000, 2.14728000
2.54263566e2, 1.84185000, 2.18864000
2.59689922e2, 1.96838000, 2.20186000
2.65116279e2, 2.09338000, 2.19192000
2.70542636e2, 2.21185000, 2.15671000
2.75968992e2, 2.31391000, 2.09684000
2.81395349e2, 2.39015000, 2.02266000
2.86821705e2, 2.43957000, 1.94454000
2.92248062e2, 2.46788000, 1.87583000
2.97674419e2, 2.48027000, 1.81349000
3.03100775e2, 2.47935000, 1.76549000
3.08527132e2, 2.47446000, 1.73165000
3.13953488e2, 2.46969000, 1.70887000
3.19379845e2, 2.46760000, 1.69304000
3.24806202e2, 2.46700000, 1.68229000
3.30232558e2, 2.46700000, 1.67524000
3.35658915e2, 2.46787000, 1.67226000
3.41085271e2, 2.46991000, 1.67104000
3.46511628e2, 2.47401000, 1.67401000
3.51937984e2, 2.48015000, 1.67914000
3.57364341e2, 2.48652000, 1.68602000
3.62790698e2, 2.49467000, 1.69561000
3.68217054e2, 2.50489000, 1.70589000
3.73643411e2, 2.51705000, 1.71826000
3.79069767e2, 2.53068000, 1.73268000
3.84496124e2, 2.54547000, 1.74747000
3.89922481e2, 2.56340000, 1.76338000
3.95348837e2, 2.58210000, 1.78042000
4.00775194e2, 2.60415000, 1.79852000
4.06201550e2, 2.62894000, 1.81756000
4.11627907e2, 2.65630000, 1.83742000
4.17054264e2, 2.68602000, 1.85801000
4.22480620e2, 2.72053000, 1.87908000
4.27906977e2, 2.76109000, 1.90046000
4.33333333e2, 2.80829000, 1.92079000
4.38759690e2, 2.86322000, 1.93702000
4.44186047e2, 2.92863000, 1.94461000
4.49612403e2, 2.99817000, 1.93607000
4.55038760e2, 3.06237000, 1.91081000
4.60465116e2, 3.11352000, 1.87655000
4.65891473e2, 3.15182000, 1.83955000
4.71317829e2, 3.18110000, 1.80305000
4.76744186e2, 3.20402000, 1.76920000
4.82170543e2, 3.22022000, 1.74085000
4.87596899e2, 3.23342000, 1.71710000
4.93023256e2, 3.24453000, 1.69678000
4.98449612e2, 3.25440000, 1.67967000
5.03875969e2, 3.26406000, 1.66629000
5.09302326e2, 3.27403000, 1.65655000
5.14728682e2, 3.28431000, 1.64981000
5.20155039e2, 3.29502000, 1.64365000
5.25581395e2, 3.30770000, 1.64100000
5.31007752e2, 3.32187000, 1.64019000
5.36434109e2, 3.33644000, 1.64231000
5.41860465e2, 3.35479000, 1.64557000
5.47286822e2, 3.37566000, 1.64948000
5.52713178e2, 3.39978000, 1.65922000
5.58139535e2, 3.42777000, 1.66886000
5.63565891e2, 3.46315000, 1.67969000
5.68992248e2, 3.50665000, 1.69081000
5.74418605e2, 3.56258000, 1.69826000
5.79844961e2, 3.62969000, 1.69590000
5.85271318e2, 3.70451000, 1.67503000
5.90697674e2, 3.77591000, 1.63205000
5.96124031e2, 3.83409000, 1.57320000
6.01550388e2, 3.86442000, 1.51736000
6.06976744e2, 3.88852000, 1.44778000
6.12403101e2, 3.91671000, 1.38309000
6.17829457e2, 3.92475000, 1.32676000
6.23255814e2, 3.92868000, 1.27613000
6.28682171e2, 3.92900000, 1.22829000
6.34108527e2, 3.92494000, 1.18465000
6.39534884e2, 3.92032000, 1.14514000
6.44961240e2, 3.91393000, 1.10868000
6.50387597e2, 3.90688000, 1.07549000
6.55813953e2, 3.89871000, 1.04476000
6.61240310e2, 3.88943000, 1.01587000
6.66666667e2, 3.88078000, 9.89461000e-1
6.72093023e2, 3.87092000, 9.66358000e-1
6.77519380e2, 3.86254000, 9.43031000e-1
6.82945736e2, 3.85339000, 9.21973000e-1
6.88372093e2, 3.84427000, 9.02431000e-1
6.93798450e2, 3.83574000, 8.83676000e-1
6.99224806e2, 3.82721000, 8.65847000e-1
7.04651163e2, 3.81889000, 8.49475000e-1
7.10077519e2, 3.81111000, 8.34395000e-1
7.15503876e2, 3.80379000, 8.20165000e-1
7.20930233e2, 3.79656000, 8.05550000e-1
7.26356589e2, 3.79002000, 7.91565000e-1
7.31782946e2, 3.78349000, 7.78181000e-1
7.37209302e2, 3.77662000, 7.65542000e-1
7.42635659e2, 3.77044000, 7.53911000e-1
7.48062016e2, 3.76383000, 7.43857000e-1
7.53488372e2, 3.75655000, 7.35717000e-1
7.58914729e2, 3.75056000, 7.27487000e-1
7.64341085e2, 3.74476000, 7.19313000e-1
7.69767442e2, 3.73908000, 7.11236000e-1
7.75193798e2, 3.73350000, 7.02709000e-1
7.80620155e2, 3.72785000, 6.94634000e-1
7.86046512e2, 3.72175000, 6.88963000e-1
7.91472868e2, 3.71641000, 6.81617000e-1
7.96899225e2, 3.71169000, 6.72888000e-1
8.02325581e2, 3.70657000, 6.65891000e-1
8.07751938e2, 3.70125000, 6.59674000e-1
8.13178295e2, 3.69503000, 6.56961000e-1
8.18604651e2, 3.68983000, 6.51896000e-1
8.24031008e2, 3.68651000, 6.42482000e-1
8.29457364e2, 3.68480000, 6.38151000e-1
8.34883721e2, 3.68443000, 6.38063000e-1
8.40310078e2, 3.68406000, 6.37974000e-1
8.45736434e2, 3.68369000, 6.37886000e-1
8.51162791e2, 3.68332000, 6.37797000e-1
8.56589147e2, 3.68295000, 6.37709000e-1
8.62015504e2, 3.68258000, 6.37620000e-1
8.67441860e2, 3.68221000, 6.37531000e-1
8.72868217e2, 3.68184000, 6.37443000e-1
8.78294574e2, 3.68147000, 6.37354000e-1
8.83720930e2, 3.68110000, 6.37266000e-1
8.89147287e2, 3.68073000, 6.37177000e-1
8.94573643e2, 3.68037000, 6.37088000e-1
9.00000000e2, 3.68000000, 6.37000000e-1
