wavelength (nm), n, k
2.47970363e2, 2.07350000, 3.72110000
2.48591842e2, 2.12961800, 3.73693700
2.49216445e2, 2.17300000, 3.76330000
2.49844194e2, 2.21045500, 3.79346200
2.50475114e2, 2.24880000, 3.82070000
2.51109228e2, 2.30062500, 3.83078700
2.51746561e2, 2.35540000, 3.83950000
2.52387137e2, 2.40338200, 3.86323200
2.53030982e2, 2.45480000, 3.88590000
2.53678120e2, 2.52141400, 3.89369400
2.54328577e2, 2.58890000, 3.89620000
2.54982378e2, 2.64294900, 3.89973700
2.55639549e2, 2.69530000, 3.90030000
2.56300116e2, 2.75436100, 3.89495600
2.56964106e2, 2.81580000, 3.88680000
2.57631546e2, 2.87893100, 3.88012500
2.58302461e2, 2.94120000, 3.86840000
2.58976880e2, 2.99864500, 3.84266200
2.59654830e2, 3.05480000, 3.81450000
2.60336339e2, 3.11303900, 3.79605600
2.61021434e2, 3.16990000, 3.77670000
2.61710145e2, 3.22326200, 3.74833200
2.62402500e2, 3.27250000, 3.71550000
2.63098528e2, 3.31377400, 3.67912000
2.63798258e2, 3.35460000, 3.64200000
2.64501720e2, 3.40428100, 3.60893800
2.65208944e2, 3.45360000, 3.57490000
2.65919960e2, 3.49562600, 3.53486800
2.66634798e2, 3.53280000, 3.49360000
2.67353491e2, 3.56471900, 3.45457400
2.68076068e2, 3.59300000, 3.41660000
2.68802561e2, 3.61833100, 3.38087600
2.69533003e2, 3.64310000, 3.34370000
2.70267425e2, 3.67121800, 3.29981400
2.71005861e2, 3.69880000, 3.25510000
2.71748343e2, 3.72324400, 3.21430600
2.72494904e2, 3.74460000, 3.17560000
2.73245579e2, 3.76085000, 3.13916800
2.74000401e2, 3.77560000, 3.10370000
2.74759405e2, 3.79153200, 3.06811800
2.75522625e2, 3.80940000, 3.03190000
2.76290098e2, 3.83205000, 2.99378200
2.77061858e2, 3.85590000, 2.95490000
2.77837941e2, 3.88000000, 2.91607600
2.78618385e2, 3.89930000, 2.87700000
2.79403225e2, 3.90506900, 2.83801300
2.80192500e2, 3.90740000, 2.79800000
2.80986247e2, 3.91499400, 2.75565500
2.81784503e2, 3.92330000, 2.71190000
2.82587308e2, 3.93109400, 2.66626800
2.83394700e2, 3.93710000, 2.62160000
2.84206719e2, 3.93956200, 2.58093200
2.85023405e2, 3.93870000, 2.54320000
2.85844798e2, 3.93307500, 2.50930700
2.86670939e2, 3.92590000, 2.47640000
2.87501870e2, 3.92085600, 2.44107500
2.88337631e2, 3.91510000, 2.40590000
2.89178265e2, 3.90618700, 2.37193100
2.90023816e2, 3.89660000, 2.34030000
2.90874326e2, 3.88884400, 2.31330600
2.91729838e2, 3.88040000, 2.28850000
2.92590398e2, 3.86845600, 2.26407600
2.93456050e2, 3.85640000, 2.24040000
2.94326840e2, 3.84800600, 2.21723200
2.95202813e2, 3.83930000, 2.19460000
2.96084015e2, 3.82648100, 2.17212500
2.96970494e2, 3.81280000, 2.15080000
2.97862297e2, 3.80064300, 2.13195000
2.98759473e2, 3.78880000, 2.11420000
2.99662070e2, 3.77640000, 2.09616200
3.00570136e2, 3.76480000, 2.07920000
3.01483724e2, 3.75606900, 2.06544400
3.02402881e2, 3.74720000, 2.05120000
3.03327661e2, 3.73486300, 2.03097500
3.04258114e2, 3.72210000, 2.01230000
3.05194292e2, 3.71111900, 2.00340600
3.06136250e2, 3.70110000, 1.99670000
3.07084040e2, 3.69243700, 1.98600600
3.08037717e2, 3.68370000, 1.97530000
3.08997337e2, 3.67320600, 1.96738700
3.09962953e2, 3.66210000, 1.95960000
3.10934624e2, 3.65016900, 1.94940600
3.11912406e2, 3.63980000, 1.93920000
3.12896357e2, 3.63525000, 1.93070600
3.13886535e2, 3.63070000, 1.92340000
3.14883000e2, 3.61983100, 1.91753800
3.15885812e2, 3.60840000, 1.91250000
3.16895032e2, 3.60113100, 1.90781200
3.17910721e2, 3.59480000, 1.90330000
3.18932942e2, 3.58748100, 1.89837500
3.19961758e2, 3.58000000, 1.89380000
3.20997233e2, 3.57208800, 1.89063100
3.22039432e2, 3.56510000, 1.88740000
3.23088420e2, 3.56135000, 1.88220000
3.24144265e2, 3.55770000, 1.87740000
3.25207033e2, 3.55068100, 1.87575600
3.26276793e2, 3.54360000, 1.87420000
3.27353614e2, 3.53931300, 1.86915000
3.28437566e2, 3.53570000, 1.86490000
3.29528721e2, 3.53125600, 1.86620600
3.30627150e2, 3.52700000, 1.86810000
3.31732927e2, 3.52355600, 1.86620000
3.32846124e2, 3.52060000, 1.86350000
3.33966818e2, 3.51791300, 1.86145000
3.35095085e2, 3.51580000, 1.86030000
3.36231000e2, 3.51483800, 1.86138100
3.37374643e2, 3.51400000, 1.86290000
3.38526092e2, 3.51227500, 1.86300000
3.39685428e2, 3.51020000, 1.86320000
3.40852732e2, 3.50781900, 1.86492500
3.42028086e2, 3.50560000, 1.86660000
3.43211575e2, 3.50380600, 1.86640600
3.44403281e2, 3.50310000, 1.86650000
3.45603293e2, 3.50494400, 1.86920000
3.46811696e2, 3.50720000, 1.87220000
3.48028579e2, 3.50763800, 1.87338800
3.49254032e2, 3.50800000, 1.87450000
3.50488145e2, 3.50985000, 1.87694400
3.51731011e2, 3.51150000, 1.87960000
3.52982723e2, 3.51070600, 1.88157500
3.54243375e2, 3.51070000, 1.88360000
3.55513065e2, 3.51513100, 1.88595000
3.56791889e2, 3.52050000, 1.88910000
3.58079946e2, 3.52368700, 1.89426900
3.59377337e2, 3.52720000, 1.89950000
3.60684164e2, 3.53347500, 1.90283100
3.62000529e2, 3.53960000, 1.90550000
3.63326539e2, 3.54250600, 1.90770000
3.64662298e2, 3.54510000, 1.91060000
3.66007915e2, 3.54929400, 1.91621900
3.67363500e2, 3.55500000, 1.92220000
3.68729164e2, 3.56365000, 1.92633100
3.70105019e2, 3.57260000, 1.93020000
3.71491180e2, 3.57867500, 1.93498700
3.72887763e2, 3.58490000, 1.93970000
3.74294887e2, 3.59390000, 1.94315000
3.75712671e2, 3.60370000, 1.94710000
3.77141236e2, 3.61285600, 1.95402500
3.78580706e2, 3.62240000, 1.96060000
3.80031207e2, 3.63282500, 1.96287500
3.81492866e2, 3.64430000, 1.96520000
3.82965811e2, 3.65745000, 1.97153100
3.84450175e2, 3.67140000, 1.97910000
3.85946090e2, 3.68530600, 1.98701200
3.87453692e2, 3.69970000, 1.99360000
3.88973118e2, 3.71451900, 1.99522500
3.90504508e2, 3.73070000, 1.99690000
3.92048004e2, 3.74976300, 2.00381900
3.93603750e2, 3.76990000, 2.01180000
3.95171893e2, 3.78908800, 2.01828100
3.96752580e2, 3.80950000, 2.02360000
3.98345964e2, 3.83283700, 2.02636300
3.99952198e2, 3.85850000, 2.02920000
4.01571437e2, 3.88646200, 2.03572500
4.03203842e2, 3.91670000, 2.04160000
4.04849572e2, 3.94948100, 2.04331300
4.06508791e2, 3.98390000, 2.04200000
4.08181667e2, 4.01891300, 2.03740600
4.09868368e2, 4.05520000, 2.03020000
4.11569067e2, 4.09430600, 2.02143100
4.13283938e2, 4.13260000, 2.00970000
4.15013159e2, 4.16542500, 1.99359400
4.16756912e2, 4.19740000, 1.97420000
4.18515380e2, 4.23361900, 1.95163800
4.20288750e2, 4.26800000, 1.92740000
4.22077213e2, 4.29468200, 1.90291900
4.23880962e2, 4.31810000, 1.87850000
4.25700193e2, 4.34139400, 1.85496200
4.27535108e2, 4.36260000, 1.83220000
4.29385909e2, 4.37890000, 1.81020600
4.31252804e2, 4.39600000, 1.78950000
4.33136005e2, 4.42076900, 1.77132500
4.35035724e2, 4.44690000, 1.75350000
4.36952181e2, 4.46880600, 1.73367500
4.38885597e2, 4.49120000, 1.71360000
4.40836200e2, 4.51688800, 1.69531300
4.42804219e2, 4.54600000, 1.67560000
4.44789888e2, 4.57965000, 1.65225600
4.46793446e2, 4.61770000, 1.62430000
4.48815136e2, 4.66416300, 1.58983100
4.50855205e2, 4.70770000, 1.54940000
4.52913904e2, 4.73476800, 1.50318100
4.54991491e2, 4.75600000, 1.45040000
4.57088226e2, 4.78005600, 1.38816900
4.59204375e2, 4.79930000, 1.32300000
4.61340209e2, 4.80793100, 1.26163700
4.63496005e2, 4.80910000, 1.20050000
4.65672042e2, 4.80426800, 1.13611200
4.67868609e2, 4.79270000, 1.07490000
4.70085995e2, 4.77235600, 1.02395000
4.72324500e2, 4.74860000, 9.77800000e-1
4.74584426e2, 4.72681200, 9.32944000e-1
4.76866082e2, 4.70490000, 8.90600000e-1
4.79169783e2, 4.68325000, 8.50482000e-1
4.81495850e2, 4.65980000, 8.13600000e-1
4.83844610e2, 4.63073100, 7.81506000e-1
4.86216397e2, 4.60170000, 7.52300000e-1
4.88611552e2, 4.57866900, 7.24306000e-1
4.91030421e2, 4.55690000, 6.98400000e-1
4.93473358e2, 4.53281900, 6.75138000e-1
4.95940725e2, 4.50890000, 6.53800000e-1
4.98432890e2, 4.48671900, 6.34256000e-1
5.00950227e2, 4.46540000, 6.15300000e-1
