wavelength (nm), n, k
2.75829102e2, 4.39680000, 2.56610000
2.76752637e2, 4.37890000, 2.51500000
2.77682377e2, 4.35560000, 2.46730000
2.78618385e2, 4.33100000, 2.43320000
2.79560724e2, 4.30850000, 2.40540000
2.80509460e2, 4.28710000, 2.37790000
2.81464657e2, 4.26370000, 2.35370000
2.82426381e2, 4.24090000, 2.33520000
2.83394700e2, 4.22150000, 2.32260000
2.84369682e2, 4.20220000, 2.31260000
2.85351395e2, 4.18540000, 2.30270000
2.86339911e2, 4.17580000, 2.29360000
2.87335298e2, 4.16930000, 2.28820000
2.88337631e2, 4.16620000, 2.28830000
2.89346981e2, 4.16750000, 2.29350000
2.90363422e2, 4.17130000, 2.30120000
2.91387030e2, 4.17790000, 2.31010000
2.92417880e2, 4.18790000, 2.32300000
2.93456050e2, 4.20210000, 2.33540000
2.94501618e2, 4.22180000, 2.34260000
2.95554663e2, 4.24720000, 2.34790000
2.96615266e2, 4.27620000, 2.35380000
2.97683509e2, 4.30850000, 2.36160000
2.98759473e2, 4.34500000, 2.37010000
2.99843244e2, 4.38560000, 2.37700000
3.00934906e2, 4.43060000, 2.37930000
3.02034546e2, 4.48070000, 2.37410000
3.03142253e2, 4.53600000, 2.36050000
3.04258114e2, 4.59380000, 2.33930000
3.05382220e2, 4.65220000, 2.31220000
3.06514663e2, 4.71240000, 2.28180000
3.07655537e2, 4.77260000, 2.24950000
3.08804935e2, 4.83070000, 2.21620000
3.09962953e2, 4.88450000, 2.18210000
3.11129690e2, 4.93510000, 2.14390000
3.12305243e2, 4.98780000, 2.09950000
3.13489712e2, 5.04260000, 2.04820000
3.14683201e2, 5.09660000, 1.98650000
3.15885812e2, 5.14830000, 1.91210000
3.17097650e2, 5.19570000, 1.82680000
3.18318822e2, 5.23800000, 1.73170000
3.19549436e2, 5.27410000, 1.62730000
3.20789602e2, 5.29780000, 1.51870000
3.22039432e2, 5.30390000, 1.41020000
3.23299039e2, 5.29480000, 1.30320000
3.24568537e2, 5.27070000, 1.20380000
3.25848045e2, 5.23020000, 1.11760000
3.27137682e2, 5.17690000, 1.04370000
3.28437566e2, 5.11490000, 9.81760000e-1
3.29747823e2, 5.04760000, 9.30770000e-1
3.31068575e2, 4.98360000, 8.85180000e-1
3.32399950e2, 4.92810000, 8.42580000e-1
3.33742076e2, 4.87860000, 8.03290000e-1
3.35095085e2, 4.83440000, 7.65500000e-1
