wavelength (nm), n, k
2.21402109e2, 1.27966300, 2.88747900
2.25427602e2, 1.32937100, 2.87353900
2.29602188e2, 1.33623100, 2.86627100
2.33934304e2, 1.33235000, 2.90088900
2.38433041e2, 1.32636700, 2.96298000
2.43108199e2, 1.33350600, 3.05585300
2.47970363e2, 1.35069500, 3.17244000
2.53030982e2, 1.39511800, 3.31154800
2.58302461e2, 1.45445400, 3.47209400
2.63798258e2, 1.54054200, 3.66104800
2.69533003e2, 1.66878100, 3.88906600
2.75522625e2, 1.88841600, 4.16486600
2.81784503e2, 2.29637500, 4.46355700
2.88337631e2, 2.94664200, 4.51361300
2.95202813e2, 3.45520700, 4.20814100
3.02402881e2, 3.69694700, 3.85453200
3.09962953e2, 3.80398200, 3.57914400
3.17910721e2, 3.86966200, 3.37109500
3.26276793e2, 3.92442400, 3.21575900
3.35095085e2, 3.97560100, 3.08632600
3.44403281e2, 4.02842700, 2.98131300
3.54243375e2, 4.09170600, 2.88999200
3.64662298e2, 4.17633900, 2.80389100
3.75712671e2, 4.26691000, 2.69750300
3.87453692e2, 4.33870300, 2.56989200
3.99952198e2, 4.36392600, 2.44619200
4.13283938e2, 4.36266200, 2.38386600
4.27535108e2, 4.39865900, 2.38709100
4.42804219e2, 4.50486000, 2.41738900
4.59204375e2, 4.71916100, 2.44958800
4.76866082e2, 5.07287400, 2.38622100
4.95940725e2, 5.44778500, 2.10911400
5.16604922e2, 5.72516300, 1.56764100
5.39066006e2, 5.59745400, 9.75443500e-1
5.63569006e2, 5.33155500, 6.36774800e-1
5.90405625e2, 5.10853700, 4.32609200e-1
6.19925906e2, 4.92790100, 2.90184400e-1
6.52553586e2, 4.77635000, 2.31348200e-1
6.88806563e2, 4.64652900, 1.01150800e-1
7.29324596e2, 4.53565400, 1.10237700e-1
