wavelength (nm), n, k
2.06641969e2, 1.05350300, 2.81350400
2.10144375e2, 1.11590100, 2.83300100
2.13767554e2, 1.17690000, 2.85920000
2.17517862e2, 1.23860000, 2.91450000
2.21402109e2, 1.30310000, 2.98130000
2.25427602e2, 1.37250000, 3.04200000
2.29602188e2, 1.44530000, 3.10310000
2.33934304e2, 1.52790000, 3.16450000
2.38433041e2, 1.61620000, 3.22680000
2.43108199e2, 1.71220000, 3.28810000
2.47970363e2, 1.81440000, 3.34550000
2.53030982e2, 1.92780000, 3.40540000
2.58302461e2, 2.04870000, 3.46080000
2.63798258e2, 2.18190000, 3.51290000
2.69533003e2, 2.32450000, 3.55990000
2.75522625e2, 2.47970000, 3.60120000
2.81784503e2, 2.64530000, 3.63290000
2.88337631e2, 2.82550000, 3.65420000
2.95202813e2, 3.01780000, 3.66160000
3.02402881e2, 3.21990000, 3.65070000
3.09962953e2, 3.43110000, 3.61690000
3.17910721e2, 3.53930000, 3.59110000
3.26276793e2, 3.86810000, 3.47590000
3.35095085e2, 4.08180000, 3.35880000
3.44403281e2, 4.28360000, 3.21700000
3.54243375e2, 4.46970000, 3.04610000
3.64662298e2, 4.63000000, 2.85420000
3.75712671e2, 4.76640000, 2.64350000
3.87453692e2, 4.87280000, 2.42370000
3.99952198e2, 4.94820000, 2.19880000
4.13283938e2, 4.99760000, 1.97390000
4.27535108e2, 5.01850000, 1.75650000
4.42804219e2, 5.01840000, 1.54730000
4.59204375e2, 4.99880000, 1.34830000
4.76866082e2, 4.96230000, 1.16380000
4.95940725e2, 4.91350000, 9.91100000e-1
5.16604922e2, 4.85400000, 8.31300000e-1
5.39066006e2, 4.78330000, 6.85700000e-1
5.63569006e2, 4.70770000, 5.50200000e-1
5.90405625e2, 4.62870000, 4.18000000e-1
6.19925906e2, 4.54890000, 2.86900000e-1
6.52553586e2, 4.46600000, 1.59000000e-1
6.88806563e2, 4.39570000, 4.32000000e-2
7.29324596e2, 4.33470000, 5.80000000e-3
7.74907383e2, 4.27790000, 0.00000000
8.26567875e2, 4.22610000, 0.00000000
8.85608438e2, 4.18600000, 0.00000000
9.53732164e2, 4.16500000, 0.00000000
1.03320984e3, 4.11000000, 0.00000000
1.12713801e3, 4.09400000, 0.00000000
1.23985181e3, 4.05400000, 0.00000000
