wavelength (nm), n, k
2.29602188e2, 2.17783500, 2.76059500
2.30028166e2, 2.20085500, 2.76171000
2.30455727e2, 2.22415400, 2.76217200
2.30884881e2, 2.24770200, 2.76195300
2.31315637e2, 2.27146800, 2.76102600
2.31748002e2, 2.29542100, 2.75936600
2.32181987e2, 2.31951900, 2.75694900
2.32617601e2, 2.34372800, 2.75375500
2.33054852e2, 2.36800300, 2.74976500
2.33493750e2, 2.39230100, 2.74496200
2.33934304e2, 2.41657400, 2.73933400
2.34376524e2, 2.44077700, 2.73287100
2.34820419e2, 2.46485400, 2.72556800
2.35265999e2, 2.48876000, 2.71742200
2.35713272e2, 2.51243900, 2.70843700
2.36162250e2, 2.53584100, 2.69861800
2.36612941e2, 2.55890900, 2.68797700
2.37065356e2, 2.58159500, 2.67652800
2.37519504e2, 2.60384400, 2.66429200
2.37975396e2, 2.62560800, 2.65129400
2.38433041e2, 2.64683700, 2.63756100
2.38892450e2, 2.66748700, 2.62312700
2.39353632e2, 2.68751200, 2.60802800
2.39816598e2, 2.70687300, 2.59230400
2.40281359e2, 2.72535500, 2.57625300
2.40747925e2, 2.74327900, 2.55941400
2.41216306e2, 2.76043800, 2.54208900
2.41686513e2, 2.77680900, 2.52433000
2.42158557e2, 2.79237200, 2.50618700
2.42632449e2, 2.80711000, 2.48771400
2.43108199e2, 2.82101200, 2.46896500
2.43585818e2, 2.83407100, 2.44999500
2.44065318e2, 2.84628500, 2.43085400
2.44546709e2, 2.85765500, 2.41159900
2.45030003e2, 2.86818800, 2.39227900
2.45515210e2, 2.87789200, 2.37294600
2.46002344e2, 2.88678000, 2.35364700
2.46491414e2, 2.89487000, 2.33442800
2.46982433e2, 2.90218100, 2.31533200
2.47475412e2, 2.90873400, 2.29640200
2.47970363e2, 2.91455500, 2.27767500
2.48467297e2, 2.91966800, 2.25918800
2.48966227e2, 2.92410400, 2.24097300
2.49467166e2, 2.92789000, 2.22305900
2.49970124e2, 2.93105700, 2.20547500
2.50475114e2, 2.93363600, 2.18824400
2.50982148e2, 2.93566000, 2.17138600
2.51491240e2, 2.93716000, 2.15492200
2.52002401e2, 2.93816800, 2.13886600
2.52515644e2, 2.93871500, 2.12323400
2.53030982e2, 2.93883300, 2.10803500
2.53548428e2, 2.93855400, 2.09327900
2.54067994e2, 2.93790600, 2.07897200
2.54589695e2, 2.93692100, 2.06512100
2.55113542e2, 2.93562500, 2.05172800
2.55639549e2, 2.93404800, 2.03879500
2.56167730e2, 2.93221500, 2.02632200
2.56698098e2, 2.93015300, 2.01430800
2.57230667e2, 2.92788600, 2.00275100
2.57765450e2, 2.92543700, 1.99164700
2.58302461e2, 2.92282900, 1.98099200
2.58841715e2, 2.92008300, 1.97078100
2.59383224e2, 2.91721900, 1.96101000
2.59927005e2, 2.91425600, 1.95166900
