wavelength (nm), n, k
2.21402109e2, 1.27928800, 2.99776200
2.25427602e2, 1.34364200, 3.01419500
2.29602188e2, 1.39248900, 3.01977300
2.33934304e2, 1.40993900, 3.04268400
2.38433041e2, 1.41434800, 3.09683400
2.43108199e2, 1.41843900, 3.18307600
2.47970363e2, 1.44017200, 3.30516200
2.53030982e2, 1.48283900, 3.44946500
2.58302461e2, 1.54853400, 3.62601100
2.63798258e2, 1.64694400, 3.83437400
2.69533003e2, 1.80393000, 4.08829600
2.75522625e2, 2.06286500, 4.38467900
2.81784503e2, 2.50814400, 4.67875900
2.88337631e2, 3.22550300, 4.75119700
2.95202813e2, 3.81180200, 4.37719500
3.02402881e2, 4.05652200, 3.95289400
3.09962953e2, 4.15539100, 3.64105400
3.17910721e2, 4.21368200, 3.41981200
3.26276793e2, 4.27081700, 3.25113500
3.35095085e2, 4.33155700, 3.12127900
3.44403281e2, 4.39865200, 3.01797000
3.54243375e2, 4.48607200, 2.94021100
3.64662298e2, 4.61888200, 2.87299000
3.75712671e2, 4.79244600, 2.77624400
3.87453692e2, 4.97666700, 2.64333500
3.99952198e2, 5.18593700, 2.50677900
4.13283938e2, 5.50018800, 2.29174000
4.27535108e2, 5.79311300, 1.80559200
4.42804219e2, 5.76481000, 1.17176500
4.59204375e2, 5.48493400, 7.31093600e-1
4.76866082e2, 5.20367700, 4.88116400e-1
4.95940725e2, 5.00131300, 3.50907800e-1
5.16604922e2, 4.77592900, 2.43931600e-1
5.39066006e2, 4.61607900, 1.67891400e-1
5.63569006e2, 4.48290600, 8.03050500e-2
5.90405625e2, 4.36817500, 3.09053500e-2
6.19925906e2, 4.26616900, 1.40641400e-2
6.52553586e2, 4.17853700, 1.31625000e-2
6.88806563e2, 4.10489700, 1.33986300e-2
7.29324596e2, 4.03734500, 1.23843800e-2
