wavelength (nm), n, k
2.63798258e2, 2.05700000, 3.95600000
2.65208944e2, 2.08200000, 4.00800000
2.66634798e2, 2.11800000, 4.06100000
2.68076068e2, 2.14700000, 4.12000000
2.69533003e2, 2.18600000, 4.18300000
2.71005861e2, 2.24800000, 4.24300000
2.72494904e2, 2.29800000, 4.30000000
2.74000401e2, 2.35900000, 4.38900000
2.75522625e2, 2.42500000, 4.45900000
2.77061858e2, 2.49000000, 4.51600000
2.78618385e2, 2.60300000, 4.58100000
2.80192500e2, 2.68100000, 4.64400000
2.81784503e2, 2.80000000, 4.71400000
2.83394700e2, 2.90400000, 4.77200000
2.85023405e2, 3.01000000, 4.84000000
2.86670939e2, 3.14900000, 4.87200000
2.88337631e2, 3.30100000, 4.91300000
2.90023816e2, 3.45900000, 4.94900000
2.91729838e2, 3.63700000, 4.98600000
2.93456050e2, 3.81500000, 4.97400000
2.95202813e2, 4.01600000, 4.94600000
2.96970494e2, 4.20100000, 4.87900000
2.98759473e2, 4.37800000, 4.79400000
3.00570136e2, 4.53900000, 4.67400000
3.02402881e2, 4.69200000, 4.56500000
3.04258114e2, 4.79600000, 4.40700000
3.06136250e2, 4.88800000, 4.27300000
3.08037717e2, 4.94700000, 4.13700000
3.09962953e2, 5.00600000, 4.00600000
3.11912406e2, 5.03200000, 3.89300000
3.13886535e2, 5.05800000, 3.78600000
3.15885812e2, 5.09300000, 3.68300000
3.17910721e2, 5.09700000, 3.58900000
3.19961758e2, 5.11100000, 3.50700000
3.22039432e2, 5.13100000, 3.42300000
3.24144265e2, 5.13800000, 3.35500000
3.26276793e2, 5.14400000, 3.30300000
3.28437566e2, 5.15900000, 3.23400000
3.30627150e2, 5.18800000, 3.17800000
3.32846124e2, 5.17800000, 3.13200000
3.35095085e2, 5.19600000, 3.07900000
3.37374643e2, 5.21800000, 3.02500000
3.39685428e2, 5.23300000, 2.98400000
3.42028086e2, 5.25400000, 2.94000000
3.44403281e2, 5.27800000, 2.90500000
3.46811696e2, 5.30300000, 2.86700000
3.49254032e2, 5.32900000, 2.82700000
3.51731011e2, 5.35400000, 2.79300000
3.54243375e2, 5.40300000, 2.77100000
3.56791889e2, 5.44300000, 2.73600000
3.59377337e2, 5.49900000, 2.70500000
3.62000529e2, 5.54300000, 2.68000000
3.64662298e2, 5.60900000, 2.63700000
3.67363500e2, 5.68400000, 2.59400000
3.70105019e2, 5.77600000, 2.54600000
3.72887763e2, 5.87200000, 2.47500000
3.75712671e2, 5.99300000, 2.38300000
3.78580706e2, 6.07500000, 2.27000000
3.81492866e2, 6.18100000, 2.11000000
3.84450175e2, 6.25900000, 1.92700000
3.87453692e2, 6.29800000, 1.73100000
3.90504508e2, 6.30400000, 1.52400000
3.93603750e2, 6.26600000, 1.32200000
3.96752580e2, 6.19900000, 1.16000000
3.99952198e2, 6.11200000, 9.92000000e-1
4.03203842e2, 6.02200000, 8.57000000e-1
4.06508791e2, 5.91700000, 7.55000000e-1
4.09868368e2, 5.82800000, 6.54000000e-1
4.13283938e2, 5.73200000, 5.69000000e-1
4.16756912e2, 5.63500000, 5.12000000e-1
4.20288750e2, 5.55300000, 4.51000000e-1
4.23880962e2, 5.46900000, 4.05000000e-1
4.27535108e2, 5.38600000, 3.66000000e-1
4.31252804e2, 5.30700000, 3.25000000e-1
4.35035724e2, 5.24000000, 2.98000000e-1
4.38885597e2, 5.17900000, 2.65000000e-1
4.42804219e2, 5.11000000, 2.53000000e-1
4.46793446e2, 5.05100000, 2.22000000e-1
4.50855205e2, 4.98800000, 2.12000000e-1
4.54991491e2, 4.93700000, 1.88000000e-1
4.59204375e2, 4.88400000, 1.75000000e-1
4.63496005e2, 4.83600000, 1.56000000e-1
4.67868609e2, 4.78900000, 1.46000000e-1
4.72324500e2, 4.74000000, 1.37000000e-1
4.76866082e2, 4.69900000, 1.22000000e-1
4.81495850e2, 4.65500000, 1.13000000e-1
4.86216397e2, 4.61500000, 1.06000000e-1
4.91030421e2, 4.57800000, 9.40000000e-2
4.95940725e2, 4.54300000, 8.70000000e-2
5.00950227e2, 4.50900000, 8.10000000e-2
5.06061964e2, 4.47300000, 7.80000000e-2
5.11279098e2, 4.44000000, 6.90000000e-2
5.16604922e2, 4.41000000, 6.30000000e-2
5.22042869e2, 4.38000000, 5.70000000e-2
5.27596516e2, 4.34900000, 5.40000000e-2
5.33269597e2, 4.32100000, 4.90000000e-2
5.39066006e2, 4.29600000, 4.10000000e-2
5.44989808e2, 4.26800000, 3.90000000e-2
5.51045250e2, 4.24300000, 3.60000000e-2
5.57236770e2, 4.21800000, 3.30000000e-2
5.63569006e2, 4.19700000, 3.20000000e-2
5.70046811e2, 4.17400000, 2.90000000e-2
5.76675262e2, 4.15300000, 2.30000000e-2
5.83459677e2, 4.13200000, 2.40000000e-2
5.90405625e2, 4.11300000, 2.20000000e-2
5.97518946e2, 4.09330000, 2.10000000e-2
6.04805762e2, 4.07560000, 2.00000000e-2
6.12272500e2, 4.05830000, 1.70000000e-2
6.19925906e2, 4.04100000, 1.60000000e-2
6.27773070e2, 4.02200000, 1.50000000e-2
6.35821443e2, 4.00860000, 1.40000000e-2
6.44078864e2, 3.99280000, 1.30000000e-2
6.52553586e2, 3.97700000, 1.40000000e-2
6.61254300e2, 3.96000000, 1.40000000e-2
6.70190169e2, 3.94790000, 1.30000000e-2
6.79370856e2, 3.93370000, 1.20000000e-2
6.88806563e2, 3.92000000, 1.20000000e-2
6.98508064e2, 3.90640000, 1.12000000e-2
7.08486750e2, 3.89340000, 1.00000000e-2
