wavelength (nm), n, k
2.21402109e2, 1.32440600, 2.87298600
2.25427602e2, 1.36757300, 2.88101600
2.29602188e2, 1.38648800, 2.88138000
2.33934304e2, 1.39383800, 2.90564700
2.38433041e2, 1.39631500, 2.96136700
2.43108199e2, 1.40275400, 3.04757600
2.47970363e2, 1.42916900, 3.16267700
2.53030982e2, 1.47012300, 3.29564300
2.58302461e2, 1.53555800, 3.45802500
2.63798258e2, 1.63067000, 3.64267500
2.69533003e2, 1.77110600, 3.86481800
2.75522625e2, 1.99836600, 4.12837300
2.81784503e2, 2.39984400, 4.39195300
2.88337631e2, 3.01982900, 4.44064900
2.95202813e2, 3.53112500, 4.13749200
3.02402881e2, 3.76831200, 3.78684200
3.09962953e2, 3.87283300, 3.51551400
3.17910721e2, 3.94039900, 3.31311700
3.26276793e2, 4.00087700, 3.16180600
3.35095085e2, 4.06015000, 3.04052900
3.44403281e2, 4.12271300, 2.94223700
3.54243375e2, 4.20007800, 2.86542300
3.64662298e2, 4.30686500, 2.79089300
3.75712671e2, 4.43243200, 2.69378100
3.87453692e2, 4.54700900, 2.57202100
3.99952198e2, 4.62833500, 2.46200800
4.13283938e2, 4.74109500, 2.42032700
4.27535108e2, 4.98021400, 2.37540000
4.42804219e2, 5.34199300, 2.16492200
4.59204375e2, 5.63768600, 1.65936900
4.76866082e2, 5.54641900, 1.07366600
4.95940725e2, 5.29178100, 7.16204900e-1
5.16604922e2, 5.05752100, 4.88381600e-1
5.39066006e2, 4.84923500, 3.53664100e-1
5.63569006e2, 4.67004200, 2.81582100e-1
5.90405625e2, 4.52482900, 2.09952700e-1
6.19925906e2, 4.40152800, 1.82891000e-1
6.52553586e2, 4.29856600, 1.66334500e-1
6.88806563e2, 4.21054000, 1.36562000e-1
7.29324596e2, 4.12947300, 1.80410400e-1
