wavelength (nm), n, k
1.96801875e2, 1.34626100, 2.25378600
1.97193131e2, 1.35097900, 2.26096900
1.97585946e2, 1.35578500, 2.26824000
1.97980329e2, 1.36067900, 2.27559800
1.98376290e2, 1.36566600, 2.28304700
1.98773838e2, 1.37074900, 2.29058600
1.99172982e2, 1.37593100, 2.29821800
1.99573732e2, 1.38121700, 2.30594500
1.99976099e2, 1.38661000, 2.31376600
2.00380091e2, 1.39211500, 2.32168500
2.00785719e2, 1.39773600, 2.32970100
2.01192992e2, 1.40347700, 2.33781700
2.01601921e2, 1.40934300, 2.34603300
2.02012515e2, 1.41533900, 2.35435100
2.02424786e2, 1.42147000, 2.36277200
2.02838742e2, 1.42774100, 2.37129800
2.03254396e2, 1.43415800, 2.37992800
2.03671756e2, 1.44072700, 2.38866500
2.04090833e2, 1.44745400, 2.39750800
2.04511639e2, 1.45434600, 2.40645900
2.04934184e2, 1.46140800, 2.41551900
2.05358478e2, 1.46864800, 2.42468600
2.05784533e2, 1.47607400, 2.43396400
2.06212360e2, 1.48369200, 2.44335100
2.06641969e2, 1.49151200, 2.45284700
2.07073372e2, 1.49954000, 2.46245100
2.07506580e2, 1.50778600, 2.47216500
2.07941604e2, 1.51625900, 2.48198600
2.08378456e2, 1.52496800, 2.49191500
2.08817147e2, 1.53392200, 2.50194800
2.09257690e2, 1.54313300, 2.51208500
2.09700095e2, 1.55261000, 2.52232400
2.10144375e2, 1.56236500, 2.53266200
2.10590541e2, 1.57240900, 2.54309600
2.11038606e2, 1.58275400, 2.55362300
2.11488582e2, 1.59341100, 2.56423800
2.11940481e2, 1.60422300, 2.57526900
2.12394315e2, 1.61554600, 2.58604600
2.12850097e2, 1.62722000, 2.59689600
2.13307839e2, 1.63926100, 2.60781100
2.13767554e2, 1.65168300, 2.61878300
2.14229255e2, 1.66450000, 2.62980400
2.14692955e2, 1.67772800, 2.64086400
2.15158666e2, 1.69138300, 2.65195200
2.15626402e2, 1.70547900, 2.66305600
2.16096177e2, 1.72003300, 2.67416200
2.16568002e2, 1.73506100, 2.68525600
2.17041893e2, 1.75058000, 2.69632300
2.17517862e2, 1.76660500, 2.70734200
2.17995923e2, 1.78315400, 2.71829600
2.18476090e2, 1.80024100, 2.72916300
2.18958378e2, 1.81788200, 2.73991900
2.19442799e2, 1.83609500, 2.75054000
2.19929368e2, 1.85489100, 2.76099900
2.20418100e2, 1.87428700, 2.77126500
2.20909009e2, 1.89429400, 2.78130800
2.21402109e2, 1.91492500, 2.79109200
2.21897416e2, 1.93618900, 2.80058300
2.22394944e2, 1.95809500, 2.80974000
2.22894708e2, 1.98065100, 2.81852300
2.23396723e2, 2.00385700, 2.82688800
2.23901005e2, 2.02771700, 2.83478900
2.24407568e2, 2.05223000, 2.84217900
2.24916429e2, 2.07738800, 2.84900500
2.25427602e2, 2.10318400, 2.85521700
2.25941105e2, 2.12960200, 2.86076000
2.26456952e2, 2.15662600, 2.86558000
2.26975160e2, 2.18423200, 2.86962000
2.27495745e2, 2.21238900, 2.87282400
2.28018724e2, 2.24106700, 2.87513400
2.28544113e2, 2.27022000, 2.87649600
2.29071928e2, 2.29980500, 2.87685400
2.29602188e2, 2.32976700, 2.87615600
2.30134907e2, 2.36004600, 2.87435300
2.30670105e2, 2.39057600, 2.87139900
2.31207797e2, 2.42128300, 2.86725300
2.31748002e2, 2.45209000, 2.86187800
2.32290738e2, 2.48291400, 2.85524700
2.32836021e2, 2.51366400, 2.84733700
2.33383871e2, 2.54425000, 2.83813500
2.33934304e2, 2.57457100, 2.82763600
2.34487341e2, 2.60453200, 2.81584500
2.35042998e2, 2.63403400, 2.80277500
2.35601295e2, 2.66281100, 2.78870500
2.36162250e2, 2.69109300, 2.77316600
2.36725883e2, 2.71862300, 2.75645600
2.37292213e2, 2.74531000, 2.73862800
2.37861259e2, 2.77107100, 2.71974700
2.38433041e2, 2.79582500, 2.69988600
2.39007578e2, 2.81950300, 2.67912600
2.39584891e2, 2.84204200, 2.65755500
2.40165000e2, 2.86338900, 2.63526500
2.40747925e2, 2.88350200, 2.61235300
2.41333686e2, 2.90234800, 2.58892000
2.41922305e2, 2.91990500, 2.56506600
2.42513802e2, 2.93616000, 2.54089500
2.43108199e2, 2.95111300, 2.51650600
2.43705516e2, 2.96477100, 2.49199700
2.44305776e2, 2.97715000, 2.46746400
2.44909000e2, 2.98827500, 2.44299900
2.45515210e2, 2.99817900, 2.41868700
2.46124429e2, 3.00690200, 2.39460800
2.46736679e2, 3.01448600, 2.37083700
2.47351983e2, 3.02098300, 2.34744200
2.47970363e2, 3.02644500, 2.32448400
2.48591842e2, 3.03092800, 2.30201800
2.49216445e2, 3.03449200, 2.28009200
2.49844194e2, 3.03719400, 2.25874800
2.50475114e2, 3.03909600, 2.23802200
2.51109228e2, 3.04025800, 2.21794100
2.51746561e2, 3.04073900, 2.19853200
2.52387137e2, 3.04059900, 2.17981100
2.53030982e2, 3.03989500, 2.16179400
2.53678120e2, 3.03868100, 2.14449000
2.54328577e2, 3.03701200, 2.12790400
2.54982378e2, 3.03494000, 2.11204000
2.55639549e2, 3.03251100, 2.09689500
2.56300116e2, 3.02977400, 2.08246700
2.56964106e2, 3.02677300, 2.06874900
2.57631546e2, 3.02354700, 2.05573400
2.58302461e2, 3.02013800, 2.04341200
2.58976880e2, 3.01657900, 2.03177200
2.59654830e2, 3.01290700, 2.02080300
2.60336339e2, 3.00915200, 2.01049100
2.61021434e2, 3.00534400, 2.00082400
2.61710145e2, 3.00151100, 1.99178900
2.62402500e2, 2.99767700, 1.98337200
2.63098528e2, 2.99386600, 1.97555900
2.63798258e2, 2.99010000, 1.96833800
2.64501720e2, 2.98639900, 1.96169500
2.65208944e2, 2.98278200, 1.95562000
2.65919960e2, 2.97926600, 1.95009900
2.66634798e2, 2.97586900, 1.94512300
2.67353491e2, 2.97260500, 1.94068200
2.68076068e2, 2.96948800, 1.93676700
2.68802561e2, 2.96653400, 1.93337000
2.69533003e2, 2.96375600, 1.93048600
2.70267425e2, 2.96116700, 1.92811000
2.71005861e2, 2.95878100, 1.92623800
2.71748343e2, 2.95661000, 1.92486800
2.72494904e2, 2.95467000, 1.92400100
2.73245579e2, 2.95297600, 1.92363800
2.74000401e2, 2.95154200, 1.92378200
2.74759405e2, 2.95038700, 1.92443900
2.75522625e2, 2.94953000, 1.92561700
2.76290098e2, 2.94899200, 1.92732700
2.77061858e2, 2.94879900, 1.92958000
2.77837941e2, 2.94898000, 1.93239400
2.78618385e2, 2.94956700, 1.93578500
2.79403225e2, 2.95060000, 1.93977500
2.80192500e2, 2.95212500, 1.94438800
2.80986247e2, 2.95420000, 1.94965200
2.81784503e2, 2.95689100, 1.95559500
2.82587308e2, 2.96028200, 1.96224800
2.83394700e2, 2.96447400, 1.96964300
2.84206719e2, 2.96959200, 1.97780600
2.85023405e2, 2.97579100, 1.98675500
2.85844798e2, 2.98372600, 1.99718900
2.86670939e2, 2.99272800, 2.00763700
2.87501870e2, 3.00291500, 2.01814700
2.88337631e2, 3.01565800, 2.02985600
2.89178265e2, 3.03074600, 2.04188100
2.90023816e2, 3.04847900, 2.05389400
2.90874326e2, 3.06912200, 2.06545500
2.91729838e2, 3.09286200, 2.07600300
2.92590398e2, 3.11976000, 2.08487200
2.93456050e2, 3.14971000, 2.09131800
2.94326840e2, 3.18239700, 2.09457100
