wavelength (nm), n, k
2.75829102e2, 4.37880000, 2.51200000
2.76752637e2, 4.35590000, 2.46740000
2.77682377e2, 4.33170000, 2.42900000
2.78618385e2, 4.30800000, 2.39420000
2.79560724e2, 4.28150000, 2.36650000
2.80509460e2, 4.25360000, 2.34820000
2.81464657e2, 4.23120000, 2.33300000
2.82426381e2, 4.22040000, 2.31520000
2.83394700e2, 4.21180000, 2.30120000
2.84369682e2, 4.19410000, 2.29570000
2.85351395e2, 4.17570000, 2.29330000
2.86339911e2, 4.16370000, 2.29150000
2.87335298e2, 4.15520000, 2.29350000
2.88337631e2, 4.15050000, 2.30120000
2.89346981e2, 4.14730000, 2.31370000
2.90363422e2, 4.14450000, 2.32830000
2.91387030e2, 4.14790000, 2.34190000
2.92417880e2, 4.16260000, 2.35230000
2.93456050e2, 4.18480000, 2.36270000
2.94501618e2, 4.20780000, 2.37570000
2.95554663e2, 4.23440000, 2.38760000
2.96615266e2, 4.26770000, 2.39970000
2.97683509e2, 4.30800000, 2.41490000
2.98759473e2, 4.35650000, 2.42850000
2.99843244e2, 4.40930000, 2.43420000
3.00934906e2, 4.46230000, 2.43000000
3.02034546e2, 4.51800000, 2.41710000
3.03142253e2, 4.57930000, 2.39750000
3.04258114e2, 4.64100000, 2.37370000
3.05382220e2, 4.69880000, 2.34560000
3.06514663e2, 4.75470000, 2.31180000
3.07655537e2, 4.81010000, 2.27490000
3.08804935e2, 4.86600000, 2.23520000
3.09962953e2, 4.92300000, 2.19130000
3.11129690e2, 4.98090000, 2.14230000
3.12305243e2, 5.03710000, 2.08550000
3.13489712e2, 5.09350000, 2.02020000
3.14683201e2, 5.15210000, 1.94690000
3.15885812e2, 5.20580000, 1.86670000
3.17097650e2, 5.25350000, 1.77640000
3.18318822e2, 5.29590000, 1.67260000
3.19549436e2, 5.32590000, 1.56200000
3.20789602e2, 5.33870000, 1.45090000
3.22039432e2, 5.33370000, 1.34290000
3.23299039e2, 5.31260000, 1.24080000
3.24568537e2, 5.27590000, 1.14550000
3.25848045e2, 5.22710000, 1.06080000
3.27137682e2, 5.16950000, 9.89640000e-1
3.28437566e2, 5.10520000, 9.31130000e-1
3.29747823e2, 5.04150000, 8.80650000e-1
3.31068575e2, 4.98210000, 8.35290000e-1
3.32399950e2, 4.92340000, 7.98410000e-1
3.33742076e2, 4.86600000, 7.67360000e-1
3.35095085e2, 4.81350000, 7.36070000e-1
3.36459108e2, 4.76850000, 7.04020000e-1
3.37834281e2, 4.73020000, 6.71580000e-1
3.39220742e2, 4.69410000, 6.40760000e-1
3.40618630e2, 4.65890000, 6.13200000e-1
3.42028086e2, 4.62600000, 5.88050000e-1
3.43449256e2, 4.59460000, 5.64500000e-1
3.44882285e2, 4.56340000, 5.43120000e-1
3.46327322e2, 4.53170000, 5.24780000e-1
3.47784520e2, 4.50050000, 5.07570000e-1
3.49254032e2, 4.47080000, 4.89780000e-1
3.50736015e2, 4.44320000, 4.72280000e-1
3.52230629e2, 4.41700000, 4.55410000e-1
3.53738035e2, 4.39120000, 4.39140000e-1
