wavelength (nm), n, k
2.06641969e2, 1.34707200, 2.44342700
2.07333079e2, 1.33621700, 2.45458600
2.08028828e2, 1.33534300, 2.46333600
2.08729261e2, 1.33677900, 2.47918600
2.09434428e2, 1.34031800, 2.49300800
2.10144375e2, 1.33831900, 2.50316500
2.10859152e2, 1.33986400, 2.51459100
2.11578808e2, 1.34188100, 2.52789500
2.12303393e2, 1.34187100, 2.54602600
2.13032958e2, 1.34441400, 2.56448400
2.13767554e2, 1.35165900, 2.57714000
2.14507234e2, 1.35191400, 2.59609800
2.15252051e2, 1.35405600, 2.61133400
2.16002058e2, 1.35767100, 2.63276500
2.16757310e2, 1.36059200, 2.64910500
2.17517862e2, 1.36641600, 2.66893100
2.18283770e2, 1.37157300, 2.69070000
2.19055091e2, 1.37475400, 2.71119000
2.19831882e2, 1.37755600, 2.73214300
2.20614202e2, 1.38772300, 2.75393200
2.21402109e2, 1.39306000, 2.77602200
2.22195665e2, 1.40116200, 2.79882300
2.22994930e2, 1.41011000, 2.82114800
2.23799966e2, 1.41913800, 2.84506700
2.24610836e2, 1.42639500, 2.86924900
2.25427602e2, 1.43655000, 2.89376700
2.26250331e2, 1.44708900, 2.92052500
2.27079087e2, 1.45757500, 2.94585700
2.27913936e2, 1.47093500, 2.97425200
2.28754947e2, 1.48348600, 3.00092900
2.29602188e2, 1.49741800, 3.03017200
2.30455727e2, 1.51232900, 3.06037500
2.31315637e2, 1.52713900, 3.09062100
2.32181987e2, 1.54465100, 3.12130100
2.33054852e2, 1.56252200, 3.15430400
2.33934304e2, 1.58126800, 3.18708000
2.34820419e2, 1.60101700, 3.22107400
2.35713272e2, 1.62182700, 3.25790900
2.36612941e2, 1.64440800, 3.29614800
2.37519504e2, 1.66867600, 3.33444600
2.38433041e2, 1.69641700, 3.37600900
2.39353632e2, 1.72603000, 3.41816400
2.40281359e2, 1.75814100, 3.46246600
2.41216306e2, 1.79393800, 3.50805200
2.42158557e2, 1.83278000, 3.55536700
2.43108199e2, 1.87780100, 3.60369200
2.44065318e2, 1.92763000, 3.65324200
2.45030003e2, 1.98330100, 3.70417800
2.46002344e2, 2.04631400, 3.75233800
2.46982433e2, 2.11836400, 3.80116800
2.47970363e2, 2.19844300, 3.84547600
2.48966227e2, 2.28718800, 3.88496700
2.49970124e2, 2.38186000, 3.91628000
2.50982148e2, 2.48203000, 3.93881100
2.52002401e2, 2.58207300, 3.95161700
2.53030982e2, 2.68375600, 3.95656500
2.54067994e2, 2.78400000, 3.95629000
2.55113542e2, 2.88767100, 3.94971700
2.56167730e2, 2.99203800, 3.93509100
2.57230667e2, 3.09344400, 3.91150000
2.58302461e2, 3.19584900, 3.88083100
2.59383224e2, 3.29625600, 3.84286700
2.60473070e2, 3.39403500, 3.79815000
2.61572112e2, 3.48879700, 3.74600000
2.62680469e2, 3.58138700, 3.68570000
2.63798258e2, 3.66914800, 3.61659000
2.64925601e2, 3.75079700, 3.53892900
2.66062621e2, 3.82390700, 3.45459600
2.67209442e2, 3.88773000, 3.36340100
2.68366193e2, 3.94000900, 3.27067700
2.69533003e2, 3.98181300, 3.17656500
2.70710003e2, 4.01441200, 3.08208100
2.71897327e2, 4.03808400, 2.99048500
2.73095113e2, 4.05255100, 2.90147400
2.74303498e2, 4.05935100, 2.81574400
2.75522625e2, 4.06192800, 2.73313400
2.76752637e2, 4.05711500, 2.65542200
2.77993680e2, 4.04858800, 2.58299700
2.79245904e2, 4.03558400, 2.51454800
2.80509460e2, 4.01838900, 2.45119500
2.81784503e2, 3.99905200, 2.39297400
2.83071190e2, 3.97751400, 2.33960100
2.84369682e2, 3.95462800, 2.29144800
2.85680141e2, 3.93104800, 2.24765100
2.87002734e2, 3.90740000, 2.20810200
2.88337631e2, 3.88318300, 2.17193800
2.89685003e2, 3.85952400, 2.13973100
2.91045027e2, 3.83614900, 2.11013600
2.92417880e2, 3.81389300, 2.08370900
2.93803747e2, 3.79265800, 2.05989700
2.95202813e2, 3.77182700, 2.03964800
2.96615266e2, 3.75281900, 2.02128900
2.98041301e2, 3.73495500, 2.00495300
2.99481114e2, 3.71725300, 1.99031200
3.00934906e2, 3.70171500, 1.97686500
3.02402881e2, 3.68618100, 1.96574500
3.03885248e2, 3.67240000, 1.95579700
