wavelength (nm), n, k
2.75829102e2, 3.59880000, 3.21060000
2.76752637e2, 3.64110000, 3.17070000
2.77682377e2, 3.68730000, 3.12990000
2.78618385e2, 3.70690000, 3.08580000
2.79560724e2, 3.72640000, 3.04670000
2.80509460e2, 3.76460000, 3.00580000
2.81464657e2, 3.78310000, 2.97120000
2.82426381e2, 3.80170000, 2.93920000
2.83394700e2, 3.81610000, 2.89640000
2.84369682e2, 3.82230000, 2.85620000
2.85351395e2, 3.82470000, 2.81260000
2.86339911e2, 3.82730000, 2.77530000
2.87335298e2, 3.82420000, 2.73160000
2.88337631e2, 3.82350000, 2.68370000
2.89346981e2, 3.82550000, 2.63860000
2.90363422e2, 3.83070000, 2.59500000
2.91387030e2, 3.83080000, 2.55580000
2.92417880e2, 3.83290000, 2.51780000
2.93456050e2, 3.82640000, 2.47970000
2.94501618e2, 3.82450000, 2.44370000
2.95554663e2, 3.82430000, 2.41720000
2.96615266e2, 3.81970000, 2.39640000
2.97683509e2, 3.81030000, 2.37240000
2.98759473e2, 3.80480000, 2.34220000
2.99843244e2, 3.79650000, 2.31730000
3.00934906e2, 3.78850000, 2.29090000
3.02034546e2, 3.77540000, 2.26580000
3.03142253e2, 3.75960000, 2.24260000
3.04258114e2, 3.74820000, 2.22260000
3.05382220e2, 3.73720000, 2.20080000
3.06514663e2, 3.72820000, 2.18720000
3.07655537e2, 3.71880000, 2.17220000
3.08804935e2, 3.70770000, 2.15950000
3.09962953e2, 3.69890000, 2.14230000
3.11129690e2, 3.69010000, 2.12860000
3.12305243e2, 3.68260000, 2.11380000
3.13489712e2, 3.67210000, 2.10060000
3.14683201e2, 3.66320000, 2.09050000
3.15885812e2, 3.65520000, 2.08070000
3.17097650e2, 3.64410000, 2.06790000
3.18318822e2, 3.63430000, 2.06150000
3.19549436e2, 3.63120000, 2.05420000
3.20789602e2, 3.62370000, 2.04450000
3.22039432e2, 3.62210000, 2.03290000
