wavelength (nm), n, k
2.21402109e2, 1.28222700, 3.06498100
2.25427602e2, 1.35308600, 3.11140500
2.29602188e2, 1.43180900, 3.12891000
2.33934304e2, 1.47171100, 3.14260000
2.38433041e2, 1.47795600, 3.18345000
2.43108199e2, 1.45290400, 3.27275600
2.47970363e2, 1.49477800, 3.39180800
2.53030982e2, 1.53312600, 3.54830600
2.58302461e2, 1.59688400, 3.74166300
2.63798258e2, 1.69965100, 3.97728700
2.69533003e2, 1.87286500, 4.26352200
2.75522625e2, 2.17609400, 4.59079400
2.81784503e2, 2.68216300, 4.89530400
2.88337631e2, 3.47541700, 4.96774900
2.95202813e2, 4.12731100, 4.51383400
3.02402881e2, 4.35822700, 4.02916100
3.09962953e2, 4.44187000, 3.69326500
3.17910721e2, 4.49522500, 3.46367500
3.26276793e2, 4.55702300, 3.29491400
3.35095085e2, 4.63578400, 3.16235600
3.44403281e2, 4.72692500, 3.06330200
3.54243375e2, 4.85566900, 2.99958700
3.64662298e2, 5.08741400, 2.94648700
3.75712671e2, 5.45658000, 2.81678300
3.87453692e2, 5.88842700, 2.41320800
3.99952198e2, 6.11144900, 1.73199500
4.13283938e2, 5.92505400, 1.05653100
4.27535108e2, 5.57138900, 6.56030300e-1
4.42804219e2, 5.26380300, 4.44545500e-1
4.59204375e2, 5.01540900, 3.23004500e-1
4.76866082e2, 4.81676300, 2.26293000e-1
4.95940725e2, 4.65088700, 1.44058500e-1
5.16604922e2, 4.51086000, 8.86748700e-2
5.39066006e2, 4.38979000, 1.59460900e-2
5.63569006e2, 4.28605100, 1.51654800e-2
5.90405625e2, 4.19168300, 1.43140600e-2
6.19925906e2, 4.11098300, 1.33788000e-2
6.52553586e2, 4.03982100, 1.23767900e-2
6.88806563e2, 3.97745300, 1.13137700e-2
7.29324596e2, 3.92047600, 1.14782000e-2
