wavelength (nm), n, k
2.13767554e2, 1.47000000, 1.31800000
2.17517862e2, 1.48900000, 1.32000000
2.21402109e2, 1.51200000, 1.31500000
2.25427602e2, 1.53200000, 1.33000000
2.29602188e2, 1.55000000, 1.33600000
2.33934304e2, 1.56700000, 1.34500000
2.38433041e2, 1.58700000, 1.35300000
2.43108199e2, 1.60600000, 1.36300000
2.47970363e2, 1.62700000, 1.37200000
2.53030982e2, 1.65100000, 1.37900000
2.58302461e2, 1.67300000, 1.38400000
2.63798258e2, 1.69500000, 1.38400000
2.69533003e2, 1.71100000, 1.38600000
2.75522625e2, 1.72800000, 1.38800000
2.81784503e2, 1.74300000, 1.38900000
2.88337631e2, 1.75700000, 1.38800000
2.95202813e2, 1.76500000, 1.38700000
3.02402881e2, 1.77100000, 1.38600000
3.09962953e2, 1.77000000, 1.38800000
3.17910721e2, 1.76700000, 1.39500000
3.26276793e2, 1.76000000, 1.40700000
3.35095085e2, 1.75100000, 1.42300000
3.44403281e2, 1.73300000, 1.44700000
3.54243375e2, 1.73600000, 1.49400000
3.64662298e2, 1.73900000, 1.52500000
3.75712671e2, 1.73900000, 1.56200000
3.87453692e2, 1.74200000, 1.60500000
3.99952198e2, 1.74900000, 1.65200000
4.13283938e2, 1.75800000, 1.69900000
4.27535108e2, 1.76400000, 1.75100000
4.42804219e2, 1.77200000, 1.81100000
4.59204375e2, 1.78400000, 1.88200000
4.76866082e2, 1.80300000, 1.96500000
4.95940725e2, 1.85100000, 2.04500000
5.16604922e2, 1.88900000, 2.11500000
5.39066006e2, 1.93100000, 2.19500000
5.63569006e2, 1.97900000, 2.27400000
5.90405625e2, 2.02700000, 2.36000000
6.19925906e2, 2.07500000, 2.45200000
6.52553586e2, 2.12900000, 2.56400000
6.88806563e2, 2.20900000, 2.69600000
7.29324596e2, 2.31300000, 2.82000000
7.74907383e2, 2.43000000, 2.94900000
8.26567875e2, 2.57000000, 3.07500000
8.85608438e2, 2.72800000, 3.20800000
9.53732164e2, 2.92300000, 3.29800000
1.03320984e3, 3.08100000, 3.37600000
1.12713801e3, 3.22200000, 3.47600000
1.23985181e3, 3.37200000, 3.62600000
1.37761313e3, 3.61300000, 3.81500000
1.54981477e3, 3.75700000, 3.87200000
1.77121688e3, 4.09400000, 3.89900000
2.06641969e3, 3.78300000, 4.25900000
2.47970363e3, 3.78400000, 5.09700000
3.09962953e3, 4.10700000, 6.28900000
4.13283938e3, 4.74900000, 7.97000000
6.19925906e3, 5.65000000, 1.11420000e1
1.23985181e4, 7.85300000, 1.75540000e1
