wavelength (nm), n, k
2.75829102e2, 3.25080000, 3.28230000
2.76752637e2, 3.28870000, 3.25650000
2.77682377e2, 3.33350000, 3.22900000
2.78618385e2, 3.37160000, 3.20300000
2.79560724e2, 3.41700000, 3.17960000
2.80509460e2, 3.45420000, 3.14770000
2.81464657e2, 3.47970000, 3.10490000
2.82426381e2, 3.50650000, 3.07200000
2.83394700e2, 3.52660000, 3.04330000
2.84369682e2, 3.54630000, 3.01610000
2.85351395e2, 3.56430000, 2.98260000
2.86339911e2, 3.57710000, 2.94610000
2.87335298e2, 3.59990000, 2.91190000
2.88337631e2, 3.62210000, 2.87660000
2.89346981e2, 3.64570000, 2.83760000
2.90363422e2, 3.66420000, 2.79050000
2.91387030e2, 3.68210000, 2.74600000
2.92417880e2, 3.69580000, 2.71400000
2.93456050e2, 3.70360000, 2.68070000
2.94501618e2, 3.71070000, 2.65190000
2.95554663e2, 3.71500000, 2.61950000
2.96615266e2, 3.71450000, 2.59100000
2.97683509e2, 3.71730000, 2.56580000
2.98759473e2, 3.72210000, 2.53480000
2.99843244e2, 3.72570000, 2.50230000
3.00934906e2, 3.72610000, 2.47220000
3.02034546e2, 3.72600000, 2.44410000
3.03142253e2, 3.72560000, 2.41780000
3.04258114e2, 3.72250000, 2.38990000
3.05382220e2, 3.72090000, 2.36470000
3.06514663e2, 3.71810000, 2.33940000
3.07655537e2, 3.71820000, 2.31800000
3.08804935e2, 3.71650000, 2.29820000
3.09962953e2, 3.71720000, 2.27640000
3.11129690e2, 3.71300000, 2.25860000
3.12305243e2, 3.70680000, 2.24170000
3.13489712e2, 3.70060000, 2.22350000
3.14683201e2, 3.69280000, 2.20860000
3.15885812e2, 3.68560000, 2.19260000
3.17097650e2, 3.68300000, 2.17570000
3.18318822e2, 3.67900000, 2.15870000
3.19549436e2, 3.67720000, 2.14460000
3.20789602e2, 3.67580000, 2.13110000
3.22039432e2, 3.67500000, 2.11890000
3.23299039e2, 3.66930000, 2.10940000
3.24568537e2, 3.66540000, 2.09780000
3.25848045e2, 3.65970000, 2.08850000
3.27137682e2, 3.65270000, 2.08090000
3.28437566e2, 3.64820000, 2.07160000
3.29747823e2, 3.64360000, 2.06370000
3.31068575e2, 3.63990000, 2.05450000
3.32399950e2, 3.63690000, 2.04550000
3.33742076e2, 3.63720000, 2.03660000
3.35095085e2, 3.63880000, 2.02640000
3.36459108e2, 3.64050000, 2.01570000
3.37834281e2, 3.64100000, 2.00340000
3.39220742e2, 3.64140000, 1.99330000
3.40618630e2, 3.64120000, 1.98340000
3.42028086e2, 3.63970000, 1.97680000
3.43449256e2, 3.63680000, 1.97440000
3.44882285e2, 3.63530000, 1.97050000
3.46327322e2, 3.63360000, 1.96770000
3.47784520e2, 3.63260000, 1.96660000
3.49254032e2, 3.63300000, 1.96400000
3.50736015e2, 3.63360000, 1.96180000
3.52230629e2, 3.63300000, 1.95950000
3.53738035e2, 3.63350000, 1.95770000
3.55258399e2, 3.63420000, 1.95600000
3.56791889e2, 3.63580000, 1.95500000
3.58338674e2, 3.63800000, 1.95350000
3.59898930e2, 3.64010000, 1.95100000
3.61472832e2, 3.64370000, 1.94840000
3.63060560e2, 3.64710000, 1.94750000
3.64662298e2, 3.65110000, 1.94600000
3.66278231e2, 3.65560000, 1.94500000
3.67908550e2, 3.65960000, 1.94590000
3.69553446e2, 3.66460000, 1.94670000
3.71213118e2, 3.66920000, 1.94810000
3.72887763e2, 3.67480000, 1.94980000
3.74577587e2, 3.68090000, 1.95050000
3.76282796e2, 3.68670000, 1.95150000
3.78003601e2, 3.69450000, 1.95230000
3.79740218e2, 3.70120000, 1.95420000
3.81492866e2, 3.70850000, 1.95530000
3.83261766e2, 3.71710000, 1.95670000
3.85047147e2, 3.72610000, 1.95910000
3.86849240e2, 3.73620000, 1.96020000
3.88668280e2, 3.74640000, 1.96230000
3.90504508e2, 3.75730000, 1.96550000
3.92358169e2, 3.76930000, 1.96690000
3.94229511e2, 3.78110000, 1.96960000
3.96118790e2, 3.79440000, 1.97160000
3.98026264e2, 3.80800000, 1.97390000
3.99952198e2, 3.82330000, 1.97420000
4.01896860e2, 3.83980000, 1.97530000
4.03860525e2, 3.85810000, 1.97620000
4.05843474e2, 3.87670000, 1.97650000
4.07845991e2, 3.89670000, 1.97700000
4.09868368e2, 3.91760000, 1.97790000
4.11910901e2, 3.93880000, 1.97710000
4.13973894e2, 3.96040000, 1.97660000
4.16057655e2, 3.98380000, 1.97520000
4.18162500e2, 4.00800000, 1.97400000
4.20288750e2, 4.03300000, 1.97120000
4.22436734e2, 4.05960000, 1.96780000
4.24606785e2, 4.08750000, 1.96380000
4.26799247e2, 4.11580000, 1.95830000
4.29014468e2, 4.14590000, 1.95140000
4.31252804e2, 4.17710000, 1.94190000
4.33514620e2, 4.20790000, 1.92940000
4.35800286e2, 4.23910000, 1.91440000
4.38110181e2, 4.27160000, 1.89770000
4.40444694e2, 4.30300000, 1.87920000
4.42804219e2, 4.33360000, 1.85940000
