wavelength (nm), n, k
1.90746433e2, 8.45286800e-1, 2.63334200
1.92225087e2, 8.64907100e-1, 2.66379400
1.93726846e2, 8.85353400e-1, 2.69399200
1.95252254e2, 9.06478000e-1, 2.72380900
1.96801875e2, 9.27798700e-1, 2.75175100
1.98376290e2, 9.48658400e-1, 2.77563100
1.99976099e2, 9.69442800e-1, 2.79741700
2.01601921e2, 9.90077200e-1, 2.81722000
2.03254396e2, 1.01128700, 2.83842100
2.04934184e2, 1.03513200, 2.86818600
2.06641969e2, 1.05752600, 2.89525200
2.08378456e2, 1.07189900, 2.90381500
2.10144375e2, 1.08774700, 2.91467200
2.11940481e2, 1.11111600, 2.94077300
2.13767554e2, 1.13982800, 2.97592400
2.15626402e2, 1.16553200, 3.00891700
2.17517862e2, 1.18695200, 3.04076600
2.19442799e2, 1.22293700, 3.08553800
2.21402109e2, 1.25242500, 3.12979400
2.23396723e2, 1.29292600, 3.17594000
2.25427602e2, 1.34150200, 3.22081700
2.27495745e2, 1.40064000, 3.26074900
2.29602188e2, 1.46504200, 3.28347800
2.31748002e2, 1.52777300, 3.28641200
2.33934304e2, 1.56838000, 3.27702700
2.36162250e2, 1.58236200, 3.27162200
2.38433041e2, 1.58439000, 3.28325300
2.40747925e2, 1.58008400, 3.31208900
2.43108199e2, 1.57585800, 3.35574000
2.45515210e2, 1.57716400, 3.41303600
2.47970363e2, 1.58305300, 3.48267700
2.50475114e2, 1.59714800, 3.56250700
2.53030982e2, 1.61580600, 3.65234000
2.55639549e2, 1.64440400, 3.75192500
2.58302461e2, 1.67983100, 3.86289100
2.61021434e2, 1.72440700, 3.98892300
2.63798258e2, 1.78526100, 4.13492300
2.66634798e2, 1.86957100, 4.30550300
2.69533003e2, 1.99676500, 4.49713800
2.72494904e2, 2.17996000, 4.69109100
2.75522625e2, 2.42255300, 4.86328700
2.78618385e2, 2.82417700, 5.04463300
2.81784503e2, 3.03469300, 5.10252800
2.85023405e2, 3.41290900, 5.18036000
2.88337631e2, 3.91580500, 5.15208100
2.91729838e2, 4.39207300, 4.86823700
2.95202813e2, 4.65005100, 4.47388500
2.98759473e2, 4.74853300, 4.14129100
3.02402881e2, 4.78223700, 3.88298400
3.06136250e2, 4.78850800, 3.68575200
3.09962953e2, 4.78889200, 3.53237000
3.13886535e2, 4.79758400, 3.41139300
3.17910721e2, 4.81148600, 3.31471000
3.22039432e2, 4.83640700, 3.23446300
3.26276793e2, 4.87323600, 3.16399000
3.30627150e2, 4.91865600, 3.10181100
3.35095085e2, 4.97258500, 3.04780100
3.39685428e2, 5.03590200, 3.00509900
3.44403281e2, 5.11596800, 2.97688700
3.49254032e2, 5.22747200, 2.97199500
3.54243375e2, 5.41613100, 2.99047900
3.59377337e2, 5.76416900, 2.97916900
3.64662298e2, 6.25095100, 2.69980000
3.70105019e2, 6.52433300, 2.07868700
3.75712671e2, 6.34783700, 1.55443200
3.81492866e2, 6.14376500, 1.04444000
3.87453692e2, 5.92188200, 8.40541200e-1
3.93603750e2, 5.62402200, 6.72363500e-1
3.99952198e2, 5.45155400, 5.63782400e-1
4.06508791e2, 5.28119800, 5.12771900e-1
4.13283938e2, 5.13822800, 4.51099600e-1
4.20288750e2, 5.01757900, 4.06654600e-1
4.27535108e2, 4.91342400, 3.73310100e-1
4.35035724e2, 4.81743700, 3.42776700e-1
4.42804219e2, 4.73073900, 3.15353000e-1
4.50855205e2, 4.65170500, 2.88186400e-1
4.59204375e2, 4.57952400, 2.62047800e-1
4.67868609e2, 4.51308300, 2.36211400e-1
4.76866082e2, 4.45177000, 2.12666600e-1
4.86216397e2, 4.39445400, 1.93165000e-1
4.95940725e2, 4.34083700, 1.76479900e-1
5.06061964e2, 4.29028100, 1.62546800e-1
5.16604922e2, 4.24259000, 1.49789900e-1
5.27596516e2, 4.19753100, 1.36241100e-1
5.39066006e2, 4.15477600, 1.22942300e-1
5.51045250e2, 4.11432400, 1.10369300e-1
5.63569006e2, 4.07485000, 9.84542500e-2
5.76675262e2, 4.03626200, 8.81706700e-2
5.90405625e2, 4.00116400, 7.98899700e-2
6.04805762e2, 3.96897100, 7.24702700e-2
6.19925906e2, 3.93811400, 6.49823400e-2
6.35821443e2, 3.90839400, 5.74721300e-2
6.52553586e2, 3.87949300, 5.02532500e-2
6.70190169e2, 3.85174200, 4.37105000e-2
6.88806563e2, 3.82565100, 3.81247100e-2
7.08486750e2, 3.80136900, 3.32927600e-2
7.29324596e2, 3.77828300, 2.87791200e-2
7.51425341e2, 3.75621900, 2.44445800e-2
7.74907383e2, 3.73500800, 2.02193500e-2
7.99904395e2, 3.71322000, 1.61536900e-2
8.26567875e2, 3.69055100, 1.27416200e-2
8.55070216e2, 3.66722400, 1.03200600e-2
8.85608438e2, 3.64509200, 7.54102700e-3
9.18408750e2, 3.62672900, 4.39473900e-3
9.53732164e2, 3.61022400, 2.74601300e-3
9.91881450e2, 3.59385200, 2.47659700e-3
1.03320984e3, 3.57864500, 1.89676200e-3
1.07813201e3, 3.56409900, 1.53190300e-3
1.12713801e3, 3.55010200, 1.85647500e-3
1.18081125e3, 3.53660300, 1.50034300e-3
1.23985181e3, 3.52289100, 1.04984000e-3
1.30510717e3, 3.50948700, 0.00000000
1.37761313e3, 3.49762500, 0.00000000
1.45864919e3, 3.48713200, 0.00000000
1.54981477e3, 3.47677100, 0.00000000
1.65313575e3, 3.46711700, 0.00000000
1.77121688e3, 3.45854900, 9.98520100e-4
1.90746433e3, 3.45149800, 0.00000000
2.06641969e3, 3.44638900, 9.88930700e-4
2.25427602e3, 3.44585800, 0.00000000
2.47970363e3, 3.44647100, 0.00000000
