wavelength (nm), n, k
1.90746433e2, 9.59768100e-1, 2.11111400
1.92225087e2, 9.70338900e-1, 2.13482200
1.93726846e2, 9.81886300e-1, 2.15850900
1.95252254e2, 9.94395100e-1, 2.18216300
1.96801875e2, 1.00780600, 2.20563400
1.98376290e2, 1.02203700, 2.22870600
1.99976099e2, 1.03714300, 2.25157400
2.01601921e2, 1.05312100, 2.27424900
2.03254396e2, 1.07006700, 2.29707000
2.04934184e2, 1.08824000, 2.32075600
2.06641969e2, 1.10714400, 2.34418500
2.08378456e2, 1.12600400, 2.36577800
2.10144375e2, 1.14592800, 2.38759600
2.11940481e2, 1.16762100, 2.41093800
2.13767554e2, 1.19082000, 2.43518700
2.15626402e2, 1.21453500, 2.45935200
2.17517862e2, 1.23881400, 2.48321100
2.19442799e2, 1.26568600, 2.50825600
2.21402109e2, 1.29244500, 2.53362800
2.23396723e2, 1.32095900, 2.55929000
2.25427602e2, 1.35117000, 2.58589700
2.27495745e2, 1.38336000, 2.61295700
2.29602188e2, 1.41676500, 2.63781300
2.31748002e2, 1.45075500, 2.66024900
2.33934304e2, 1.48359000, 2.68199300
2.36162250e2, 1.51479600, 2.70451500
2.38433041e2, 1.54605500, 2.72871500
2.40747925e2, 1.57788800, 2.75457400
2.43108199e2, 1.61068900, 2.78155900
2.45515210e2, 1.64527400, 2.80952900
2.47970363e2, 1.68089500, 2.83834500
2.50475114e2, 1.71839100, 2.86774300
2.53030982e2, 1.75785100, 2.89771600
2.55639549e2, 1.79985400, 2.92805000
2.58302461e2, 1.84590400, 2.95926900
2.61021434e2, 1.89580700, 2.99144800
2.63798258e2, 1.95009600, 3.02468300
2.66634798e2, 2.00943900, 3.05917900
2.69533003e2, 2.07367100, 3.09313400
2.72494904e2, 2.14361600, 3.12465500
2.75522625e2, 2.21938900, 3.15165200
2.78618385e2, 2.30948500, 3.17591800
2.81784503e2, 2.38247100, 3.19242800
2.85023405e2, 2.47059100, 3.20914400
2.88337631e2, 2.56872900, 3.21729300
2.91729838e2, 2.66657200, 3.20683600
2.95202813e2, 2.75437500, 3.18753000
2.98759473e2, 2.83431000, 3.16932900
3.02402881e2, 2.91103900, 3.15325900
3.06136250e2, 2.98667600, 3.13890600
3.09962953e2, 3.06306700, 3.12165600
3.13886535e2, 3.14102500, 3.10179900
3.17910721e2, 3.22051100, 3.07926900
3.22039432e2, 3.30214500, 3.05341800
3.26276793e2, 3.38342100, 3.02723400
3.30627150e2, 3.46469000, 2.99945500
3.35095085e2, 3.54636500, 2.96922400
3.39685428e2, 3.62796500, 2.93687300
3.44403281e2, 3.71453300, 2.89821100
3.49254032e2, 3.80550100, 2.85532900
3.54243375e2, 3.90399400, 2.80988500
3.59377337e2, 4.01735600, 2.75766500
3.64662298e2, 4.13890200, 2.68157900
3.70105019e2, 4.24205400, 2.57042200
3.75712671e2, 4.29867400, 2.45348500
3.81492866e2, 4.34678000, 2.33111200
3.87453692e2, 4.38189800, 2.23128800
3.93603750e2, 4.40359000, 2.12777800
3.99952198e2, 4.43357700, 2.03148200
4.06508791e2, 4.45883900, 1.93979100
4.13283938e2, 4.47791900, 1.84684900
4.20288750e2, 4.49097600, 1.75609600
4.27535108e2, 4.49979200, 1.66659800
4.35035724e2, 4.50407600, 1.57755600
4.42804219e2, 4.50583100, 1.49024700
4.50855205e2, 4.50515800, 1.40474400
4.59204375e2, 4.50198300, 1.32048800
4.67868609e2, 4.49615600, 1.23752600
4.76866082e2, 4.48891600, 1.15864400
4.86216397e2, 4.47971700, 1.08364600
4.95940725e2, 4.46835500, 1.01177100
5.06061964e2, 4.45441200, 9.42668000e-1
5.16604922e2, 4.43708300, 8.75821000e-1
5.27596516e2, 4.41606700, 8.10774500e-1
5.39066006e2, 4.39125100, 7.46979600e-1
5.51045250e2, 4.36572900, 6.86255200e-1
5.63569006e2, 4.32871000, 6.22856000e-1
5.76675262e2, 4.28072100, 5.56553900e-1
5.90405625e2, 4.24655200, 5.02952900e-1
6.04805762e2, 4.22304200, 4.60222100e-1
6.19925906e2, 4.19758600, 4.16157500e-1
6.35821443e2, 4.17088000, 3.71978900e-1
6.52553586e2, 4.13762600, 3.27617000e-1
6.70190169e2, 4.09896300, 2.83278800e-1
6.88806563e2, 4.06049800, 2.44694300e-1
7.08486750e2, 4.02279700, 2.11194000e-1
7.29324596e2, 3.98412600, 1.79803600e-1
7.51425341e2, 3.94335400, 1.50781600e-1
7.74907383e2, 3.90822400, 1.22974600e-1
7.99904395e2, 3.87802500, 9.59760300e-2
8.26567875e2, 3.84107200, 7.35090400e-2
8.55070216e2, 3.79961000, 5.70524200e-2
8.85608438e2, 3.75606000, 3.64440500e-2
9.18408750e2, 3.71237500, 1.15737300e-2
9.53732164e2, 3.67222600, 0.00000000
9.91881450e2, 3.63486300, 0.00000000
1.03320984e3, 3.60651100, 0.00000000
1.07813201e3, 3.58489700, 1.10021700e-3
1.12713801e3, 3.56778700, 0.00000000
1.18081125e3, 3.55573200, 0.00000000
1.23985181e3, 3.53809700, 0.00000000
1.30510717e3, 3.51494300, 0.00000000
1.37761313e3, 3.49973600, 0.00000000
1.45864919e3, 3.49245900, 0.00000000
1.54981477e3, 3.47964100, 0.00000000
1.65313575e3, 3.46468000, 0.00000000
1.77121688e3, 3.45094900, 9.92522600e-4
1.90746433e3, 3.44183300, 0.00000000
2.06641969e3, 3.44070900, 0.00000000
2.25427602e3, 3.45120600, 0.00000000
2.47970363e3, 3.47626900, 0.00000000
