wavelength (nm), n, k
2.75829102e2, 3.99760000, 2.94940000
2.76752637e2, 4.01870000, 2.92140000
2.77682377e2, 4.03160000, 2.88960000
2.78618385e2, 4.03520000, 2.84960000
2.79560724e2, 4.04750000, 2.79350000
2.80509460e2, 4.05300000, 2.72910000
2.81464657e2, 4.04780000, 2.66190000
2.82426381e2, 4.04190000, 2.60860000
2.83394700e2, 4.02710000, 2.55310000
2.84369682e2, 4.01090000, 2.51190000
2.85351395e2, 4.00170000, 2.47530000
2.86339911e2, 3.99360000, 2.44040000
2.87335298e2, 3.97760000, 2.39580000
2.88337631e2, 3.96800000, 2.35030000
2.89346981e2, 3.96110000, 2.31360000
2.90363422e2, 3.95440000, 2.27160000
2.91387030e2, 3.93850000, 2.23340000
2.92417880e2, 3.92040000, 2.20850000
2.93456050e2, 3.88840000, 2.18600000
2.94501618e2, 3.86140000, 2.16760000
2.95554663e2, 3.83680000, 2.15130000
2.96615266e2, 3.81140000, 2.12790000
2.97683509e2, 3.79020000, 2.10420000
2.98759473e2, 3.77410000, 2.08280000
2.99843244e2, 3.75270000, 2.06440000
3.00934906e2, 3.74490000, 2.05120000
3.02034546e2, 3.73160000, 2.03210000
3.03142253e2, 3.71640000, 2.01530000
3.04258114e2, 3.69760000, 2.00980000
3.05382220e2, 3.68320000, 2.00590000
3.06514663e2, 3.66680000, 2.00140000
3.07655537e2, 3.65290000, 1.99830000
3.08804935e2, 3.64180000, 1.99390000
3.09962953e2, 3.63300000, 1.98780000
3.11129690e2, 3.61970000, 1.98140000
3.12305243e2, 3.61560000, 1.97540000
3.13489712e2, 3.60640000, 1.96480000
3.14683201e2, 3.59870000, 1.95830000
3.15885812e2, 3.59090000, 1.95260000
3.17097650e2, 3.57910000, 1.94990000
3.18318822e2, 3.56690000, 1.95340000
3.19549436e2, 3.55800000, 1.95630000
3.20789602e2, 3.55020000, 1.95820000
3.22039432e2, 3.55030000, 1.96200000
3.23299039e2, 3.54690000, 1.96310000
3.24568537e2, 3.54260000, 1.96230000
3.25848045e2, 3.54210000, 1.96260000
3.27137682e2, 3.54170000, 1.95690000
3.28437566e2, 3.53890000, 1.95650000
3.29747823e2, 3.53240000, 1.95040000
3.31068575e2, 3.53780000, 1.95820000
3.32399950e2, 3.53170000, 1.96790000
3.33742076e2, 3.52530000, 1.97600000
3.35095085e2, 3.52000000, 1.98140000
3.36459108e2, 3.52020000, 1.98470000
3.37834281e2, 3.51790000, 1.98650000
3.39220742e2, 3.52810000, 1.99310000
3.40618630e2, 3.52800000, 1.99030000
3.42028086e2, 3.52790000, 1.99050000
3.43449256e2, 3.53190000, 1.98710000
3.44882285e2, 3.53550000, 1.99450000
3.46327322e2, 3.53520000, 2.00450000
3.47784520e2, 3.53920000, 2.00940000
