wavelength (nm), n, k
2.75522625e2, 2.50800000, 4.95300000
2.77061858e2, 2.66200000, 5.02200000
2.78618385e2, 2.81200000, 5.09200000
2.80192500e2, 2.99000000, 5.15200000
2.81784503e2, 3.16500000, 5.21300000
2.83394700e2, 3.36700000, 5.23800000
2.85023405e2, 3.56800000, 5.26600000
2.86670939e2, 3.82300000, 5.22500000
2.88337631e2, 4.07600000, 5.19000000
2.90023816e2, 4.28900000, 5.03900000
2.91729838e2, 4.50700000, 4.89500000
2.93456050e2, 4.62200000, 4.72700000
2.95202813e2, 4.74200000, 4.56000000
2.96970494e2, 4.79500000, 4.38900000
2.98759473e2, 4.85300000, 4.21600000
3.00570136e2, 4.87700000, 4.08600000
3.02402881e2, 4.90400000, 3.95400000
3.04258114e2, 4.90800000, 3.85300000
3.06136250e2, 4.91400000, 3.75000000
3.08037717e2, 4.92000000, 3.66500000
3.09962953e2, 4.92700000, 3.57900000
3.11912406e2, 4.92300000, 3.51300000
3.13886535e2, 4.92000000, 3.44600000
3.15885812e2, 4.92700000, 3.39200000
3.17910721e2, 4.93500000, 3.33700000
3.19961758e2, 4.94700000, 3.28800000
3.22039432e2, 4.96000000, 3.23800000
3.24144265e2, 4.97200000, 3.19500000
3.26276793e2, 4.98600000, 3.15200000
3.28437566e2, 4.99700000, 3.11500000
3.30627150e2, 5.00900000, 3.07700000
3.32846124e2, 5.03600000, 3.04100000
3.35095085e2, 5.06300000, 3.00500000
3.37374643e2, 5.08500000, 2.98100000
3.39685428e2, 5.10700000, 2.95800000
3.42028086e2, 5.13700000, 2.93800000
3.44403281e2, 5.16800000, 2.91800000
3.46811696e2, 5.20100000, 2.90300000
3.49254032e2, 5.23600000, 2.88800000
3.51731011e2, 5.29400000, 2.88200000
3.54243375e2, 5.35300000, 2.87600000
3.56791889e2, 5.43800000, 2.87200000
3.59377337e2, 5.52600000, 2.86800000
3.62000529e2, 5.67900000, 2.84200000
3.64662298e2, 5.83200000, 2.81800000
3.67363500e2, 6.01800000, 2.71700000
3.70105019e2, 6.20400000, 2.61900000
3.72887763e2, 6.37600000, 2.38200000
3.75712671e2, 6.55400000, 2.15000000
3.78580706e2, 6.56700000, 1.83600000
3.81492866e2, 6.59300000, 1.51700000
3.84450175e2, 6.47300000, 1.26900000
3.87453692e2, 6.35700000, 1.00900000
3.90504508e2, 6.20300000, 8.73600000e-1
3.93603750e2, 6.04500000, 7.29700000e-1
3.96752580e2, 5.91300000, 6.46400000e-1
3.99952198e2, 5.77800000, 5.58700000e-1
4.03203842e2, 5.67900000, 5.14700000e-1
4.06508791e2, 5.57800000, 4.68600000e-1
4.09868368e2, 5.49000000, 4.32200000e-1
4.13283938e2, 5.40000000, 3.94100000e-1
4.16756912e2, 5.32600000, 3.56900000e-1
4.20288750e2, 5.24900000, 3.18100000e-1
4.23880962e2, 5.17900000, 2.83800000e-1
4.27535108e2, 5.10700000, 2.48200000e-1
4.31252804e2, 5.02900000, 2.32800000e-1
4.35035724e2, 4.95000000, 2.16900000e-1
4.38885597e2, 4.89700000, 2.12100000e-1
4.42804219e2, 4.84200000, 2.07100000e-1
4.46793446e2, 4.79800000, 1.96700000e-1
4.50855205e2, 4.75300000, 1.86100000e-1
4.54991491e2, 4.71000000, 1.77500000e-1
4.59204375e2, 4.66600000, 1.68700000e-1
4.63496005e2, 4.62800000, 1.67300000e-1
4.67868609e2, 4.59000000, 1.65700000e-1
4.72324500e2, 4.55200000, 1.54600000e-1
4.76866082e2, 4.51300000, 1.43200000e-1
4.81495850e2, 4.48000000, 1.36600000e-1
4.86216397e2, 4.44600000, 1.29900000e-1
4.91030421e2, 4.41300000, 1.28200000e-1
4.95940725e2, 4.38000000, 1.26500000e-1
5.00950227e2, 4.35400000, 1.22200000e-1
5.06061964e2, 4.32700000, 1.17800000e-1
5.11279098e2, 4.30300000, 1.16000000e-1
5.16604922e2, 4.27900000, 1.14100000e-1
5.22042869e2, 4.26000000, 1.16100000e-1
5.27596516e2, 4.24200000, 1.17800000e-1
5.33269597e2, 4.22300000, 9.52300000e-2
5.39066006e2, 4.20500000, 7.21500000e-2
5.44989808e2, 4.17800000, 6.80700000e-2
5.51045250e2, 4.15000000, 6.38700000e-2
5.57236770e2, 4.12600000, 6.10200000e-2
5.63569006e2, 4.10100000, 5.80900000e-2
5.70046811e2, 4.07900000, 5.72000000e-2
5.76675262e2, 4.05600000, 5.62900000e-2
5.83459677e2, 4.03600000, 5.50600000e-2
5.90405625e2, 4.01600000, 5.37800000e-2
5.97518946e2, 3.99800000, 5.23100000e-2
6.04805762e2, 3.97900000, 5.07800000e-2
6.12272500e2, 3.96200000, 4.92600000e-2
6.19925906e2, 3.94400000, 4.76800000e-2
