wavelength (nm), n, k
2.40000000e2, 1.64870000, 3.40410000
2.42000000e2, 1.65920000, 3.44640000
2.44000000e2, 1.66370000, 3.49120000
2.46000000e2, 1.67240000, 3.54180000
2.48000000e2, 1.68260000, 3.59610000
2.50000000e2, 1.71230000, 3.65720000
2.52000000e2, 1.74030000, 3.72390000
2.54000000e2, 1.75580000, 3.81790000
2.56000000e2, 1.78720000, 3.87910000
2.58000000e2, 1.82290000, 3.96420000
2.60000000e2, 1.86380000, 4.05950000
2.62000000e2, 1.91830000, 4.16370000
2.64000000e2, 1.96590000, 4.25510000
2.66000000e2, 2.03690000, 4.36750000
2.68000000e2, 2.11890000, 4.48680000
2.70000000e2, 2.21250000, 4.60220000
2.72000000e2, 2.33420000, 4.73140000
2.74000000e2, 2.49550000, 4.85560000
2.76000000e2, 2.65430000, 4.96860000
2.78000000e2, 2.84310000, 5.06310000
2.80000000e2, 3.06610000, 5.14920000
2.82000000e2, 3.30170000, 5.21210000
2.84000000e2, 3.56070000, 5.23560000
2.86000000e2, 3.84000000, 5.22080000
2.88000000e2, 4.16090000, 5.14490000
2.90000000e2, 4.42220000, 4.98860000
2.92000000e2, 4.62150000, 4.79370000
2.94000000e2, 4.75780000, 4.58740000
2.96000000e2, 4.87060000, 4.38250000
2.98000000e2, 4.91660000, 4.19760000
3.00000000e2, 4.94980000, 4.03830000
3.02000000e2, 4.97147500, 3.89843800
3.04000000e2, 4.98010000, 3.77740000
3.06000000e2, 4.98025000, 3.67273700
3.08000000e2, 4.97650000, 3.58200000
3.10000000e2, 4.97502500, 3.50245600
3.12000000e2, 4.97560000, 3.43250000
3.14000000e2, 4.98111200, 3.37016900
3.16000000e2, 4.98840000, 3.31380000
3.18000000e2, 4.99418700, 3.26108800
3.20000000e2, 5.00170000, 3.21200000
3.22000000e2, 5.01426800, 3.16571200
3.24000000e2, 5.02830000, 3.12230000
3.26000000e2, 5.04046200, 3.08141900
3.28000000e2, 5.05330000, 3.04350000
3.30000000e2, 5.06834400, 3.00955000
3.32000000e2, 5.08530000, 2.97750000
3.34000000e2, 5.10523100, 2.94468700
3.36000000e2, 5.12560000, 2.91390000
3.38000000e2, 5.14301900, 2.88833700
3.40000000e2, 5.16110000, 2.86410000
3.42000000e2, 5.18280600, 2.83664400
3.44000000e2, 5.20670000, 2.81110000
3.46000000e2, 5.23159400, 2.79295000
3.48000000e2, 5.25970000, 2.77660000
3.50000000e2, 5.29295000, 2.75755000
3.52000000e2, 5.33100000, 2.73800000
3.54000000e2, 5.37394400, 2.71909400
3.56000000e2, 5.42240000, 2.69950000
3.58000000e2, 5.47756200, 2.67862500
3.60000000e2, 5.53780000, 2.65540000
3.62000000e2, 5.60109900, 2.62995000
3.64000000e2, 5.66980000, 2.59810000
3.66000000e2, 5.74683700, 2.55650000
3.68000000e2, 5.82840000, 2.50280000
3.70000000e2, 5.91309400, 2.43283100
3.72000000e2, 5.99660000, 2.34870000
3.74000000e2, 6.07615100, 2.25139900
3.76000000e2, 6.14570000, 2.14010000
3.78000000e2, 6.19776900, 2.01130000
3.80000000e2, 6.23390000, 1.87400000
3.82000000e2, 6.25205000, 1.73420000
3.84000000e2, 6.25550000, 1.59740000
3.86000000e2, 6.24643700, 1.47283700
3.88000000e2, 6.22610000, 1.35530000
3.90000000e2, 6.19585700, 1.24210700
3.92000000e2, 6.15750000, 1.13490000
3.94000000e2, 6.11288100, 1.03387500
3.96000000e2, 6.06320000, 9.40700000e-1
3.98000000e2, 6.00974400, 8.58044000e-1
4.00000000e2, 5.95410000, 7.83100000e-1
4.02000000e2, 5.89873100, 7.13481000e-1
4.04000000e2, 5.84230000, 6.50600000e-1
4.06000000e2, 5.78363800, 5.95463000e-1
4.08000000e2, 5.72470000, 5.46900000e-1
4.10000000e2, 5.66654300, 5.04500000e-1
4.12000000e2, 5.61070000, 4.67000000e-1
4.14000000e2, 5.55986300, 4.33000000e-1
4.16000000e2, 5.51160000, 4.02500000e-1
4.18000000e2, 5.46476200, 3.75150000e-1
4.20000000e2, 5.41820000, 3.50600000e-1
4.22000000e2, 5.36322700, 3.26177000e-1
4.24000000e2, 5.31294500, 3.04722000e-1
4.26000000e2, 5.26693000, 2.85950000e-1
4.28000000e2, 5.22475700, 2.69571000e-1
4.30000000e2, 5.18600000, 2.55300000e-1
4.32000000e2, 5.15023500, 2.42849000e-1
4.34000000e2, 5.11703800, 2.31931000e-1
4.36000000e2, 5.08598300, 2.22258000e-1
4.38000000e2, 5.05664500, 2.13543000e-1
4.40000000e2, 5.02860000, 2.05500000e-1
4.42000000e2, 4.99993200, 1.96446000e-1
4.44000000e2, 4.97208000, 1.87837000e-1
4.46000000e2, 4.94499200, 1.79735000e-1
4.48000000e2, 4.91861600, 1.72202000e-1
4.50000000e2, 4.89290000, 1.65300000e-1
4.52000000e2, 4.86714800, 1.59822000e-1
4.54000000e2, 4.84211400, 1.54915000e-1
4.56000000e2, 4.81790600, 1.50457000e-1
4.58000000e2, 4.79463100, 1.46326000e-1
4.60000000e2, 4.77240000, 1.42400000e-1
4.62000000e2, 4.75249500, 1.38222000e-1
4.64000000e2, 4.73355800, 1.34091000e-1
4.66000000e2, 4.71540200, 1.29969000e-1
4.68000000e2, 4.69784500, 1.25818000e-1
4.70000000e2, 4.68070000, 1.21600000e-1
4.72000000e2, 4.66300200, 1.16789000e-1
4.74000000e2, 4.64554300, 1.11958000e-1
4.76000000e2, 4.62833300, 1.07194000e-1
4.78000000e2, 4.61138200, 1.02579000e-1
4.80000000e2, 4.59470000, 9.82000000e-2
4.82000000e2, 4.57807400, 9.46620000e-2
4.84000000e2, 4.56179500, 9.13990000e-2
4.86000000e2, 4.54592900, 8.83650000e-2
4.88000000e2, 4.53054100, 8.55140000e-2
4.90000000e2, 4.51570000, 8.28000000e-2
4.92000000e2, 4.50217800, 8.01750000e-2
4.94000000e2, 4.48915700, 7.75980000e-2
4.96000000e2, 4.47652700, 7.50220000e-2
4.98000000e2, 4.46417900, 7.24050000e-2
5.00000000e2, 4.45200000, 6.97000000e-2
5.02000000e2, 4.43933800, 6.63380000e-2
5.04000000e2, 4.42676100, 6.29310000e-2
5.06000000e2, 4.41429500, 5.95650000e-2
5.08000000e2, 4.40196600, 5.63260000e-2
5.10000000e2, 4.38980000, 5.33000000e-2
5.12000000e2, 4.37794600, 5.10670000e-2
5.14000000e2, 4.36627500, 4.90980000e-2
5.16000000e2, 4.35478100, 4.73540000e-2
5.18000000e2, 4.34345800, 4.58010000e-2
5.20000000e2, 4.33230000, 4.44000000e-2
5.22000000e2, 4.32096000, 4.25300000e-2
5.24000000e2, 4.30986000, 4.08850000e-2
5.26000000e2, 4.29908000, 3.95750000e-2
5.28000000e2, 4.28870000, 3.87100000e-2
5.30000000e2, 4.27880000, 3.84000000e-2
5.32000000e2, 4.26993400, 4.05300000e-2
5.34000000e2, 4.26158900, 4.29890000e-2
5.36000000e2, 4.25372700, 4.54430000e-2
5.38000000e2, 4.24631000, 4.75580000e-2
5.40000000e2, 4.23930000, 4.90000000e-2
5.42000000e2, 4.23307000, 4.70690000e-2
5.44000000e2, 4.22706700, 4.43860000e-2
5.46000000e2, 4.22114800, 4.12100000e-2
5.48000000e2, 4.21517400, 3.77950000e-2
5.50000000e2, 4.20900000, 3.44000000e-2
5.52000000e2, 4.20148500, 3.22860000e-2
5.54000000e2, 4.19373800, 3.04530000e-2
5.56000000e2, 4.18587000, 2.89070000e-2
5.58000000e2, 4.17798700, 2.76540000e-2
5.60000000e2, 4.17020000, 2.67000000e-2
5.62000000e2, 4.16328900, 2.64180000e-2
5.64000000e2, 4.15652200, 2.63530000e-2
5.66000000e2, 4.14984100, 2.64190000e-2
5.68000000e2, 4.14318700, 2.65300000e-2
5.70000000e2, 4.13650000, 2.66000000e-2
5.72000000e2, 4.12903600, 2.60710000e-2
5.74000000e2, 4.12159200, 2.54460000e-2
5.76000000e2, 4.11428000, 2.47540000e-2
5.78000000e2, 4.10721200, 2.40290000e-2
5.80000000e2, 4.10050000, 2.33000000e-2
5.82000000e2, 4.09528600, 2.27400000e-2
5.84000000e2, 4.09039500, 2.22040000e-2
5.86000000e2, 4.08568100, 2.16880000e-2
5.88000000e2, 4.08099700, 2.11880000e-2
5.90000000e2, 4.07620000, 2.07000000e-2
5.92000000e2, 4.07014100, 2.00920000e-2
5.94000000e2, 4.06392700, 1.95200000e-2
5.96000000e2, 4.05766200, 1.90120000e-2
5.98000000e2, 4.05145200, 1.85960000e-2
6.00000000e2, 4.04540000, 1.83000000e-2
6.02000000e2, 4.04000300, 1.86320000e-2
6.04000000e2, 4.03487800, 1.90200000e-2
6.06000000e2, 4.03003100, 1.93720000e-2
6.08000000e2, 4.02546900, 1.95960000e-2
6.10000000e2, 4.02120000, 1.96000000e-2
6.12000000e2, 4.01784200, 1.83580000e-2
6.14000000e2, 4.01463900, 1.69450000e-2
6.16000000e2, 4.01144500, 1.55030000e-2
6.18000000e2, 4.00811300, 1.41740000e-2
6.20000000e2, 4.00450000, 1.31000000e-2
6.22000000e2, 3.99892200, 1.36250000e-2
6.24000000e2, 3.99315500, 1.43860000e-2
6.26000000e2, 3.98743700, 1.52260000e-2
6.28000000e2, 3.98200500, 1.59830000e-2
6.30000000e2, 3.97710000, 1.65000000e-2
6.32000000e2, 3.97514400, 1.56250000e-2
6.34000000e2, 3.97364400, 1.44380000e-2
6.36000000e2, 3.97229200, 1.30300000e-2
6.38000000e2, 3.97078000, 1.14870000e-2
6.40000000e2, 3.96880000, 9.90000000e-3
6.42000000e2, 3.96396100, 8.59700000e-3
6.44000000e2, 3.95855800, 7.36600000e-3
6.46000000e2, 3.95280600, 6.23800000e-3
6.48000000e2, 3.94691500, 5.23900000e-3
6.50000000e2, 3.94110000, 4.40000000e-3
6.52000000e2, 3.93653900, 3.99500000e-3
6.54000000e2, 3.93223800, 3.74600000e-3
6.56000000e2, 3.92816600, 3.61800000e-3
6.58000000e2, 3.92429700, 3.58100000e-3
6.60000000e2, 3.92060000, 3.60000000e-3
6.62000000e2, 3.91691900, 3.42600000e-3
6.64000000e2, 3.91338600, 3.29700000e-3
