wavelength (nm), n, k
2.75829102e2, 3.68870000, 3.14530000
2.76752637e2, 3.71340000, 3.10280000
2.77682377e2, 3.73580000, 3.06250000
2.78618385e2, 3.75560000, 3.02090000
2.79560724e2, 3.78550000, 2.99700000
2.80509460e2, 3.80100000, 2.96460000
2.81464657e2, 3.81540000, 2.92290000
2.82426381e2, 3.83350000, 2.87950000
2.83394700e2, 3.84030000, 2.83580000
2.84369682e2, 3.85280000, 2.78910000
2.85351395e2, 3.85570000, 2.73920000
2.86339911e2, 3.85860000, 2.68870000
2.87335298e2, 3.86360000, 2.64380000
2.88337631e2, 3.86560000, 2.59220000
2.89346981e2, 3.86720000, 2.55640000
2.90363422e2, 3.86570000, 2.51680000
2.91387030e2, 3.86330000, 2.48000000
2.92417880e2, 3.86070000, 2.44800000
2.93456050e2, 3.85180000, 2.41430000
2.94501618e2, 3.84370000, 2.38330000
2.95554663e2, 3.83320000, 2.35940000
2.96615266e2, 3.82590000, 2.33300000
2.97683509e2, 3.82240000, 2.30200000
2.98759473e2, 3.81520000, 2.27700000
2.99843244e2, 3.80940000, 2.25380000
3.00934906e2, 3.80330000, 2.23010000
3.02034546e2, 3.79350000, 2.20590000
3.03142253e2, 3.78230000, 2.18700000
3.04258114e2, 3.76760000, 2.16640000
3.05382220e2, 3.75290000, 2.15000000
3.06514663e2, 3.73670000, 2.13380000
3.07655537e2, 3.72450000, 2.11480000
3.08804935e2, 3.71490000, 2.09390000
3.09962953e2, 3.70420000, 2.07670000
3.11129690e2, 3.69720000, 2.06280000
3.12305243e2, 3.68990000, 2.05200000
3.13489712e2, 3.68430000, 2.04560000
3.14683201e2, 3.67570000, 2.04430000
3.15885812e2, 3.66630000, 2.03850000
3.17097650e2, 3.65690000, 2.03410000
3.18318822e2, 3.64870000, 2.02630000
3.19549436e2, 3.63920000, 2.01610000
3.20789602e2, 3.63200000, 2.00820000
3.22039432e2, 3.62690000, 1.99890000
3.23299039e2, 3.62180000, 1.99110000
3.24568537e2, 3.61300000, 1.98610000
