wavelength (nm), n, k
2.21402109e2, 1.28929800, 2.91243700
2.25427602e2, 1.34087700, 2.90481500
2.29602188e2, 1.36612500, 2.90969000
2.33934304e2, 1.37254100, 2.94344500
2.38433041e2, 1.37106400, 3.00496500
2.43108199e2, 1.37878000, 3.09694000
2.47970363e2, 1.40311200, 3.21072000
2.53030982e2, 1.44668500, 3.34557900
2.58302461e2, 1.51221300, 3.50810300
2.63798258e2, 1.60455100, 3.70197000
2.69533003e2, 1.74379700, 3.92820900
2.75522625e2, 1.97119000, 4.20304500
2.81784503e2, 2.37975200, 4.48366100
2.88337631e2, 3.01713600, 4.53575900
2.95202813e2, 3.53147500, 4.24043800
3.02402881e2, 3.78028800, 3.88594700
3.09962953e2, 3.88716400, 3.60417000
3.17910721e2, 3.95751100, 3.39733700
3.26276793e2, 4.02117500, 3.24034700
3.35095085e2, 4.07744500, 3.10733800
3.44403281e2, 4.14082300, 2.99940300
3.54243375e2, 4.20809700, 2.91343100
3.64662298e2, 4.30191800, 2.82780800
3.75712671e2, 4.41449300, 2.72171700
3.87453692e2, 4.50522500, 2.59365600
3.99952198e2, 4.54968800, 2.47379600
4.13283938e2, 4.59772300, 2.41641400
4.27535108e2, 4.70814800, 2.41177600
4.42804219e2, 4.94464300, 2.38945500
4.59204375e2, 5.29752600, 2.21896000
4.76866082e2, 5.62347800, 1.81204600
4.95940725e2, 5.67301700, 1.20130100
5.16604922e2, 5.44718600, 7.62779200e-1
5.39066006e2, 5.20206400, 5.11335600e-1
5.63569006e2, 4.99692900, 3.73229200e-1
5.90405625e2, 4.82450300, 2.36293700e-1
6.19925906e2, 4.67679000, 1.11187400e-1
6.52553586e2, 4.53480300, 1.20181600e-1
6.88806563e2, 4.42495800, 1.58193600e-2
7.29324596e2, 4.32271100, 7.63409900e-2
