wavelength (nm), n, k
2.06641969e2, 1.33300400, 2.45723300
2.07333079e2, 1.33236100, 2.47384000
2.08028828e2, 1.33477000, 2.49624300
2.08729261e2, 1.33831400, 2.50195700
2.09434428e2, 1.33746800, 2.51906300
2.10144375e2, 1.33950200, 2.53146400
2.10859152e2, 1.34192500, 2.54179700
2.11578808e2, 1.34211700, 2.55758800
2.12303393e2, 1.33994600, 2.57396000
2.13032958e2, 1.34517600, 2.58487800
2.13767554e2, 1.34857900, 2.60042400
2.14507234e2, 1.35161100, 2.61934900
2.15252051e2, 1.35241900, 2.63515000
2.16002058e2, 1.35683500, 2.65266300
2.16757310e2, 1.36019600, 2.67083400
2.17517862e2, 1.36616900, 2.68799600
2.18283770e2, 1.36961600, 2.70838900
2.19055091e2, 1.37378900, 2.73007800
2.19831882e2, 1.37990100, 2.75094000
2.20614202e2, 1.38559600, 2.77211500
2.21402109e2, 1.39316700, 2.79396000
2.22195665e2, 1.40037800, 2.81670700
2.22994930e2, 1.40907200, 2.84060600
2.23799966e2, 1.41569100, 2.86271300
2.24610836e2, 1.42492800, 2.88687000
2.25427602e2, 1.43331000, 2.91231400
2.26250331e2, 1.44298700, 2.93794900
2.27079087e2, 1.45591500, 2.96539800
2.27913936e2, 1.46576300, 2.99111200
2.28754947e2, 1.47838500, 3.01923500
2.29602188e2, 1.49059900, 3.04913900
2.30455727e2, 1.50447900, 3.08012700
2.31315637e2, 1.51835500, 3.10951600
2.32181987e2, 1.53419200, 3.14111100
2.33054852e2, 1.55023600, 3.17410400
2.33934304e2, 1.56750700, 3.20836800
2.34820419e2, 1.58701600, 3.24542900
2.35713272e2, 1.60542800, 3.28279500
2.36612941e2, 1.62829300, 3.32181500
2.37519504e2, 1.65184800, 3.36282000
2.38433041e2, 1.67737700, 3.40712300
2.39353632e2, 1.70667000, 3.45247300
2.40281359e2, 1.73748600, 3.49952200
2.41216306e2, 1.77293600, 3.54927200
2.42158557e2, 1.81262800, 3.60023000
2.43108199e2, 1.85998400, 3.65429300
2.44065318e2, 1.91300700, 3.70681000
2.45030003e2, 1.97386700, 3.76210000
2.46002344e2, 2.04264500, 3.81661000
2.46982433e2, 2.12154900, 3.86702700
2.47970363e2, 2.21040700, 3.91395800
2.48966227e2, 2.30760900, 3.95142900
2.49970124e2, 2.41182800, 3.97891600
2.50982148e2, 2.52044600, 3.99511800
2.52002401e2, 2.62651300, 3.99938400
2.53030982e2, 2.73426800, 3.99718100
2.54067994e2, 2.83631000, 3.98799900
2.55113542e2, 2.94114700, 3.96796100
2.56167730e2, 3.04376100, 3.94192200
2.57230667e2, 3.14257200, 3.90774300
2.58302461e2, 3.23818800, 3.86718300
2.59383224e2, 3.33011200, 3.81928000
2.60473070e2, 3.41765500, 3.76368700
2.61572112e2, 3.49841800, 3.70317900
2.62680469e2, 3.56995900, 3.64017600
2.63798258e2, 3.63808100, 3.57462300
2.64925601e2, 3.70000300, 3.51058500
2.66062621e2, 3.75990300, 3.44522800
2.67209442e2, 3.81750400, 3.37616300
2.68366193e2, 3.87438500, 3.30250600
2.69533003e2, 3.92394500, 3.22305800
2.70710003e2, 3.96688500, 3.13924400
2.71897327e2, 4.00039200, 3.05410900
2.73095113e2, 4.02374200, 2.96851100
2.74303498e2, 4.04148900, 2.88426700
2.75522625e2, 4.05253400, 2.80262500
2.76752637e2, 4.05456000, 2.72407400
2.77993680e2, 4.05279700, 2.64881500
2.79245904e2, 4.04526500, 2.57812100
2.80509460e2, 4.03379600, 2.51188900
2.81784503e2, 4.01847000, 2.44949500
2.83071190e2, 3.99979800, 2.39209700
2.84369682e2, 3.98001400, 2.33871600
2.85680141e2, 3.95799600, 2.29019400
2.87002734e2, 3.93524300, 2.24595200
2.88337631e2, 3.91089500, 2.20585400
2.89685003e2, 3.88652000, 2.17005400
2.91045027e2, 3.86259200, 2.13725600
2.92417880e2, 3.83897800, 2.10837300
2.93803747e2, 3.81639600, 2.08272000
2.95202813e2, 3.79507200, 2.05883900
2.96615266e2, 3.77423500, 2.03822600
2.98041301e2, 3.75510200, 2.01971400
2.99481114e2, 3.73610800, 2.00340700
3.00934906e2, 3.71795400, 1.98872300
3.02402881e2, 3.70141600, 1.97633200
3.03885248e2, 3.68566300, 1.96534900
3.05382220e2, 3.67089500, 1.95558500
3.06894013e2, 3.65707200, 1.94700300
3.08420849e2, 3.64433200, 1.93945300
3.09962953e2, 3.63259200, 1.93337600
3.11520556e2, 3.62113400, 1.92846200
3.13093892e2, 3.61143900, 1.92415000
3.14683201e2, 3.60279000, 1.92122400
3.16288728e2, 3.59485600, 1.91892000
3.17910721e2, 3.58808600, 1.91716500
3.19549436e2, 3.58236600, 1.91647600
3.21205133e2, 3.57752400, 1.91676700
3.22878076e2, 3.57296600, 1.91766800
3.24568537e2, 3.57011300, 1.91923800
3.26276793e2, 3.56787500, 1.92187600
3.28003125e2, 3.56689400, 1.92382900
3.29747823e2, 3.56621200, 1.92785800
3.31511180e2, 3.56728100, 1.93171500
3.33293498e2, 3.56926500, 1.93662000
3.35095085e2, 3.57188800, 1.94204300
3.36916254e2, 3.57530600, 1.94790300
3.38757326e2, 3.58040600, 1.95486800
3.40618630e2, 3.58639100, 1.96220900
3.42500501e2, 3.59315300, 1.97011500
3.44403281e2, 3.60207100, 1.97859300
3.46327322e2, 3.61148500, 1.98793000
3.48272981e2, 3.62310700, 1.99802400
3.50240625e2, 3.63659000, 2.00876000
3.52230629e2, 3.65100500, 2.02103300
3.54243375e2, 3.66788000, 2.03425900
3.56279257e2, 3.68639500, 2.04789900
3.58338674e2, 3.70729500, 2.06277000
3.60422039e2, 3.73174800, 2.07880500
3.62529770e2, 3.75974900, 2.09560200
3.64662298e2, 3.79224100, 2.11486700
3.66820063e2, 3.83087100, 2.13504900
3.69003516e2, 3.87789600, 2.15513000
3.71213118e2, 3.93543100, 2.17373400
3.73449341e2, 4.00586500, 2.18402100
3.75712671e2, 4.08455300, 2.18019900
3.78003601e2, 4.16395300, 2.15833400
3.80322642e2, 4.23592400, 2.11975800
3.82670313e2, 4.29519300, 2.07183900
3.85047147e2, 4.34207100, 2.02299000
3.87453692e2, 4.37924300, 1.97812700
3.89890507e2, 4.41169500, 1.93911600
3.92358169e2, 4.44226200, 1.90987400
3.94857265e2, 4.48083000, 1.88941500
3.97388402e2, 4.53291500, 1.87541200
3.99952198e2, 4.60776400, 1.85773800
4.02549290e2, 4.70658500, 1.81724700
4.05180331e2, 4.81353900, 1.73346900
4.07845991e2, 4.89655600, 1.60697100
4.10546958e2, 4.93810600, 1.46163200
4.13283938e2, 4.94255100, 1.32152300
4.16057655e2, 4.92075500, 1.20003800
4.18868856e2, 4.88589300, 1.09629400
4.21718304e2, 4.84489400, 1.00907100
4.24606785e2, 4.80156700, 9.30706000e-1
4.27535108e2, 4.75680000, 8.64135000e-1
4.30504102e2, 4.71219300, 8.05917000e-1
4.33514620e2, 4.66843500, 7.54586000e-1
4.36567540e2, 4.62598000, 7.09651000e-1
4.39663763e2, 4.58548500, 6.72056000e-1
4.42804219e2, 4.54717100, 6.36383000e-1
4.45989861e2, 4.50968100, 6.04086000e-1
4.49221671e2, 4.47440900, 5.72915000e-1
4.52500662e2, 4.43955300, 5.49106000e-1
4.55827872e2, 4.40664400, 5.20398000e-1
4.59204375e2, 4.37509900, 4.98216000e-1
4.62631273e2, 4.34430600, 4.79540000e-1
4.66109704e2, 4.31521100, 4.58824000e-1
4.69640838e2, 4.28696100, 4.45576000e-1
4.73225883e2, 4.25945000, 4.24784000e-1
4.76866082e2, 4.23480900, 4.08328000e-1
4.80562718e2, 4.20972700, 3.90461000e-1
4.84317114e2, 4.18577800, 3.78492000e-1
4.88130635e2, 4.16273800, 3.64640000e-1
4.92004688e2, 4.13987000, 3.54287000e-1
4.95940725e2, 4.11839600, 3.41816000e-1
4.99940247e2, 4.09838500, 3.27721000e-1
