wavelength (nm), n, k
2.75829102e2, 3.52070000, 3.24330000
2.76752637e2, 3.54160000, 3.21390000
2.77682377e2, 3.56950000, 3.16300000
2.78618385e2, 3.60270000, 3.12100000
2.79560724e2, 3.62070000, 3.07790000
2.80509460e2, 3.65630000, 3.04310000
2.81464657e2, 3.68620000, 2.99870000
2.82426381e2, 3.71720000, 2.96340000
2.83394700e2, 3.72720000, 2.92510000
2.84369682e2, 3.74090000, 2.88590000
2.85351395e2, 3.75120000, 2.84740000
2.86339911e2, 3.75800000, 2.81080000
2.87335298e2, 3.76550000, 2.77130000
2.88337631e2, 3.77690000, 2.73600000
2.89346981e2, 3.77810000, 2.70110000
2.90363422e2, 3.79050000, 2.66360000
2.91387030e2, 3.79670000, 2.62420000
2.92417880e2, 3.80340000, 2.58640000
2.93456050e2, 3.80300000, 2.54890000
2.94501618e2, 3.80040000, 2.51890000
2.95554663e2, 3.79660000, 2.48630000
2.96615266e2, 3.79360000, 2.45530000
2.97683509e2, 3.78810000, 2.42650000
2.98759473e2, 3.78480000, 2.40130000
2.99843244e2, 3.77940000, 2.37310000
3.00934906e2, 3.77420000, 2.34990000
3.02034546e2, 3.77240000, 2.32530000
3.03142253e2, 3.76830000, 2.29810000
3.04258114e2, 3.76310000, 2.27550000
3.05382220e2, 3.75390000, 2.25230000
3.06514663e2, 3.74720000, 2.23110000
3.07655537e2, 3.73880000, 2.21220000
3.08804935e2, 3.72740000, 2.19530000
3.09962953e2, 3.71820000, 2.17900000
3.11129690e2, 3.70760000, 2.16010000
3.12305243e2, 3.70080000, 2.14500000
3.13489712e2, 3.69490000, 2.13000000
3.14683201e2, 3.68770000, 2.11680000
3.15885812e2, 3.68080000, 2.10490000
3.17097650e2, 3.67380000, 2.09050000
3.18318822e2, 3.66700000, 2.07900000
3.19549436e2, 3.66180000, 2.07040000
3.20789602e2, 3.65610000, 2.06100000
3.22039432e2, 3.64830000, 2.05040000
3.23299039e2, 3.64050000, 2.04170000
3.24568537e2, 3.63560000, 2.03370000
3.25848045e2, 3.63210000, 2.02710000
3.27137682e2, 3.62770000, 2.02680000
3.28437566e2, 3.62520000, 2.02500000
3.29747823e2, 3.62320000, 2.01950000
3.31068575e2, 3.62230000, 2.01540000
3.32399950e2, 3.62260000, 2.01090000
3.33742076e2, 3.62030000, 2.00350000
3.35095085e2, 3.61400000, 1.99600000
3.36459108e2, 3.60960000, 1.98810000
3.37834281e2, 3.60630000, 1.97880000
3.39220742e2, 3.60350000, 1.97180000
3.40618630e2, 3.60010000, 1.96910000
