wavelength (nm), n, k
2.75522625e2, 2.52900000, 4.83000000
2.77061858e2, 2.68400000, 4.89600000
2.78618385e2, 2.83700000, 4.96300000
2.80192500e2, 2.98700000, 5.03300000
2.81784503e2, 3.13300000, 5.10400000
2.83394700e2, 3.33600000, 5.07900000
2.85023405e2, 3.55900000, 5.03000000
2.86670939e2, 3.78200000, 4.98800000
2.88337631e2, 4.00600000, 4.95400000
2.90023816e2, 4.22900000, 4.92700000
2.91729838e2, 4.33700000, 4.78200000
2.93456050e2, 4.43500000, 4.62100000
2.95202813e2, 4.53900000, 4.45900000
2.96970494e2, 4.65000000, 4.29700000
2.98759473e2, 4.74000000, 4.15000000
3.00570136e2, 4.75500000, 4.04000000
3.02402881e2, 4.77100000, 3.92900000
3.04258114e2, 4.79000000, 3.81500000
3.06136250e2, 4.81000000, 3.69900000
3.08037717e2, 4.81500000, 3.62500000
3.09962953e2, 4.81800000, 3.55500000
3.11912406e2, 4.82200000, 3.48300000
3.13886535e2, 4.82600000, 3.41000000
3.15885812e2, 4.83500000, 3.35500000
3.17910721e2, 4.84500000, 3.30600000
3.19961758e2, 4.85600000, 3.25600000
3.22039432e2, 4.86800000, 3.20500000
3.24144265e2, 4.88200000, 3.16600000
3.26276793e2, 4.89600000, 3.13000000
3.28437566e2, 4.91100000, 3.09300000
3.30627150e2, 4.92700000, 3.05600000
3.32846124e2, 4.94600000, 3.02100000
3.35095085e2, 4.96600000, 2.98600000
3.37374643e2, 4.98700000, 2.95000000
3.39685428e2, 5.01000000, 2.92100000
3.42028086e2, 5.03700000, 2.89900000
3.44403281e2, 5.06400000, 2.87700000
3.46811696e2, 5.09300000, 2.85400000
3.49254032e2, 5.13600000, 2.83700000
3.51731011e2, 5.18000000, 2.81900000
3.54243375e2, 5.22500000, 2.80200000
3.56791889e2, 5.29800000, 2.78400000
3.59377337e2, 5.37800000, 2.76700000
3.62000529e2, 5.45900000, 2.75000000
3.64662298e2, 5.57500000, 2.70300000
3.67363500e2, 5.70400000, 2.64600000
3.70105019e2, 5.83500000, 2.59100000
3.72887763e2, 5.95900000, 2.46700000
3.75712671e2, 6.08600000, 2.32200000
3.78580706e2, 6.21700000, 2.18000000
3.81492866e2, 6.27700000, 1.95800000
3.84450175e2, 6.33900000, 1.72800000
3.87453692e2, 6.38000000, 1.50000000
3.90504508e2, 6.29900000, 1.28500000
3.93603750e2, 6.22200000, 1.06000000
3.96752580e2, 6.11400000, 8.87000000e-1
3.99952198e2, 5.98000000, 7.51400000e-1
4.03203842e2, 5.84400000, 6.13500000e-1
4.06508791e2, 5.72600000, 5.51600000e-1
4.09868368e2, 5.60500000, 4.86200000e-1
4.13283938e2, 5.50500000, 4.40200000e-1
4.16756912e2, 5.41700000, 4.04200000e-1
4.20288750e2, 5.33200000, 3.69900000e-1
4.23880962e2, 5.26000000, 3.40900000e-1
4.27535108e2, 5.18700000, 3.12300000e-1
4.31252804e2, 5.12400000, 2.96100000e-1
4.35035724e2, 5.05800000, 2.79200000e-1
4.38885597e2, 5.00300000, 2.60300000e-1
4.42804219e2, 4.94600000, 2.40600000e-1
4.46793446e2, 4.89500000, 2.25500000e-1
4.50855205e2, 4.84300000, 2.10500000e-1
4.54991491e2, 4.80100000, 1.96200000e-1
4.59204375e2, 4.75800000, 1.81500000e-1
4.63496005e2, 4.71900000, 1.74800000e-1
4.67868609e2, 4.67800000, 1.67700000e-1
4.72324500e2, 4.63100000, 1.57000000e-1
4.76866082e2, 4.58600000, 1.47700000e-1
4.81495850e2, 4.54700000, 1.41900000e-1
4.86216397e2, 4.50900000, 1.35700000e-1
4.91030421e2, 4.47300000, 1.29100000e-1
4.95940725e2, 4.44300000, 1.22500000e-1
5.00950227e2, 4.41500000, 1.15300000e-1
5.06061964e2, 4.39100000, 1.06800000e-1
5.11279098e2, 4.35800000, 1.01300000e-1
5.16604922e2, 4.32100000, 9.71700000e-2
5.22042869e2, 4.28600000, 9.27400000e-2
5.27596516e2, 4.25600000, 8.99800000e-2
5.33269597e2, 4.22800000, 8.79600000e-2
5.39066006e2, 4.19800000, 8.58800000e-2
5.44989808e2, 4.17100000, 8.38400000e-2
5.51045250e2, 4.15700000, 8.22800000e-2
5.57236770e2, 4.14200000, 8.06700000e-2
5.63569006e2, 4.12700000, 7.90200000e-2
5.70046811e2, 4.10300000, 7.20800000e-2
5.76675262e2, 4.08300000, 6.66200000e-2
5.83459677e2, 4.06200000, 6.34100000e-2
5.90405625e2, 4.04000000, 6.12100000e-2
5.97518946e2, 4.02400000, 5.80600000e-2
6.04805762e2, 4.00600000, 5.52200000e-2
6.12272500e2, 3.98800000, 5.22100000e-2
6.19925906e2, 3.97200000, 4.94400000e-2
